entry_timestamp,entry_price,side,symbol,exit_timestamp,exit_price,entry_atr,open,high,low,close,hold_minutes,price_move,atr_capture,return_frac,winner
2026-03-19 16:10:00+00:00,658.495,short,SPY,2026-03-19 17:20:00+00:00,656.8,1.4034669455046243,658.495,658.52,657.43,657.58,70.0,1.69500000000005,1.2077234917638928,0.002574051435470353,True
2026-03-19 17:10:00+00:00,655.86,long,SPY,2026-03-19 18:30:00+00:00,657.155,1.3056724795212122,655.86,656.88,655.65,656.87,80.0,1.294999999999959,0.9918260668822807,0.0019745067544902906,True
2026-03-19 18:40:00+00:00,656.71,long,SPY,2026-03-19 19:00:00+00:00,658.415,1.114201237247977,656.71,656.8,656.34,656.6,20.0,1.7049999999999272,1.5302442171139519,0.002596275372691137,True
2026-03-19 19:00:00+00:00,658.415,short,SPY,2026-03-20 14:10:00+00:00,653.09,1.4397449443617762,658.415,662.93,658.415,661.84,1150.0,5.324999999999932,3.698571764987477,0.008087604322501663,True
2026-03-20 14:20:00+00:00,652.19,long,SPY,2026-03-20 15:00:00+00:00,652.15,1.6645271407825781,652.19,652.43,651.62,651.91,40.0,-0.04000000000007731,-0.024030848773827315,-6.133182048184693e-05,False
2026-03-20 15:30:00+00:00,651.94,long,SPY,2026-03-20 16:00:00+00:00,652.96,1.5655753379600754,651.94,652.81,651.74,652.4,30.0,1.0199999999999818,0.651517672301244,0.0015645611559345074,True
2026-03-20 16:00:00+00:00,652.96,short,SPY,2026-03-20 18:30:00+00:00,649.4,1.4458997877180348,652.96,653.835,652.81,653.21,150.0,3.560000000000059,2.4621346722918913,0.005452095074736674,True
2026-03-20 18:30:00+00:00,649.4,long,SPY,2026-03-23 13:50:00+00:00,658.965,1.2663991056896335,649.4,649.6,648.18,648.345,4040.0,9.565000000000055,7.552911208659859,0.014728980597474628,True
2026-03-23 14:00:00+00:00,660.2,short,SPY,2026-03-23 16:30:00+00:00,654.08,1.9894873292617146,660.2,660.78,658.64,659.66,150.0,6.1200000000000045,3.076169377902545,0.009269918206604066,True
2026-03-23 16:30:00+00:00,654.08,long,SPY,2026-03-23 17:40:00+00:00,657.8,1.8635868011674768,654.08,656.17,654.08,655.43,70.0,3.7199999999999136,1.9961506475949786,0.005687377690802187,True
2026-03-23 17:40:00+00:00,657.8,short,SPY,2026-03-23 18:20:00+00:00,657.36,1.775101880628442,657.8,657.8,656.3,656.62,40.0,0.4399999999999409,0.24787309663835577,0.0006688963210701443,True
