symbol,timestamp,open,high,low,close,volume,p_enter_long,p_enter_short,p_exit_long,p_exit_short,thr_enter_long,thr_enter_short,thr_exit_long,thr_exit_short,long_valid_signal,short_valid_signal,long_ref_high,short_ref_low,long_adverse_trigger,short_adverse_trigger,long_soft_exit_condition,short_soft_exit_condition,long_soft_confirm_count,short_soft_confirm_count,long_urgent_exit,short_urgent_exit
SPY,2026-02-24 17:00:00+00:00,686.5,687.05,686.41,687.03,23864.0,0.5321481823921204,0.06735032796859741,0.057916659861803055,,0.5,0.5,0.65,0.65,True,False,686.0,,684.1527658438085,,False,False,0,0,False,False
SPY,2026-02-24 17:10:00+00:00,687.05,687.6,687.04,687.36,31173.0,0.20411333441734314,0.25029462575912476,0.1674550324678421,,0.5,0.5,0.65,0.65,False,False,686.0,,684.1527658438085,,True,False,1,0,False,False
SPY,2026-02-24 17:20:00+00:00,687.34,687.77,687.33,687.47,17792.0,0.06540410220623016,0.42206695675849915,0.17041362822055817,,0.5,0.5,0.65,0.65,False,False,,,,,True,False,0,0,False,False
SPY,2026-02-24 17:30:00+00:00,687.45,687.6,687.305,687.4,13158.0,0.038528479635715485,0.6048164963722229,,,0.5,0.5,0.65,0.65,False,True,,687.305,,688.3115853842103,False,False,0,0,False,False
SPY,2026-02-24 17:40:00+00:00,687.4,687.6,686.98,687.6,15437.0,0.020559104159474373,0.7748658061027527,,0.10044901072978973,0.5,0.5,0.65,0.65,False,True,,687.305,,688.3115853842103,False,False,0,0,False,False
SPY,2026-02-24 17:50:00+00:00,687.52,687.645,687.26,687.4,13155.0,0.02181249111890793,0.6768689751625061,,0.10535608977079391,0.5,0.5,0.65,0.65,False,True,,687.305,,688.3115853842103,False,False,0,0,False,False
SPY,2026-02-24 18:00:00+00:00,687.43,688.09,687.39,687.58,22924.0,0.019303929060697556,0.7406724691390991,,0.15758410096168518,0.5,0.5,0.65,0.65,False,True,,687.305,,688.3115853842103,False,False,0,0,False,False
SPY,2026-02-24 18:10:00+00:00,687.58,687.62,687.25,687.315,14797.0,0.046179380267858505,0.4505959153175354,,0.08802356570959091,0.5,0.5,0.65,0.65,False,False,,687.305,,688.3115853842103,False,True,0,1,False,False
SPY,2026-02-24 18:20:00+00:00,687.28,687.37,686.94,687.01,17180.0,0.340183824300766,0.11879132688045502,,0.1379014253616333,0.5,0.5,0.65,0.65,False,False,,,,,False,True,0,0,False,False
SPY,2026-02-24 18:30:00+00:00,687.04,687.725,686.905,687.69,30845.0,0.025766130536794662,0.7515087127685547,,,0.5,0.5,0.65,0.65,False,True,,686.905,,688.475302816372,False,False,0,0,False,False
SPY,2026-02-24 18:40:00+00:00,687.67,687.87,687.51,687.65,26144.0,0.028844613581895828,0.8249939680099487,,,0.5,0.5,0.65,0.65,False,True,,687.51,,688.404924043774,False,False,0,0,False,False
SPY,2026-02-24 18:50:00+00:00,687.77,687.83,687.45,687.45,18134.0,0.028513070195913315,0.6987965703010559,,0.09400396794080734,0.5,0.5,0.65,0.65,False,True,,687.51,,688.404924043774,False,False,0,0,False,False
SPY,2026-02-24 19:00:00+00:00,687.5,687.6,687.16,687.235,30700.0,0.04773147404193878,0.4434303641319275,,0.09975312650203705,0.5,0.5,0.65,0.65,False,False,,687.51,,688.404924043774,False,False,0,0,False,False
SPY,2026-02-24 19:10:00+00:00,687.24,687.335,686.7,686.88,17889.0,0.3155477046966553,0.13449819386005402,,0.187083899974823,0.5,0.5,0.65,0.65,False,False,,687.51,,688.404924043774,False,True,0,1,False,False
SPY,2026-02-24 19:20:00+00:00,686.93,687.09,686.66,686.89,20867.0,0.5252260565757751,0.07770232856273651,,0.25976020097732544,0.5,0.5,0.65,0.65,True,False,687.09,,686.2070765927158,,False,True,0,0,False,False
SPY,2026-02-24 19:30:00+00:00,686.89,687.11,686.79,687.01,14940.0,0.5334951877593994,0.12184207886457443,0.14109843969345093,,0.5,0.5,0.65,0.65,True,False,687.09,,686.2070765927158,,False,False,0,0,False,False
SPY,2026-02-24 19:40:00+00:00,686.98,687.335,686.96,687.15,14168.0,0.5434840321540833,0.1986742913722992,0.10707289725542068,,0.5,0.5,0.65,0.65,True,False,687.09,,686.2070765927158,,False,False,0,0,False,False
SPY,2026-02-24 19:50:00+00:00,687.2,687.65,687.1,687.14,27573.0,0.6407240629196167,0.21393555402755737,0.16155000030994415,,0.5,0.5,0.65,0.65,True,False,687.09,,686.2070765927158,,False,False,0,0,False,False
SPY,2026-02-24 20:00:00+00:00,687.1,687.32,686.77,686.84,21112.0,0.7108420133590698,0.17351633310317993,0.3159771263599396,,0.5,0.5,0.65,0.65,True,False,687.09,,686.2070765927158,,False,False,0,0,False,False
SPY,2026-02-24 20:10:00+00:00,686.82,686.89,686.46,686.89,30779.0,0.7380759119987488,0.1642848402261734,0.19973450899124146,,0.5,0.5,0.65,0.65,True,False,687.09,,686.2070765927158,,False,False,0,0,False,False
SPY,2026-02-24 20:20:00+00:00,686.93,687.1,686.51,686.54,36561.0,0.7605985403060913,0.15672653913497925,0.3248445689678192,,0.5,0.5,0.65,0.65,True,False,687.09,,686.2070765927158,,False,False,0,0,False,False
SPY,2026-02-24 20:30:00+00:00,686.54,687.11,686.53,686.78,49310.0,0.6591727137565613,0.22852948307991028,0.19194994866847992,,0.5,0.5,0.65,0.65,True,False,687.09,,686.2070765927158,,False,False,0,0,False,False
SPY,2026-02-24 20:40:00+00:00,686.79,687.63,686.75,687.5,65564.0,0.6673928499221802,0.333903968334198,0.3465779721736908,,0.5,0.5,0.65,0.65,True,False,687.09,,686.2070765927158,,False,False,0,0,False,False
SPY,2026-02-24 20:50:00+00:00,687.56,688.325,687.29,687.37,254036.0,0.7678835988044739,0.22975678741931915,0.85224848985672,,0.5,0.5,0.65,0.65,True,False,,,,,False,False,0,0,True,False
SPY,2026-02-24 21:00:00+00:00,687.45,687.5,687.35,687.42,11377.0,0.6682207584381104,0.434080570936203,,,0.5,0.5,0.65,0.65,True,False,687.5,,686.8001464652889,,False,False,0,0,False,False
SPY,2026-02-25 14:30:00+00:00,690.14,691.22,690.14,691.11,18774.0,0.17323768138885498,0.4491816759109497,0.607926607131958,,0.5,0.5,0.65,0.65,False,False,,,,,False,False,0,0,True,False
SPY,2026-02-25 14:40:00+00:00,691.19,691.84,690.72,691.66,23446.0,0.15429191291332245,0.5672683119773865,,,0.5,0.5,0.65,0.65,False,True,,690.72,,692.5265063641131,False,False,0,0,False,False
SPY,2026-02-25 14:50:00+00:00,691.68,691.94,690.85,691.39,17473.0,0.09027314186096191,0.6391289234161377,,,0.5,0.5,0.65,0.65,False,True,,690.85,,692.2724701952479,False,False,0,0,False,False
SPY,2026-02-25 15:00:00+00:00,691.37,691.48,690.37,690.58,23592.0,0.3003067970275879,0.2526998519897461,,0.41257643699645996,0.5,0.5,0.65,0.65,False,False,,690.85,,692.2724701952479,False,False,0,0,False,False
SPY,2026-02-25 15:10:00+00:00,690.52,690.8,690.29,690.64,17674.0,0.28195688128471375,0.20571470260620117,,0.35542869567871094,0.5,0.5,0.65,0.65,False,False,,690.85,,692.2724701952479,False,False,0,0,False,False
SPY,2026-02-25 15:20:00+00:00,690.6,691.2,690.29,691.13,15661.0,0.1146015003323555,0.4059942364692688,,0.46261483430862427,0.5,0.5,0.65,0.65,False,False,,690.85,,692.2724701952479,False,True,0,1,False,False
SPY,2026-02-25 15:30:00+00:00,691.13,691.3,690.25,690.47,9479.0,0.6399476528167725,0.05049695447087288,,0.4010683596134186,0.5,0.5,0.65,0.65,True,False,691.3,,689.5836651070784,,False,True,0,0,False,True
SPY,2026-02-25 15:40:00+00:00,690.49,690.82,690.41,690.63,12785.0,0.8259775042533875,0.04718542471528053,,,0.5,0.5,0.65,0.65,True,False,690.82,,689.7776890280014,,False,False,0,0,False,False
SPY,2026-02-25 15:50:00+00:00,690.61,690.84,690.2,690.83,10599.0,0.8137049674987793,0.03597128391265869,0.18612831830978394,,0.5,0.5,0.65,0.65,True,False,690.82,,689.7776890280014,,False,False,0,0,False,False
SPY,2026-02-25 16:00:00+00:00,690.83,691.27,690.83,691.27,12607.0,0.8709616661071777,0.0164933018386364,0.1472049206495285,,0.5,0.5,0.65,0.65,True,False,690.82,,689.7776890280014,,False,False,0,0,False,False
SPY,2026-02-25 16:10:00+00:00,691.25,691.39,690.74,690.78,7008.0,0.9193258881568909,0.012686379253864288,0.2789207696914673,,0.5,0.5,0.65,0.65,True,False,690.82,,689.7776890280014,,False,False,0,0,False,False
SPY,2026-02-25 16:20:00+00:00,690.84,691.57,690.73,691.56,18110.0,0.75070720911026,0.028299247846007347,0.13958796858787537,,0.5,0.5,0.65,0.65,True,False,690.82,,689.7776890280014,,False,False,0,0,False,False
SPY,2026-02-25 16:30:00+00:00,691.49,691.78,691.44,691.66,16948.0,0.8256186842918396,0.028119582682847977,0.10005480796098709,,0.5,0.5,0.65,0.65,True,False,690.82,,689.7776890280014,,False,False,0,0,False,False
SPY,2026-02-25 16:40:00+00:00,691.67,692.28,691.64,692.19,9620.0,0.084981769323349,0.5173218846321106,0.21799853444099426,,0.5,0.5,0.65,0.65,False,True,690.82,691.64,689.7776890280014,692.9484727226807,True,False,1,0,False,False
SPY,2026-02-25 16:50:00+00:00,692.29,692.34,692.0,692.07,7523.0,0.17216235399246216,0.29948461055755615,0.7304700613021851,,0.5,0.5,0.65,0.65,False,False,,,,,True,False,0,0,True,False
SPY,2026-02-25 17:00:00+00:00,692.02,692.26,691.83,692.09,7827.0,0.18858826160430908,0.3082379996776581,,,0.5,0.5,0.65,0.65,False,False,,,,,False,False,0,0,False,False
SPY,2026-02-25 17:10:00+00:00,692.1,692.34,692.08,692.3,5823.0,0.05762569233775139,0.592914879322052,,,0.5,0.5,0.65,0.65,False,True,,692.08,,692.975307788531,False,False,0,0,False,False
SPY,2026-02-25 17:20:00+00:00,692.25,692.3,691.95,691.98,5946.0,0.5047845244407654,0.18644554913043976,,0.09830522537231445,0.5,0.5,0.65,0.65,True,False,692.3,692.08,691.3279284820783,692.975307788531,False,False,0,0,False,False
SPY,2026-02-25 17:30:00+00:00,691.97,692.28,691.89,692.28,8367.0,0.3104988932609558,0.21348978579044342,,0.22889827191829681,0.5,0.5,0.65,0.65,False,False,,692.08,,692.975307788531,False,False,0,0,False,False
SPY,2026-02-25 17:40:00+00:00,692.31,692.48,692.23,692.26,8071.0,0.46163004636764526,0.17110909521579742,,0.20465226471424103,0.5,0.5,0.65,0.65,False,False,,692.08,,692.975307788531,False,True,0,1,False,False
SPY,2026-02-25 17:50:00+00:00,692.31,692.57,692.29,692.55,4328.0,0.4205225706100464,0.22255241870880127,,0.22590236365795135,0.5,0.5,0.65,0.65,False,False,,,,,False,True,0,0,False,False
SPY,2026-02-25 18:00:00+00:00,692.54,692.66,692.45,692.45,1781.0,0.5509248375892639,0.12965963780879974,,,0.5,0.5,0.65,0.65,True,False,692.66,,691.8919443819409,,False,False,0,0,False,False
SPY,2026-02-25 18:10:00+00:00,692.5,692.61,692.34,692.35,3639.0,0.7349041700363159,0.10682430118322372,,,0.5,0.5,0.65,0.65,True,False,692.61,,691.8125197832308,,False,False,0,0,False,False
SPY,2026-02-25 18:20:00+00:00,692.35,692.38,692.22,692.32,5721.0,0.7236507534980774,0.07591830939054489,,,0.5,0.5,0.65,0.65,True,False,692.38,,691.8094826558572,,False,False,0,0,False,False
SPY,2026-02-25 18:30:00+00:00,692.33,692.43,692.24,692.28,2346.0,0.7150288224220276,0.06207897514104843,0.1619826853275299,,0.5,0.5,0.65,0.65,True,False,692.38,,691.8094826558572,,False,False,0,0,False,False
SPY,2026-02-25 18:40:00+00:00,692.53,692.58,692.49,692.52,1554.0,0.6953044533729553,0.12236742675304413,0.11059541255235672,,0.5,0.5,0.65,0.65,True,False,692.38,,691.8094826558572,,False,False,0,0,False,False
SPY,2026-02-25 18:50:00+00:00,692.58,692.62,692.47,692.51,2259.0,0.7340084314346313,0.10695070773363113,0.2911202609539032,,0.5,0.5,0.65,0.65,True,False,692.38,,691.8094826558572,,False,False,0,0,False,False
SPY,2026-02-25 19:00:00+00:00,692.59,692.96,692.59,692.91,6757.0,0.35506266355514526,0.17102767527103424,0.16232295334339142,,0.5,0.5,0.65,0.65,False,False,692.38,,691.8094826558572,,True,False,1,0,False,False
SPY,2026-02-25 19:10:00+00:00,692.93,693.06,692.8,693.01,10545.0,0.32815057039260864,0.16823138296604156,0.18332748115062714,,0.5,0.5,0.65,0.65,False,False,,,,,True,False,0,0,False,False
SPY,2026-02-25 19:20:00+00:00,693.0,693.07,692.85,692.86,7455.0,0.46470385789871216,0.19439803063869476,,,0.5,0.5,0.65,0.65,False,False,,,,,False,False,0,0,False,False
SPY,2026-02-25 19:30:00+00:00,692.9,693.32,692.9,693.21,9004.0,0.16481894254684448,0.6890823841094971,,,0.5,0.5,0.65,0.65,False,True,,692.9,,693.634547520949,False,False,0,0,False,False
SPY,2026-02-25 19:40:00+00:00,693.18,693.26,693.08,693.18,4899.0,0.16909942030906677,0.7588942050933838,,,0.5,0.5,0.65,0.65,False,True,,693.08,,693.5870798408812,False,False,0,0,False,False
SPY,2026-02-25 19:50:00+00:00,693.19,693.22,693.07,693.08,12052.0,0.1731918901205063,0.8272045254707336,,0.11879555135965347,0.5,0.5,0.65,0.65,False,True,,693.08,,693.5870798408812,False,False,0,0,False,False
SPY,2026-02-25 20:00:00+00:00,693.08,693.33,693.08,693.14,13514.0,0.0919659435749054,0.8590419292449951,,0.10033867508172989,0.5,0.5,0.65,0.65,False,True,,693.08,,693.5870798408812,False,False,0,0,False,False
SPY,2026-02-25 20:10:00+00:00,693.13,693.18,692.99,693.08,35331.0,0.07395506650209427,0.8332316279411316,,0.136447474360466,0.5,0.5,0.65,0.65,False,True,,693.08,,693.5870798408812,False,False,0,0,False,False
SPY,2026-02-25 20:20:00+00:00,693.09,693.09,692.83,692.93,26511.0,0.13713675737380981,0.7974005341529846,,0.15413273870944977,0.5,0.5,0.65,0.65,False,True,,693.08,,693.5870798408812,False,False,0,0,False,False
SPY,2026-02-25 20:30:00+00:00,692.83,693.18,692.75,693.15,19645.0,0.1127677857875824,0.871024489402771,,0.19813546538352966,0.5,0.5,0.65,0.65,False,True,,693.08,,693.5870798408812,False,False,0,0,False,False
SPY,2026-02-25 20:40:00+00:00,693.12,693.38,693.07,693.245,65686.0,0.14142578840255737,0.8958540558815002,,0.18195165693759918,0.5,0.5,0.65,0.65,False,True,,693.08,,693.5870798408812,False,False,0,0,False,False
SPY,2026-02-25 20:50:00+00:00,693.23,693.66,692.96,693.1,209723.0,0.2646200358867645,0.8823184967041016,,0.13586625456809998,0.5,0.5,0.65,0.65,False,True,,693.08,,693.5870798408812,False,False,0,0,False,False
SPY,2026-02-25 21:00:00+00:00,693.1,693.21,693.03,693.03,6130.0,0.3099958002567291,0.7576969265937805,,0.092972032725811,0.5,0.5,0.65,0.65,False,True,,693.08,,693.5870798408812,False,False,0,0,False,False
SPY,2026-02-26 14:30:00+00:00,693.12,693.175,691.72,692.235,44913.0,0.09587232023477554,0.935096025466919,,0.9389525055885315,0.5,0.5,0.65,0.65,False,True,,,,,False,False,0,0,False,True
SPY,2026-02-26 14:40:00+00:00,692.165,692.19,690.67,691.05,42894.0,0.07427948713302612,0.9435583353042603,,,0.5,0.5,0.65,0.65,False,True,,690.67,,691.576443278761,False,False,0,0,False,False
SPY,2026-02-26 14:50:00+00:00,691.05,691.535,690.48,690.68,23580.0,0.03574598208069801,0.9591426849365234,,0.35344573855400085,0.5,0.5,0.65,0.65,False,True,,690.67,,691.576443278761,False,False,0,0,False,False
SPY,2026-02-26 15:00:00+00:00,690.7,690.9,689.59,689.99,26119.0,0.018529178574681282,0.9746831059455872,,0.938004195690155,0.5,0.5,0.65,0.65,False,True,,,,,False,False,0,0,False,True
SPY,2026-02-26 15:10:00+00:00,690.025,690.47,686.36,686.43,54587.0,0.46249619126319885,0.18488341569900513,,,0.5,0.5,0.65,0.65,False,False,,,,,False,False,0,0,False,False
SPY,2026-02-26 15:20:00+00:00,686.56,686.98,684.79,685.705,62174.0,0.678072452545166,0.1952296644449234,,,0.5,0.5,0.65,0.65,True,False,686.98,,684.7435599363627,,False,False,0,0,False,False
SPY,2026-02-26 15:30:00+00:00,685.6,686.63,684.37,686.55,35497.0,0.7270300388336182,0.14729413390159607,0.44333207607269287,,0.5,0.5,0.65,0.65,True,False,686.98,,684.7435599363627,,False,False,0,0,False,False
SPY,2026-02-26 15:40:00+00:00,686.6,687.75,686.31,687.655,26080.0,0.10258843749761581,0.48032209277153015,0.4205165505409241,,0.5,0.5,0.65,0.65,False,False,,,,,False,False,0,0,True,False
SPY,2026-02-26 15:50:00+00:00,687.56,688.08,687.0,687.65,35950.0,0.05295805633068085,0.7469574213027954,,,0.5,0.5,0.65,0.65,False,True,,687.0,,688.731626756491,False,False,0,0,False,False
SPY,2026-02-26 16:00:00+00:00,687.685,688.25,687.53,688.14,21626.0,0.023830663412809372,0.8754067420959473,,,0.5,0.5,0.65,0.65,False,True,,687.53,,689.1957962738845,False,False,0,0,False,False
SPY,2026-02-26 16:10:00+00:00,688.235,688.98,687.865,688.27,23609.0,0.014150012284517288,0.9380285143852234,,,0.5,0.5,0.65,0.65,False,True,,687.865,,689.3300251114641,False,False,0,0,False,False
SPY,2026-02-26 16:20:00+00:00,688.31,689.07,688.14,688.78,24383.0,0.010976321063935757,0.9654057025909424,,,0.5,0.5,0.65,0.65,False,True,,688.14,,689.8307376035025,False,False,0,0,False,False
SPY,2026-02-26 16:30:00+00:00,688.7,688.89,687.39,687.5,21812.0,0.01586117036640644,0.9451221227645874,,0.21227999031543732,0.5,0.5,0.65,0.65,False,True,,688.14,,689.8307376035025,False,False,0,0,False,False
SPY,2026-02-26 16:40:00+00:00,687.465,687.65,686.3,687.29,26114.0,0.01548698265105486,0.9403362274169922,,0.8838740587234497,0.5,0.5,0.65,0.65,False,True,,,,,False,False,0,0,False,True
SPY,2026-02-26 16:50:00+00:00,687.42,687.42,686.085,686.22,14695.0,0.21840055286884308,0.21655870974063873,,,0.5,0.5,0.65,0.65,False,False,,,,,False,False,0,0,False,False
SPY,2026-02-26 17:00:00+00:00,686.24,686.83,686.1,686.56,13362.0,0.13850274682044983,0.3821260333061218,,,0.5,0.5,0.65,0.65,False,False,,,,,False,False,0,0,False,False
SPY,2026-02-26 17:10:00+00:00,686.76,687.0,686.09,686.355,10939.0,0.28970223665237427,0.13908664882183075,,,0.5,0.5,0.65,0.65,False,False,,,,,False,False,0,0,False,False
SPY,2026-02-26 17:20:00+00:00,686.33,686.53,686.11,686.19,17908.0,0.5861927270889282,0.046391673386096954,,,0.5,0.5,0.65,0.65,True,False,686.53,,685.1591006482705,,False,False,0,0,False,False
SPY,2026-02-26 17:30:00+00:00,686.23,687.07,685.75,685.9,14209.0,0.8344240784645081,0.022742999717593193,0.295480340719223,,0.5,0.5,0.65,0.65,True,False,686.53,,685.1591006482705,,False,False,0,0,False,False
SPY,2026-02-26 17:40:00+00:00,686.06,686.06,685.18,685.2,16390.0,0.9425332546234131,0.011772261001169682,0.26287752389907837,,0.5,0.5,0.65,0.65,True,False,686.53,,685.1591006482705,,False,False,0,0,False,False
SPY,2026-02-26 17:50:00+00:00,685.31,685.92,685.03,685.59,12560.0,0.9425092935562134,0.00984995812177658,0.1113659143447876,,0.5,0.5,0.65,0.65,True,False,686.53,,685.1591006482705,,False,False,0,0,False,False
SPY,2026-02-26 18:00:00+00:00,685.48,685.55,684.77,685.09,23594.0,0.9570580720901489,0.00612036744132638,0.17219462990760803,,0.5,0.5,0.65,0.65,True,False,686.53,,685.1591006482705,,False,False,0,0,False,False
SPY,2026-02-26 18:10:00+00:00,685.065,685.76,684.99,685.76,23129.0,0.9467935562133789,0.013543661683797836,0.08776356279850006,,0.5,0.5,0.65,0.65,True,False,686.53,,685.1591006482705,,False,False,0,0,False,False
SPY,2026-02-26 18:20:00+00:00,685.72,685.94,685.35,685.665,11558.0,0.9345503449440002,0.016574887558817863,0.07648663222789764,,0.5,0.5,0.65,0.65,True,False,686.53,,685.1591006482705,,False,False,0,0,False,False
SPY,2026-02-26 18:30:00+00:00,685.65,687.64,685.45,687.5,27420.0,0.860589325428009,0.02208884432911873,0.13643644750118256,,0.5,0.5,0.65,0.65,True,False,686.53,,685.1591006482705,,False,False,0,0,False,False
SPY,2026-02-26 18:40:00+00:00,687.39,688.11,687.17,687.5,13492.0,0.9118288159370422,0.01030138973146677,0.1077432855963707,,0.5,0.5,0.65,0.65,True,False,686.53,,685.1591006482705,,False,False,0,0,False,False
SPY,2026-02-26 18:50:00+00:00,687.475,687.65,687.13,687.41,14192.0,0.9330790042877197,0.010378768667578697,0.1035173162817955,,0.5,0.5,0.65,0.65,True,False,686.53,,685.1591006482705,,False,False,0,0,False,False
SPY,2026-02-26 19:00:00+00:00,687.31,688.48,687.17,688.48,19353.0,0.46931013464927673,0.1096227616071701,0.20776091516017914,,0.5,0.5,0.65,0.65,False,False,686.53,,685.1591006482705,,True,False,1,0,False,False
SPY,2026-02-26 19:10:00+00:00,688.425,689.15,688.31,688.96,22827.0,0.13945253193378448,0.5423173904418945,0.3694274425506592,,0.5,0.5,0.65,0.65,False,True,,688.31,,689.9767566469019,True,False,0,0,False,False
SPY,2026-02-26 19:20:00+00:00,688.89,689.32,688.48,688.62,20436.0,0.09502412378787994,0.5860173106193542,,,0.5,0.5,0.65,0.65,False,True,,688.48,,689.6241311721232,False,False,0,0,False,False
SPY,2026-02-26 19:30:00+00:00,688.635,689.3,688.57,688.99,23530.0,0.06709718704223633,0.7977322936058044,,,0.5,0.5,0.65,0.65,False,True,,688.57,,689.9745503741144,False,False,0,0,False,False
SPY,2026-02-26 19:40:00+00:00,689.09,689.65,688.97,689.59,15915.0,0.03693012520670891,0.9122924208641052,,,0.5,0.5,0.65,0.65,False,True,,688.97,,690.5527967759633,False,False,0,0,False,False
SPY,2026-02-26 19:50:00+00:00,689.57,689.64,689.03,689.03,15468.0,0.1318999081850052,0.8363305926322937,,,0.5,0.5,0.65,0.65,False,True,,689.03,,689.9675970062516,False,False,0,0,False,False
SPY,2026-02-26 20:00:00+00:00,688.995,689.77,688.86,689.23,20176.0,0.06804472953081131,0.8092756867408752,,0.10815150290727615,0.5,0.5,0.65,0.65,False,True,,689.03,,689.9675970062516,False,False,0,0,False,False
SPY,2026-02-26 20:10:00+00:00,689.1,689.25,688.7,689.105,21805.0,0.062550388276577,0.7917799949645996,,0.13682809472084045,0.5,0.5,0.65,0.65,False,True,,689.03,,689.9675970062516,False,False,0,0,False,False
SPY,2026-02-26 20:20:00+00:00,689.12,689.12,688.63,688.665,18723.0,0.08709637075662613,0.814551830291748,,0.1319786012172699,0.5,0.5,0.65,0.65,False,True,,689.03,,689.9675970062516,False,False,0,0,False,False
SPY,2026-02-26 20:30:00+00:00,688.66,689.495,688.63,689.4,36544.0,0.040470149368047714,0.8684874176979065,,0.19897928833961487,0.5,0.5,0.65,0.65,False,True,,689.03,,689.9675970062516,False,False,0,0,False,False
SPY,2026-02-26 20:40:00+00:00,689.42,689.42,688.905,689.13,46162.0,0.07140030711889267,0.8668252825737,,0.13996656239032745,0.5,0.5,0.65,0.65,False,True,,689.03,,689.9675970062516,False,False,0,0,False,False
SPY,2026-02-26 20:50:00+00:00,689.14,689.36,688.66,689.32,132790.0,0.0778186097741127,0.8948003053665161,,0.1320250779390335,0.5,0.5,0.65,0.65,False,True,,689.03,,689.9675970062516,False,False,0,0,False,False
SPY,2026-02-27 14:30:00+00:00,682.995,684.13,682.835,684.04,66008.0,0.4398157596588135,0.16930602490901947,,0.9598668813705444,0.5,0.5,0.65,0.65,False,False,,,,,False,True,0,0,False,True
SPY,2026-02-27 14:40:00+00:00,684.06,684.07,681.66,683.53,76945.0,0.6888792514801025,0.11803814023733139,,,0.5,0.5,0.65,0.65,True,False,684.07,,682.2029410194466,,False,False,0,0,False,False
SPY,2026-02-27 14:50:00+00:00,683.5,683.68,682.6,682.92,64935.0,0.7875872850418091,0.08161365240812302,,,0.5,0.5,0.65,0.65,True,False,683.68,,681.6105880894862,,False,False,0,0,False,False
SPY,2026-02-27 15:00:00+00:00,682.81,685.39,682.69,684.69,109971.0,0.5779362320899963,0.08796333521604538,0.33094918727874756,,0.5,0.5,0.65,0.65,True,False,683.68,,681.6105880894862,,False,False,0,0,False,False
SPY,2026-02-27 15:10:00+00:00,684.74,685.45,683.62,684.12,59485.0,0.7075751423835754,0.0456741526722908,0.36260366439819336,,0.5,0.5,0.65,0.65,True,False,683.68,,681.6105880894862,,False,False,0,0,False,False
SPY,2026-02-27 15:20:00+00:00,684.03,684.96,684.03,684.54,46132.0,0.8583469986915588,0.047414910048246384,0.21550947427749634,,0.5,0.5,0.65,0.65,True,False,683.68,,681.6105880894862,,False,False,0,0,False,False
SPY,2026-02-27 15:30:00+00:00,684.54,685.47,683.795,685.09,47202.0,0.4321940541267395,0.08938318490982056,0.2920019328594208,,0.5,0.5,0.65,0.65,False,False,683.68,,681.6105880894862,,True,False,1,0,False,False
SPY,2026-02-27 15:40:00+00:00,685.08,686.03,684.81,685.1,50460.0,0.07620765268802643,0.17608217895030975,0.84368497133255,,0.5,0.5,0.65,0.65,False,False,,,,,True,False,0,0,True,False
SPY,2026-02-27 15:50:00+00:00,685.135,685.34,684.25,685.26,38951.0,0.047810208052396774,0.6360078454017639,,,0.5,0.5,0.65,0.65,False,True,,684.25,,686.6448446961905,False,False,0,0,False,False
SPY,2026-02-27 16:00:00+00:00,685.24,685.92,684.69,684.79,39101.0,0.04588274285197258,0.4609070122241974,,,0.5,0.5,0.65,0.65,False,False,,,,,False,False,0,0,False,False
SPY,2026-02-27 16:10:00+00:00,684.81,686.05,684.81,685.64,52998.0,0.008608630858361721,0.9283370971679688,,,0.5,0.5,0.65,0.65,False,True,,684.81,,687.0056569064092,False,False,0,0,False,False
SPY,2026-02-27 16:20:00+00:00,685.6,685.92,685.19,685.35,31641.0,0.012624283321201801,0.9088314771652222,,,0.5,0.5,0.65,0.65,False,True,,685.19,,686.6702528416656,False,False,0,0,False,False
SPY,2026-02-27 16:30:00+00:00,685.39,686.28,685.36,685.48,46275.0,0.00890958122909069,0.9170393347740173,,,0.5,0.5,0.65,0.65,False,True,,685.36,,686.7723776386895,False,False,0,0,False,False
SPY,2026-02-27 16:40:00+00:00,685.38,685.38,684.58,684.6,34550.0,0.029186079278588295,0.5949716567993164,,0.07322826981544495,0.5,0.5,0.65,0.65,False,True,,685.36,,686.7723776386895,False,False,0,0,False,False
SPY,2026-02-27 16:50:00+00:00,684.67,685.92,684.67,684.84,28668.0,0.016118286177515984,0.792026162147522,,0.1964718997478485,0.5,0.5,0.65,0.65,False,True,,685.36,,686.7723776386895,False,False,0,0,False,False
SPY,2026-02-27 17:00:00+00:00,684.85,686.25,684.85,686.11,34800.0,0.00844990462064743,0.9673275947570801,,0.21866603195667267,0.5,0.5,0.65,0.65,False,True,,685.36,,686.7723776386895,False,False,0,0,False,False
SPY,2026-02-27 17:10:00+00:00,686.105,686.135,684.17,684.21,32819.0,0.11436345428228378,0.4426262676715851,,0.15483352541923523,0.5,0.5,0.65,0.65,False,False,,685.36,,686.7723776386895,False,True,0,1,False,False
SPY,2026-02-27 17:20:00+00:00,684.23,684.49,683.29,684.12,43060.0,0.10899365693330765,0.3143928647041321,,0.7786477208137512,0.5,0.5,0.65,0.65,False,False,,,,,False,True,0,0,False,True
SPY,2026-02-27 17:30:00+00:00,684.14,685.115,683.77,684.27,44301.0,0.046911098062992096,0.4226597845554352,,,0.5,0.5,0.65,0.65,False,False,,,,,False,False,0,0,False,False
