symbol,timestamp,open,high,low,close,volume,p_enter_long,p_enter_short,p_exit_long,p_exit_short,thr_enter_long,thr_enter_short,thr_exit_long,thr_exit_short,long_valid_signal,short_valid_signal,long_intent_active,short_intent_active,long_ref_high,short_ref_low,long_active,short_active,long_bars_held,short_bars_held,do_exit_long,do_exit_short
SPY,2026-02-19 15:20:00+00:00,684.99,685.29,683.82,683.87,33921.0,0.7277400493621826,0.06580426543951035,0.5614787936210632,0.29924294352531433,0.5,0.5,0.65,0.65,True,False,False,False,684.48,684.08,1,1,5,1,False,False
SPY,2026-02-19 15:30:00+00:00,683.86,685.83,683.79,685.45,23557.0,0.03876899555325508,0.8646724820137024,0.32003214955329895,0.5708153247833252,0.5,0.5,0.65,0.65,False,True,False,False,684.48,684.08,1,1,6,2,False,False
SPY,2026-02-19 15:40:00+00:00,685.43,685.86,685.235,685.43,18044.0,0.031019361689686775,0.7761054635047913,0.39196640253067017,0.253208726644516,0.5,0.5,0.65,0.65,False,True,False,False,684.48,684.08,1,1,7,3,False,False
SPY,2026-02-19 15:50:00+00:00,685.48,685.48,684.28,685.35,39175.0,0.03568771481513977,0.8080042600631714,0.4707017242908478,0.24879978597164154,0.5,0.5,0.65,0.65,False,True,False,False,684.48,684.08,1,1,8,4,False,False
SPY,2026-02-19 16:00:00+00:00,685.32,685.55,683.9,684.66,31065.0,0.01794745773077011,0.9051380157470703,0.7309083938598633,0.22311508655548096,0.5,0.5,0.65,0.65,False,True,False,False,,684.08,0,1,0,5,True,False
SPY,2026-02-19 16:10:00+00:00,684.7,685.76,684.3,685.58,21180.0,0.009154558181762695,0.9633806347846985,,0.2973245680332184,0.5,0.5,0.65,0.65,False,True,False,False,,684.08,0,1,0,6,False,False
SPY,2026-02-19 16:20:00+00:00,685.63,685.77,684.13,684.195,39902.0,0.019787568598985672,0.8917149901390076,,0.11832568794488907,0.5,0.5,0.65,0.65,False,True,False,False,,684.08,0,1,0,7,False,False
SPY,2026-02-19 16:30:00+00:00,684.275,685.14,684.275,684.63,25703.0,0.017729148268699646,0.9165837168693542,,0.2844766676425934,0.5,0.5,0.65,0.65,False,True,False,False,,684.08,0,1,0,8,False,False
SPY,2026-02-19 16:40:00+00:00,684.65,684.73,683.04,683.24,55197.0,0.23533602058887482,0.1654723882675171,,0.15608350932598114,0.5,0.5,0.65,0.65,False,False,False,False,,684.08,0,1,0,9,False,False
SPY,2026-02-19 16:50:00+00:00,683.25,684.11,682.76,683.68,38816.0,0.06010713800787926,0.5018754005432129,,0.39933446049690247,0.5,0.5,0.65,0.65,False,True,False,False,,684.08,0,1,0,10,False,False
SPY,2026-02-19 17:00:00+00:00,683.55,683.68,682.72,683.0,36661.0,0.509124219417572,0.06182149425148964,,0.2188989222049713,0.5,0.5,0.65,0.65,True,False,False,False,683.68,684.08,1,1,0,11,False,False
SPY,2026-02-19 17:10:00+00:00,683.04,684.22,683.01,684.01,20005.0,0.020391039550304413,0.7427502274513245,0.3599108159542084,0.38780856132507324,0.5,0.5,0.65,0.65,False,True,False,False,683.68,684.08,1,1,1,12,False,False
SPY,2026-02-19 17:20:00+00:00,684.08,684.78,683.73,683.94,34979.0,0.028181826695799828,0.751470148563385,0.49789631366729736,0.1420496553182602,0.5,0.5,0.65,0.65,False,True,False,False,683.68,684.08,1,1,2,13,False,False
SPY,2026-02-19 17:30:00+00:00,683.88,684.12,683.48,683.87,20667.0,0.026591941714286804,0.7934770584106445,0.45873117446899414,0.08702243119478226,0.5,0.5,0.65,0.65,False,True,False,False,683.68,684.08,1,1,3,14,False,False
SPY,2026-02-19 17:40:00+00:00,683.78,684.23,682.4,682.73,26033.0,0.5056630969047546,0.060156118124723434,0.5309478044509888,0.2689094543457031,0.5,0.5,0.65,0.65,True,False,False,False,683.68,684.08,1,1,4,15,False,False
SPY,2026-02-19 17:50:00+00:00,682.71,683.27,682.17,682.42,37613.0,0.7393604516983032,0.05091971904039383,0.44754472374916077,0.2390669882297516,0.5,0.5,0.65,0.65,True,False,False,False,683.68,684.08,1,1,5,16,False,False
SPY,2026-02-19 18:00:00+00:00,682.42,682.67,682.07,682.67,20951.0,0.5262214541435242,0.06579030305147171,0.15151290595531464,0.36689063906669617,0.5,0.5,0.65,0.65,True,False,False,False,683.68,684.08,1,1,6,17,False,False
SPY,2026-02-19 18:10:00+00:00,682.62,683.4,682.04,682.095,25722.0,0.9176353812217712,0.008077628910541534,0.31423264741897583,0.5125578045845032,0.5,0.5,0.65,0.65,True,False,False,False,683.68,684.08,1,1,7,18,False,False
SPY,2026-02-19 18:20:00+00:00,682.04,682.7,681.59,682.45,36501.0,0.8006047010421753,0.012758340686559677,0.14675156772136688,0.875755786895752,0.5,0.5,0.65,0.65,True,False,False,False,683.68,,1,0,8,0,False,True
SPY,2026-02-19 18:30:00+00:00,682.44,682.76,682.04,682.48,18277.0,0.7238048315048218,0.01849094033241272,0.13162125647068024,,0.5,0.5,0.65,0.65,True,False,False,False,683.68,,1,0,9,0,False,False
SPY,2026-02-19 18:40:00+00:00,682.52,683.45,682.24,683.34,28537.0,0.09033429622650146,0.29253557324409485,0.18409352004528046,,0.5,0.5,0.65,0.65,False,False,False,False,683.68,,1,0,10,0,False,False
SPY,2026-02-19 18:50:00+00:00,683.35,683.8,682.96,683.74,28567.0,0.04352491348981857,0.5664653778076172,0.1981971114873886,,0.5,0.5,0.65,0.65,False,True,False,True,683.68,682.96,1,0,11,0,False,False
SPY,2026-02-19 19:00:00+00:00,683.73,684.04,683.41,683.92,24440.0,0.032223332673311234,0.7518270611763,0.2604539394378662,,0.5,0.5,0.65,0.65,False,True,False,True,683.68,683.41,1,0,12,0,False,False
SPY,2026-02-19 19:10:00+00:00,683.98,684.0,683.48,683.94,27170.0,0.03291048854589462,0.7952485084533691,0.3555181324481964,,0.5,0.5,0.65,0.65,False,True,False,False,683.68,683.48,1,1,13,0,False,False
SPY,2026-02-19 19:20:00+00:00,683.97,684.04,683.04,683.28,30513.0,0.12877610325813293,0.37761878967285156,0.5766404867172241,0.08978154510259628,0.5,0.5,0.65,0.65,False,False,False,False,683.68,683.48,1,1,14,1,False,False
SPY,2026-02-19 19:30:00+00:00,683.24,683.55,682.02,682.07,35497.0,0.7950326204299927,0.06059807538986206,0.4356193542480469,0.16457155346870422,0.5,0.5,0.65,0.65,True,False,False,False,683.68,683.48,1,1,15,2,False,False
SPY,2026-02-19 19:40:00+00:00,682.02,682.66,681.915,682.47,41798.0,0.7550225257873535,0.1522088199853897,0.19874465465545654,0.29404595494270325,0.5,0.5,0.65,0.65,True,False,False,False,683.68,683.48,1,1,16,3,False,False
SPY,2026-02-19 19:50:00+00:00,682.53,682.9,682.28,682.57,34089.0,0.7672721743583679,0.11166360974311829,0.17003069818019867,0.5182787179946899,0.5,0.5,0.65,0.65,True,False,False,False,683.68,683.48,1,1,17,4,False,False
SPY,2026-02-19 20:00:00+00:00,682.555,683.46,682.54,682.97,37973.0,0.8004425764083862,0.07706604152917862,0.10563980787992477,0.5113857388496399,0.5,0.5,0.65,0.65,True,False,False,False,683.68,683.48,1,1,18,5,False,False
SPY,2026-02-19 20:10:00+00:00,683.07,683.25,682.66,683.23,33926.0,0.7749300599098206,0.10143281519412994,0.12262354791164398,0.4007492661476135,0.5,0.5,0.65,0.65,True,False,False,False,683.68,683.48,1,1,19,6,False,False
SPY,2026-02-19 20:20:00+00:00,683.25,683.34,682.81,682.88,34737.0,0.8358817100524902,0.05968509241938591,0.1648131012916565,0.2886841297149658,0.5,0.5,0.65,0.65,True,False,False,False,683.68,683.48,1,1,20,7,False,False
SPY,2026-02-19 20:30:00+00:00,682.89,683.61,682.81,683.21,59692.0,0.8190068602561951,0.09195047616958618,0.15463022887706757,0.4271479845046997,0.5,0.5,0.65,0.65,True,False,False,False,683.68,683.48,1,1,21,8,False,False
SPY,2026-02-19 20:40:00+00:00,683.24,683.99,682.92,683.86,79497.0,0.8313609957695007,0.12230776250362396,0.20820264518260956,0.4664696753025055,0.5,0.5,0.65,0.65,True,False,False,False,683.68,683.48,1,1,22,9,False,False
SPY,2026-02-19 20:50:00+00:00,683.825,684.56,683.54,684.505,145486.0,0.8734126687049866,0.12631601095199585,0.1539602428674698,0.5127976536750793,0.5,0.5,0.65,0.65,True,False,False,False,683.68,683.48,1,1,23,10,False,False
SPY,2026-02-20 14:30:00+00:00,682.23,684.49,681.865,683.59,30595.0,0.9730667471885681,0.011735963635146618,0.42725372314453125,0.6541395783424377,0.5,0.5,0.65,0.65,True,False,False,False,683.68,,1,0,24,0,False,True
SPY,2026-02-20 14:40:00+00:00,683.885,685.35,683.6,684.07,36151.0,0.9743049740791321,0.01306026428937912,0.1413431465625763,,0.5,0.5,0.65,0.65,True,False,False,False,683.68,,1,0,25,0,False,False
SPY,2026-02-20 14:50:00+00:00,684.26,685.0,683.5,684.79,37635.0,0.9555773138999939,0.012070734985172749,0.10878383368253708,,0.5,0.5,0.65,0.65,True,False,False,False,683.68,,1,0,26,0,False,False
SPY,2026-02-20 15:00:00+00:00,684.89,689.32,684.74,687.1,111645.0,0.6782633066177368,0.05255696177482605,0.9078835844993591,,0.5,0.5,0.65,0.65,True,False,False,False,,,0,0,0,0,True,False
SPY,2026-02-20 15:10:00+00:00,687.035,687.925,684.24,686.6,65329.0,0.861882209777832,0.011052098125219345,,,0.5,0.5,0.65,0.65,True,False,False,False,687.925,,1,0,0,0,False,False
SPY,2026-02-20 15:20:00+00:00,686.85,688.07,686.41,686.78,44671.0,0.8576273322105408,0.036133989691734314,0.31420642137527466,,0.5,0.5,0.65,0.65,True,False,False,False,687.925,,1,0,1,0,False,False
SPY,2026-02-20 15:30:00+00:00,686.76,687.42,685.64,687.29,32668.0,0.14174218475818634,0.26136383414268494,0.17836841940879822,,0.5,0.5,0.65,0.65,False,False,False,False,687.925,,1,0,2,0,False,False
SPY,2026-02-20 15:40:00+00:00,687.0,688.7,686.14,688.13,30714.0,0.058776531368494034,0.759650468826294,0.3214017450809479,,0.5,0.5,0.65,0.65,False,True,False,True,687.925,686.14,1,0,3,0,False,False
SPY,2026-02-20 15:50:00+00:00,688.17,689.145,687.62,688.82,43875.0,0.01680603437125683,0.9251347780227661,0.34468695521354675,,0.5,0.5,0.65,0.65,False,True,False,True,687.925,687.62,1,0,4,0,False,False
SPY,2026-02-20 16:00:00+00:00,688.81,689.18,688.31,688.38,24368.0,0.023076452314853668,0.9180484414100647,0.7279421091079712,,0.5,0.5,0.65,0.65,False,True,False,False,,688.31,0,1,0,0,True,False
SPY,2026-02-20 16:10:00+00:00,688.54,688.79,687.015,687.61,25047.0,0.04410073161125183,0.6143050193786621,,0.1681792289018631,0.5,0.5,0.65,0.65,False,True,False,False,,688.31,0,1,0,1,False,False
SPY,2026-02-20 16:20:00+00:00,687.4,687.4,686.15,686.16,20123.0,0.6673403382301331,0.04606073349714279,,0.17136435210704803,0.5,0.5,0.65,0.65,True,False,False,False,687.4,688.31,1,1,0,2,False,False
SPY,2026-02-20 16:30:00+00:00,686.1,688.085,685.94,688.085,17609.0,0.05111472308635712,0.7973839044570923,0.2645389139652252,0.5352104902267456,0.5,0.5,0.65,0.65,False,True,False,False,687.4,688.31,1,1,1,3,False,False
SPY,2026-02-20 16:40:00+00:00,688.12,689.09,687.95,689.02,45617.0,0.028213273733854294,0.9116227030754089,0.3916291296482086,0.355945885181427,0.5,0.5,0.65,0.65,False,True,False,False,687.4,688.31,1,1,2,4,False,False
SPY,2026-02-20 16:50:00+00:00,688.97,689.14,688.42,688.57,34703.0,0.020109858363866806,0.8819678425788879,0.750885009765625,0.09026981890201569,0.5,0.5,0.65,0.65,False,True,False,False,,688.31,0,1,0,5,True,False
SPY,2026-02-20 17:00:00+00:00,688.61,688.81,687.05,687.085,29895.0,0.1457347273826599,0.31536465883255005,,0.09819398820400238,0.5,0.5,0.65,0.65,False,False,False,False,,688.31,0,1,0,6,False,False
SPY,2026-02-20 17:10:00+00:00,687.11,687.11,684.89,685.09,41071.0,0.8133260011672974,0.033335939049720764,,0.329397976398468,0.5,0.5,0.65,0.65,True,False,True,False,687.11,688.31,0,1,0,7,False,False
SPY,2026-02-20 17:20:00+00:00,685.08,685.2,684.1,685.2,21317.0,0.8715254068374634,0.02496686764061451,,0.8255640268325806,0.5,0.5,0.65,0.65,True,False,False,False,685.2,,1,0,0,0,False,True
SPY,2026-02-20 17:30:00+00:00,685.16,686.08,684.99,686.01,18514.0,0.9023570418357849,0.020988594740629196,0.1078658401966095,,0.5,0.5,0.65,0.65,True,False,False,False,685.2,,1,0,1,0,False,False
SPY,2026-02-20 17:40:00+00:00,685.87,686.85,685.41,686.83,19513.0,0.9037419557571411,0.012366353534162045,0.13910329341888428,,0.5,0.5,0.65,0.65,True,False,False,False,685.2,,1,0,2,0,False,False
SPY,2026-02-20 17:50:00+00:00,686.84,687.71,686.28,687.51,20562.0,0.7026551961898804,0.03166115656495094,0.16028140485286713,,0.5,0.5,0.65,0.65,True,False,False,False,685.2,,1,0,3,0,False,False
SPY,2026-02-20 18:00:00+00:00,687.49,687.74,686.95,687.25,12142.0,0.8319989442825317,0.012130428105592728,0.22269763052463531,,0.5,0.5,0.65,0.65,True,False,False,False,685.2,,1,0,4,0,False,False
SPY,2026-02-20 18:10:00+00:00,687.165,687.21,686.38,686.71,10430.0,0.9502661824226379,0.007357268128544092,0.6342645883560181,,0.5,0.5,0.65,0.65,True,False,False,False,685.2,,1,0,5,0,False,False
SPY,2026-02-20 18:20:00+00:00,686.515,687.12,685.75,686.6,23786.0,0.9569516777992249,0.004725033883005381,0.5963892340660095,,0.5,0.5,0.65,0.65,True,False,False,False,685.2,,1,0,6,0,False,False
SPY,2026-02-20 18:30:00+00:00,686.6,688.73,685.77,687.74,53273.0,0.7186705470085144,0.034780170768499374,0.6919556260108948,,0.5,0.5,0.65,0.65,True,False,False,False,685.2,,1,0,7,0,False,False
SPY,2026-02-20 18:40:00+00:00,687.86,690.06,687.85,689.14,49299.0,0.05984623730182648,0.5083416700363159,0.7638388276100159,,0.5,0.5,0.65,0.65,False,True,False,True,,687.85,0,0,0,0,True,False
SPY,2026-02-20 18:50:00+00:00,689.1,689.54,688.3,689.27,28905.0,0.06995266675949097,0.7477735280990601,,,0.5,0.5,0.65,0.65,False,True,False,True,,688.3,0,0,0,0,False,False
SPY,2026-02-20 19:00:00+00:00,689.27,689.74,688.84,689.1,18507.0,0.03949708119034767,0.77154141664505,,,0.5,0.5,0.65,0.65,False,True,False,False,,688.84,0,1,0,0,False,False
SPY,2026-02-20 19:10:00+00:00,689.09,689.12,688.27,688.39,15522.0,0.2550339102745056,0.31451255083084106,,0.09209492057561874,0.5,0.5,0.65,0.65,False,False,False,False,,688.84,0,1,0,1,False,False
SPY,2026-02-20 19:20:00+00:00,688.4,689.0,688.28,688.59,28239.0,0.11289242655038834,0.3817875385284424,,0.19594278931617737,0.5,0.5,0.65,0.65,False,False,False,False,,688.84,0,1,0,2,False,False
SPY,2026-02-20 19:30:00+00:00,688.68,689.11,688.45,688.51,9536.0,0.19506502151489258,0.2901104986667633,,0.1280658096075058,0.5,0.5,0.65,0.65,False,False,False,False,,688.84,0,1,0,3,False,False
SPY,2026-02-20 19:40:00+00:00,688.61,688.68,687.82,688.03,20400.0,0.5868724584579468,0.12827707827091217,,0.17427439987659454,0.5,0.5,0.65,0.65,True,False,True,False,688.68,688.84,0,1,0,4,False,False
SPY,2026-02-20 19:50:00+00:00,688.05,688.54,687.94,688.07,12166.0,0.40829458832740784,0.17809176445007324,,0.2832334637641907,0.5,0.5,0.65,0.65,False,False,False,False,,688.84,0,1,0,5,False,False
SPY,2026-02-20 20:00:00+00:00,688.04,689.31,688.03,689.03,19062.0,0.20473147928714752,0.6155909895896912,,0.23865459859371185,0.5,0.5,0.65,0.65,False,True,False,False,,688.84,0,1,0,6,False,False
SPY,2026-02-20 20:10:00+00:00,689.03,689.18,688.57,688.66,19467.0,0.3207702040672302,0.5826501846313477,,0.16497200727462769,0.5,0.5,0.65,0.65,False,True,False,False,,688.84,0,1,0,7,False,False
SPY,2026-02-20 20:20:00+00:00,688.55,688.64,688.11,688.35,18575.0,0.30141112208366394,0.6608253121376038,,0.0861576721072197,0.5,0.5,0.65,0.65,False,True,False,False,,688.84,0,1,0,8,False,False
SPY,2026-02-20 20:30:00+00:00,688.32,688.74,688.27,688.68,25353.0,0.09234854578971863,0.8350794911384583,,0.22734785079956055,0.5,0.5,0.65,0.65,False,True,False,False,,688.84,0,1,0,9,False,False
SPY,2026-02-20 20:40:00+00:00,688.71,689.12,688.57,688.73,37579.0,0.08739538490772247,0.854656457901001,,0.15326210856437683,0.5,0.5,0.65,0.65,False,True,False,False,,688.84,0,1,0,10,False,False
SPY,2026-02-20 20:50:00+00:00,688.72,689.49,688.39,689.44,163891.0,0.11218828707933426,0.8951254487037659,,0.13451893627643585,0.5,0.5,0.65,0.65,False,True,False,False,,688.84,0,1,0,11,False,False
SPY,2026-02-20 21:00:00+00:00,689.44,689.46,689.21,689.29,5541.0,0.2553381025791168,0.7237387895584106,,0.1124681904911995,0.5,0.5,0.65,0.65,False,True,False,False,,688.84,0,1,0,12,False,False
SPY,2026-02-23 14:30:00+00:00,687.805,690.0,687.705,689.59,44996.0,0.03621100261807442,0.9377549290657043,,0.4402313232421875,0.5,0.5,0.65,0.65,False,True,False,False,,688.84,0,1,0,13,False,False
SPY,2026-02-23 14:40:00+00:00,689.48,689.49,686.79,686.94,35109.0,0.04426753148436546,0.9187365770339966,,0.15531757473945618,0.5,0.5,0.65,0.65,False,True,False,False,,688.84,0,1,0,14,False,False
SPY,2026-02-23 14:50:00+00:00,686.98,688.05,686.33,686.52,25234.0,0.027103085070848465,0.9384477734565735,,0.14692500233650208,0.5,0.5,0.65,0.65,False,True,False,False,,688.84,0,1,0,15,False,False
SPY,2026-02-23 15:00:00+00:00,686.47,687.17,684.695,684.84,31048.0,0.01851361058652401,0.9482638239860535,,0.2002062052488327,0.5,0.5,0.65,0.65,False,True,False,False,,688.84,0,1,0,16,False,False
SPY,2026-02-23 15:10:00+00:00,684.96,685.67,684.54,684.85,29521.0,0.01663867197930813,0.9574558734893799,,0.15519723296165466,0.5,0.5,0.65,0.65,False,True,False,False,,688.84,0,1,0,17,False,False
SPY,2026-02-23 15:20:00+00:00,685.02,685.52,684.29,684.46,17608.0,0.014358717016875744,0.9508568048477173,,0.1641099452972412,0.5,0.5,0.65,0.65,False,True,False,False,,688.84,0,1,0,18,False,False
SPY,2026-02-23 15:30:00+00:00,684.51,684.92,683.66,684.145,24386.0,0.012502497993409634,0.9470669031143188,,0.2831977605819702,0.5,0.5,0.65,0.65,False,True,False,False,,688.84,0,1,0,19,False,False
SPY,2026-02-23 15:40:00+00:00,684.125,684.225,683.39,683.52,35733.0,0.010788846760988235,0.9411202073097229,,0.10195756703615189,0.5,0.5,0.65,0.65,False,True,False,False,,688.84,0,1,0,20,False,False
SPY,2026-02-23 15:50:00+00:00,683.58,683.84,682.19,682.31,45695.0,0.07599255442619324,0.6184362769126892,,0.1888531595468521,0.5,0.5,0.65,0.65,False,True,False,False,,688.84,0,1,0,21,False,False
SPY,2026-02-23 16:00:00+00:00,682.24,682.505,680.82,680.95,38838.0,0.7577863931655884,0.05312773957848549,,0.3568192720413208,0.5,0.5,0.65,0.65,True,False,True,False,682.505,688.84,0,1,0,22,False,False
SPY,2026-02-23 16:10:00+00:00,681.15,681.61,680.385,681.47,32237.0,0.6020711660385132,0.0651211142539978,,0.9522272944450378,0.5,0.5,0.65,0.65,True,False,False,False,681.61,,1,0,0,0,False,True
SPY,2026-02-23 16:20:00+00:00,681.61,682.91,681.495,682.9,48686.0,0.06141984835267067,0.6300113201141357,0.3041210472583771,,0.5,0.5,0.65,0.65,False,True,False,True,681.61,681.495,1,0,1,0,False,False
SPY,2026-02-23 16:30:00+00:00,682.66,683.06,682.42,682.51,30749.0,0.07158707827329636,0.3296450078487396,0.38980889320373535,,0.5,0.5,0.65,0.65,False,False,False,False,681.61,,1,0,2,0,False,False
SPY,2026-02-23 16:40:00+00:00,682.53,682.72,681.815,682.22,26889.0,0.17772720754146576,0.18335114419460297,0.32262474298477173,,0.5,0.5,0.65,0.65,False,False,False,False,681.61,,1,0,3,0,False,False
SPY,2026-02-23 16:50:00+00:00,682.05,682.55,681.88,681.95,15516.0,0.554872453212738,0.031735945492982864,0.19216381013393402,,0.5,0.5,0.65,0.65,True,False,False,False,681.61,,1,0,4,0,False,False
SPY,2026-02-23 17:00:00+00:00,681.96,682.42,681.82,682.035,15714.0,0.3887160122394562,0.052404824644327164,0.13469144701957703,,0.5,0.5,0.65,0.65,False,False,False,False,681.61,,1,0,5,0,False,False
SPY,2026-02-23 17:10:00+00:00,681.96,682.255,681.67,682.02,15361.0,0.5482171773910522,0.03672211617231369,0.10325445234775543,,0.5,0.5,0.65,0.65,True,False,False,False,681.61,,1,0,6,0,False,False
SPY,2026-02-23 17:20:00+00:00,681.76,682.21,681.69,681.7,14993.0,0.8044679164886475,0.01430586539208889,0.09958315640687943,,0.5,0.5,0.65,0.65,True,False,False,False,681.61,,1,0,7,0,False,False
SPY,2026-02-23 17:30:00+00:00,681.67,681.7,680.62,680.68,30189.0,0.957470178604126,0.008129509165883064,0.4190777838230133,,0.5,0.5,0.65,0.65,True,False,False,False,681.61,,1,0,8,0,False,False
SPY,2026-02-23 17:40:00+00:00,680.67,681.665,680.6,681.12,21857.0,0.9536531567573547,0.01157840434461832,0.13331635296344757,,0.5,0.5,0.65,0.65,True,False,False,False,681.61,,1,0,9,0,False,False
SPY,2026-02-23 17:50:00+00:00,681.08,682.35,681.08,681.95,33181.0,0.8582818508148193,0.01524099800735712,0.13844092190265656,,0.5,0.5,0.65,0.65,True,False,False,False,681.61,,1,0,10,0,False,False
SPY,2026-02-23 18:00:00+00:00,681.98,682.89,681.98,682.89,33994.0,0.14069178700447083,0.30756688117980957,0.110076904296875,,0.5,0.5,0.65,0.65,False,False,False,False,681.61,,1,0,11,0,False,False
SPY,2026-02-23 18:10:00+00:00,682.895,683.38,682.66,683.13,26203.0,0.06394819170236588,0.5902312994003296,0.13984414935112,,0.5,0.5,0.65,0.65,False,True,False,True,681.61,682.66,1,0,12,0,False,False
SPY,2026-02-23 18:20:00+00:00,683.13,683.9,683.13,683.78,26936.0,0.0374675914645195,0.7754139304161072,0.19365589320659637,,0.5,0.5,0.65,0.65,False,True,False,True,681.61,683.13,1,0,13,0,False,False
SPY,2026-02-23 18:30:00+00:00,683.6,683.89,683.37,683.39,23756.0,0.043888915330171585,0.7926303744316101,0.6744421124458313,,0.5,0.5,0.65,0.65,False,True,False,False,,683.37,0,1,0,0,True,False
SPY,2026-02-23 18:40:00+00:00,683.46,683.53,682.83,683.225,21506.0,0.04131362959742546,0.793114960193634,,0.12228241562843323,0.5,0.5,0.65,0.65,False,True,False,False,,683.37,0,1,0,1,False,False
SPY,2026-02-23 18:50:00+00:00,683.22,683.27,681.88,682.04,24490.0,0.05337141454219818,0.605388343334198,,0.11500773578882217,0.5,0.5,0.65,0.65,False,True,False,False,,683.37,0,1,0,2,False,False
SPY,2026-02-23 19:00:00+00:00,682.07,682.27,681.74,681.9,29816.0,0.1389319896697998,0.30422425270080566,,0.20504844188690186,0.5,0.5,0.65,0.65,False,False,False,False,,683.37,0,1,0,3,False,False
SPY,2026-02-23 19:10:00+00:00,681.93,682.15,681.62,681.765,37504.0,0.2052234709262848,0.1997555047273636,,0.1940235048532486,0.5,0.5,0.65,0.65,False,False,False,False,,683.37,0,1,0,4,False,False
SPY,2026-02-23 19:20:00+00:00,681.755,681.885,681.17,681.26,32164.0,0.7961880564689636,0.0259310994297266,,0.24586093425750732,0.5,0.5,0.65,0.65,True,False,True,False,681.885,683.37,0,1,0,5,False,False
SPY,2026-02-23 19:30:00+00:00,681.29,681.63,680.97,681.11,30093.0,0.8743346333503723,0.025339193642139435,,0.38460037112236023,0.5,0.5,0.65,0.65,True,False,True,False,681.63,683.37,0,1,0,6,False,False
SPY,2026-02-23 19:40:00+00:00,681.13,681.43,680.54,681.37,46384.0,0.8255163431167603,0.064564049243927,,0.9575811624526978,0.5,0.5,0.65,0.65,True,False,False,False,681.43,,1,0,0,0,False,True
SPY,2026-02-23 19:50:00+00:00,681.41,681.51,680.95,681.05,37657.0,0.8339921832084656,0.05414086580276489,0.30555662512779236,,0.5,0.5,0.65,0.65,True,False,False,False,681.43,,1,0,1,0,False,False
SPY,2026-02-23 20:00:00+00:00,681.0,681.42,680.81,680.895,53823.0,0.7845894694328308,0.0907720997929573,0.15686294436454773,,0.5,0.5,0.65,0.65,True,False,False,False,681.43,,1,0,2,0,False,False
SPY,2026-02-23 20:10:00+00:00,680.905,681.18,680.66,680.98,43780.0,0.7560588717460632,0.08666069060564041,0.140579953789711,,0.5,0.5,0.65,0.65,True,False,False,False,681.43,,1,0,3,0,False,False
SPY,2026-02-23 20:20:00+00:00,680.985,681.5,680.78,681.41,31439.0,0.7565211653709412,0.102084681391716,0.12896756827831268,,0.5,0.5,0.65,0.65,True,False,False,False,681.43,,1,0,4,0,False,False
SPY,2026-02-23 20:30:00+00:00,681.35,682.25,681.35,681.6,44534.0,0.7715651392936707,0.1650576889514923,0.24105267226696014,,0.5,0.5,0.65,0.65,True,False,False,False,681.43,,1,0,5,0,False,False
SPY,2026-02-23 20:40:00+00:00,681.67,681.98,681.14,681.94,52082.0,0.8581666350364685,0.09071917831897736,0.20014142990112305,,0.5,0.5,0.65,0.65,True,False,False,False,681.43,,1,0,6,0,False,False
SPY,2026-02-23 20:50:00+00:00,681.96,682.43,680.905,682.39,337826.0,0.8907918334007263,0.09473350644111633,0.1876412332057953,,0.5,0.5,0.65,0.65,True,False,False,False,681.43,,1,0,7,0,False,False
SPY,2026-02-24 14:30:00+00:00,681.52,682.5,680.0,682.28,41246.0,0.961233377456665,0.014416733756661415,0.1914580762386322,,0.5,0.5,0.65,0.65,True,False,False,False,681.43,,1,0,8,0,False,False
SPY,2026-02-24 14:40:00+00:00,682.6,685.41,682.44,684.695,31522.0,0.7533571720123291,0.1062266156077385,0.924665093421936,,0.5,0.5,0.65,0.65,True,False,False,False,,,0,0,0,0,True,False
SPY,2026-02-24 14:50:00+00:00,684.9,684.955,682.83,683.21,51086.0,0.9196032285690308,0.02002541534602642,,,0.5,0.5,0.65,0.65,True,False,True,False,684.955,,0,0,0,0,False,False
SPY,2026-02-24 15:00:00+00:00,683.125,683.99,682.07,683.95,38805.0,0.947467029094696,0.015553640201687813,,,0.5,0.5,0.65,0.65,True,False,False,False,683.99,,1,0,0,0,False,False
SPY,2026-02-24 15:10:00+00:00,683.91,684.355,683.07,684.18,19234.0,0.9415720105171204,0.017273589968681335,0.19944782555103302,,0.5,0.5,0.65,0.65,True,False,False,False,683.99,,1,0,1,0,False,False
SPY,2026-02-24 15:20:00+00:00,684.22,686.38,684.17,686.335,36764.0,0.19365684688091278,0.32364389300346375,0.28118517994880676,,0.5,0.5,0.65,0.65,False,False,False,False,683.99,,1,0,2,0,False,False
SPY,2026-02-24 15:30:00+00:00,686.33,686.5,685.64,685.9,34996.0,0.40479010343551636,0.09118698537349701,0.5520395636558533,,0.5,0.5,0.65,0.65,False,False,False,False,683.99,,1,0,3,0,False,False
SPY,2026-02-24 15:40:00+00:00,685.93,686.51,685.77,686.065,21031.0,0.35293468832969666,0.13692456483840942,0.49136921763420105,,0.5,0.5,0.65,0.65,False,False,False,False,683.99,,1,0,4,0,False,False
SPY,2026-02-24 15:50:00+00:00,686.0,686.0,685.195,685.39,46055.0,0.924523115158081,0.012783494777977467,0.9119639992713928,,0.5,0.5,0.65,0.65,True,False,False,False,683.99,,1,0,5,0,False,False
