symbol,timestamp,open,high,low,close,volume,p_pivot_long,p_pivot_short,p_tb_long,p_tb_short,p_enter_long,p_enter_short,p_exit_long,p_exit_short,thr_enter_long,thr_enter_short,thr_exit_long,thr_exit_short,long_bars_held,short_bars_held,long_exit_threshold_hit,short_exit_threshold_hit,long_entry_still_supports,short_entry_still_supports,ind_entry_long,ind_exit_long,ind_entry_short,ind_exit_short,ind_long_active,ind_short_active,ts_local
SPY,2026-02-23 16:30:00+00:00,682.66,683.06,682.42,682.51,30749.0,5.2774124924326316e-05,0.8349521160125732,0.09682410955429077,0.556739091873169,0.07158707827329636,0.3296450078487396,0.3835330903530121,0.177492156624794,0.5,0.5,0.65,0.65,3,1,False,False,False,False,False,False,False,False,1,1,2026-02-23 11:30:00-05:00
SPY,2026-02-23 16:40:00+00:00,682.53,682.72,681.815,682.22,26889.0,0.004966442473232746,0.31921231746673584,0.19031289219856262,0.28713458776474,0.17772720754146576,0.18335114419460297,0.32405567169189453,0.17236432433128357,0.5,0.5,0.65,0.65,4,2,False,False,False,False,False,False,False,False,1,1,2026-02-23 11:40:00-05:00
SPY,2026-02-23 16:50:00+00:00,682.05,682.55,681.88,681.95,15516.0,0.0013603552943095565,0.03329407796263695,0.6897013187408447,0.04635733366012573,0.554872453212738,0.031735945492982864,0.1881316900253296,0.14879709482192993,0.5,0.5,0.65,0.65,5,3,False,False,True,False,False,False,False,False,1,1,2026-02-23 11:50:00-05:00
SPY,2026-02-23 17:00:00+00:00,681.96,682.42,681.82,682.035,15714.0,0.08318116515874863,0.2038734257221222,0.4019519090652466,0.07884155213832855,0.3887160122394562,0.052404824644327164,0.13425301015377045,0.2856290340423584,0.5,0.5,0.65,0.65,6,4,False,False,False,False,False,False,False,False,1,1,2026-02-23 12:00:00-05:00
SPY,2026-02-23 17:10:00+00:00,681.96,682.255,681.67,682.02,15361.0,0.3134317696094513,0.19589394330978394,0.46439918875694275,0.10684815049171448,0.5482171773910522,0.03672211617231369,0.1026531308889389,0.3563191294670105,0.5,0.5,0.65,0.65,7,5,False,False,True,False,False,False,False,False,1,1,2026-02-23 12:10:00-05:00
SPY,2026-02-23 17:20:00+00:00,681.76,682.21,681.69,681.7,14993.0,0.0006514019914902747,0.019492486491799355,0.8136444687843323,0.04436243698000908,0.8044679164886475,0.01430586539208889,0.09727667272090912,0.24476411938667297,0.5,0.5,0.65,0.65,8,6,False,False,True,False,False,False,False,False,1,1,2026-02-23 12:20:00-05:00
SPY,2026-02-23 17:30:00+00:00,681.67,681.7,680.62,680.68,30189.0,0.521943211555481,0.04550042375922203,0.9645106792449951,0.018945641815662384,0.957470178604126,0.008129509165883064,0.40659257769584656,0.23643559217453003,0.5,0.5,0.65,0.65,9,7,False,False,True,False,False,False,False,False,1,1,2026-02-23 12:30:00-05:00
SPY,2026-02-23 17:40:00+00:00,680.67,681.665,680.6,681.12,21857.0,0.5656406283378601,0.11665130406618118,0.9663523435592651,0.019776541739702225,0.9536531567573547,0.01157840434461832,0.12750408053398132,0.7095874547958374,0.5,0.5,0.65,0.65,10,0,False,True,True,False,False,False,False,True,1,0,2026-02-23 12:40:00-05:00
SPY,2026-02-23 17:50:00+00:00,681.08,682.35,681.08,681.95,33181.0,0.016426067799329758,0.5693538188934326,0.78453129529953,0.05039620026946068,0.8582818508148193,0.01524099800735712,0.1323663741350174,,0.5,0.5,0.65,0.65,11,0,False,False,True,False,False,False,False,False,1,0,2026-02-23 12:50:00-05:00
SPY,2026-02-23 18:00:00+00:00,681.98,682.89,681.98,682.89,33994.0,0.0002291483397129923,0.46035778522491455,0.0980510413646698,0.6584176421165466,0.14069178700447083,0.30756688117980957,0.10572613030672073,,0.5,0.5,0.65,0.65,12,0,False,False,False,False,False,False,False,False,1,0,2026-02-23 13:00:00-05:00
SPY,2026-02-23 18:10:00+00:00,682.895,683.38,682.66,683.13,26203.0,6.546283111674711e-05,0.7248533964157104,0.047036245465278625,0.7591205835342407,0.06394819170236588,0.5902312994003296,0.27645838260650635,,0.5,0.5,0.65,0.65,13,0,False,False,False,True,False,False,True,False,1,1,2026-02-23 13:10:00-05:00
SPY,2026-02-23 18:20:00+00:00,683.13,683.9,683.13,683.78,26936.0,2.127250627381727e-05,0.5884213447570801,0.052764132618904114,0.8235984444618225,0.0374675914645195,0.7754139304161072,0.19993606209754944,0.31145957112312317,0.5,0.5,0.65,0.65,14,1,False,False,False,True,False,False,False,False,1,1,2026-02-23 13:20:00-05:00
SPY,2026-02-23 18:30:00+00:00,683.6,683.89,683.37,683.39,23756.0,7.188900781329721e-06,0.033619169145822525,0.020180560648441315,0.9249680042266846,0.043888915330171585,0.7926303744316101,0.6834462285041809,0.08640563488006592,0.5,0.5,0.65,0.65,0,2,True,False,False,True,False,True,False,False,0,1,2026-02-23 13:30:00-05:00
SPY,2026-02-23 18:40:00+00:00,683.46,683.53,682.83,683.225,21506.0,0.07769966125488281,0.1636098027229309,0.01569272205233574,0.9298160672187805,0.04131362959742546,0.793114960193634,,0.12574096024036407,0.5,0.5,0.65,0.65,0,3,False,False,False,True,False,False,False,False,0,1,2026-02-23 13:40:00-05:00
SPY,2026-02-23 18:50:00+00:00,683.22,683.27,681.88,682.04,24490.0,0.22228173911571503,0.015374217182397842,0.06656187027692795,0.5549619197845459,0.05337141454219818,0.605388343334198,,0.12135018408298492,0.5,0.5,0.65,0.65,0,4,False,False,False,True,False,False,False,False,0,1,2026-02-23 13:50:00-05:00
SPY,2026-02-23 19:00:00+00:00,682.07,682.27,681.74,681.9,29816.0,0.2436416745185852,0.028827395290136337,0.20689445734024048,0.43829241394996643,0.1389319896697998,0.30422425270080566,,0.20033709704875946,0.5,0.5,0.65,0.65,0,5,False,False,False,False,False,False,False,False,0,1,2026-02-23 14:00:00-05:00
SPY,2026-02-23 19:10:00+00:00,681.93,682.15,681.62,681.765,37504.0,0.4147874712944031,0.09169092029333115,0.3537876605987549,0.2488146275281906,0.2052234709262848,0.1997555047273636,,0.1881825476884842,0.5,0.5,0.65,0.65,0,6,False,False,False,False,False,False,False,False,0,1,2026-02-23 14:10:00-05:00
SPY,2026-02-23 19:20:00+00:00,681.755,681.885,681.17,681.26,32164.0,0.5676904320716858,0.0839078277349472,0.8863149881362915,0.038554225116968155,0.7961880564689636,0.0259310994297266,,0.21113665401935577,0.5,0.5,0.65,0.65,0,7,False,False,True,False,True,False,False,False,1,1,2026-02-23 14:20:00-05:00
SPY,2026-02-23 19:30:00+00:00,681.29,681.63,680.97,681.11,30093.0,0.537366509437561,0.10137706995010376,0.9482182264328003,0.04358071833848953,0.8743346333503723,0.025339193642139435,0.14691667258739471,0.3434189558029175,0.5,0.5,0.65,0.65,1,8,False,False,True,False,False,False,False,False,1,1,2026-02-23 14:30:00-05:00
SPY,2026-02-23 19:40:00+00:00,681.13,681.43,680.54,681.37,46384.0,0.9317121505737305,0.07017067819833755,0.9166954159736633,0.06420080363750458,0.8255163431167603,0.064564049243927,0.11969757080078125,0.9575955867767334,0.5,0.5,0.65,0.65,2,0,False,True,True,False,False,False,False,True,1,0,2026-02-23 14:40:00-05:00
SPY,2026-02-23 19:50:00+00:00,681.41,681.51,680.95,681.05,37657.0,0.05742631480097771,0.3310864567756653,0.9733869433403015,0.02609992027282715,0.8339921832084656,0.05414086580276489,0.31360891461372375,,0.5,0.5,0.65,0.65,3,0,False,False,True,False,False,False,False,False,1,0,2026-02-23 14:50:00-05:00
SPY,2026-02-23 20:00:00+00:00,681.0,681.42,680.81,680.895,53823.0,0.010941743850708008,0.19010938704013824,0.9710319638252258,0.0198515597730875,0.7845894694328308,0.0907720997929573,0.1551021784543991,,0.5,0.5,0.65,0.65,4,0,False,False,True,False,False,False,False,False,1,0,2026-02-23 15:00:00-05:00
SPY,2026-02-23 20:10:00+00:00,680.905,681.18,680.66,680.98,43780.0,0.4150375723838806,0.0807790756225586,0.9781196117401123,0.022474583238363266,0.7560588717460632,0.08666069060564041,0.14345984160900116,,0.5,0.5,0.65,0.65,5,0,False,False,True,False,False,False,False,False,1,0,2026-02-23 15:10:00-05:00
SPY,2026-02-23 20:20:00+00:00,680.985,681.5,680.78,681.41,31439.0,0.15870442986488342,0.23930159211158752,0.9828842878341675,0.024900441989302635,0.7565211653709412,0.102084681391716,0.1316460222005844,,0.5,0.5,0.65,0.65,6,0,False,False,True,False,False,False,False,False,1,0,2026-02-23 15:20:00-05:00
SPY,2026-02-23 20:30:00+00:00,681.35,682.25,681.35,681.6,44534.0,0.0007365674828179181,0.7359313368797302,0.9824543595314026,0.019859252497553825,0.7715651392936707,0.1650576889514923,0.24062544107437134,,0.5,0.5,0.65,0.65,7,0,False,False,True,False,False,False,False,False,1,0,2026-02-23 15:30:00-05:00
SPY,2026-02-23 20:40:00+00:00,681.67,681.98,681.14,681.94,52082.0,0.025952661409974098,0.2965116798877716,0.9850428104400635,0.02125563472509384,0.8581666350364685,0.09071917831897736,0.19380657374858856,,0.5,0.5,0.65,0.65,8,0,False,False,True,False,False,False,False,False,1,0,2026-02-23 15:40:00-05:00
SPY,2026-02-23 20:50:00+00:00,681.96,682.43,680.905,682.39,337826.0,0.45550230145454407,0.19501930475234985,0.9878954887390137,0.02053120546042919,0.8907918334007263,0.09473350644111633,0.1786785125732422,,0.5,0.5,0.65,0.65,9,0,False,False,True,False,False,False,False,False,1,0,2026-02-23 15:50:00-05:00
SPY,2026-02-24 14:30:00+00:00,681.52,682.5,680.0,682.28,41246.0,0.9641329050064087,0.1941954493522644,0.9876834750175476,0.005239413119852543,0.961233377456665,0.014416733756661415,0.18679049611091614,,0.5,0.5,0.65,0.65,10,0,False,False,True,False,False,False,False,False,1,0,2026-02-24 09:30:00-05:00
SPY,2026-02-24 14:40:00+00:00,682.6,685.41,682.44,684.695,31522.0,0.0029196159448474646,0.6939735412597656,0.5934654474258423,0.13887931406497955,0.7533571720123291,0.1062266156077385,0.9030930399894714,,0.5,0.5,0.65,0.65,11,0,True,False,True,False,False,False,False,False,1,0,2026-02-24 09:40:00-05:00
SPY,2026-02-24 14:50:00+00:00,684.9,684.955,682.83,683.21,51086.0,0.0001502761006122455,0.014310532249510288,0.9816121459007263,0.00921518076211214,0.9196032285690308,0.02002541534602642,0.9470877647399902,,0.5,0.5,0.65,0.65,12,0,True,False,True,False,False,False,False,False,1,0,2026-02-24 09:50:00-05:00
SPY,2026-02-24 15:00:00+00:00,683.125,683.99,682.07,683.95,38805.0,0.05219292268157005,0.0903811827301979,0.9351550340652466,0.017148565500974655,0.947467029094696,0.015553640201687813,0.9363922476768494,,0.5,0.5,0.65,0.65,13,0,True,False,True,False,False,False,False,False,1,0,2026-02-24 10:00:00-05:00
SPY,2026-02-24 15:10:00+00:00,683.91,684.355,683.07,684.18,19234.0,0.08955614268779755,0.24881084263324738,0.9701017141342163,0.010714840143918991,0.9415720105171204,0.017273589968681335,0.9196771383285522,,0.5,0.5,0.65,0.65,14,0,True,False,True,False,False,False,False,False,1,0,2026-02-24 10:10:00-05:00
SPY,2026-02-24 15:20:00+00:00,684.22,686.38,684.17,686.335,36764.0,0.0006344803259707987,0.43733981251716614,0.14914588630199432,0.3737510144710541,0.19365684688091278,0.32364389300346375,0.3862791955471039,,0.5,0.5,0.65,0.65,15,0,False,False,False,False,False,False,False,False,1,0,2026-02-24 10:20:00-05:00
SPY,2026-02-24 15:30:00+00:00,686.33,686.5,685.64,685.9,34996.0,0.00010641384869813919,0.8136906027793884,0.25264430046081543,0.2838324308395386,0.40479010343551636,0.09118698537349701,0.701950192451477,,0.5,0.5,0.65,0.65,0,0,True,False,False,False,False,True,False,False,0,0,2026-02-24 10:30:00-05:00
SPY,2026-02-24 15:40:00+00:00,685.93,686.51,685.77,686.065,21031.0,0.00012514667469076812,0.6698775291442871,0.22876667976379395,0.16825011372566223,0.35293468832969666,0.13692456483840942,,,0.5,0.5,0.65,0.65,0,0,False,False,False,False,False,False,False,False,0,0,2026-02-24 10:40:00-05:00
SPY,2026-02-24 15:50:00+00:00,686.0,686.0,685.195,685.39,46055.0,0.26949548721313477,0.17225255072116852,0.8921568989753723,0.02748425491154194,0.924523115158081,0.012783494777977467,,,0.5,0.5,0.65,0.65,0,0,False,False,True,False,True,False,False,False,1,0,2026-02-24 10:50:00-05:00
SPY,2026-02-24 16:00:00+00:00,685.36,686.25,685.3,686.15,39548.0,0.3998521864414215,0.22610166668891907,0.4937061071395874,0.040256399661302567,0.6419697999954224,0.022126156836748123,0.18157413601875305,,0.5,0.5,0.65,0.65,1,0,False,False,True,False,False,False,False,False,1,0,2026-02-24 11:00:00-05:00
SPY,2026-02-24 16:10:00+00:00,686.06,686.86,686.02,686.2,22302.0,0.000845280010253191,0.8536174297332764,0.6475586295127869,0.03993409499526024,0.7418076992034912,0.01795080304145813,0.48326942324638367,,0.5,0.5,0.65,0.65,2,0,False,False,True,False,False,False,False,False,1,0,2026-02-24 11:10:00-05:00
SPY,2026-02-24 16:20:00+00:00,686.21,686.21,685.81,686.09,13214.0,0.00592463742941618,0.24759401381015778,0.9049882888793945,0.018221983686089516,0.9373952746391296,0.006438288372009993,0.39202672243118286,,0.5,0.5,0.65,0.65,3,0,False,False,True,False,False,False,False,False,1,0,2026-02-24 11:20:00-05:00
SPY,2026-02-24 16:30:00+00:00,686.07,686.11,685.18,685.76,18007.0,0.832511305809021,0.09770606458187103,0.9572461247444153,0.019035112112760544,0.968756377696991,0.0037779321428388357,0.3517443835735321,,0.5,0.5,0.65,0.65,4,0,False,False,True,False,False,False,False,False,1,0,2026-02-24 11:30:00-05:00
SPY,2026-02-24 16:40:00+00:00,685.69,686.1,685.51,685.84,9736.0,0.009687529876828194,0.025433087721467018,0.9550110697746277,0.012342376634478569,0.964576244354248,0.004169987048953772,0.13924507796764374,,0.5,0.5,0.65,0.65,5,0,False,False,True,False,False,False,False,False,1,0,2026-02-24 11:40:00-05:00
SPY,2026-02-24 16:50:00+00:00,685.83,686.645,685.83,686.47,16764.0,0.0037310468032956123,0.6485554575920105,0.9321969151496887,0.01522521860897541,0.9452275633811951,0.00562661699950695,0.07565224915742874,,0.5,0.5,0.65,0.65,6,0,False,False,True,False,False,False,False,False,1,0,2026-02-24 11:50:00-05:00
SPY,2026-02-24 17:00:00+00:00,686.5,687.05,686.41,687.03,23864.0,0.0002756573085207492,0.5445695519447327,0.39135798811912537,0.08474425971508026,0.6798936724662781,0.03138333559036255,0.04125630110502243,,0.5,0.5,0.65,0.65,7,0,False,False,True,False,False,False,False,False,1,0,2026-02-24 12:00:00-05:00
SPY,2026-02-24 17:10:00+00:00,687.05,687.6,687.04,687.36,31173.0,3.158029721817002e-05,0.800678551197052,0.17933540046215057,0.3763780891895294,0.2662465572357178,0.11827187985181808,0.24687929451465607,,0.5,0.5,0.65,0.65,8,0,False,False,False,False,False,False,False,False,1,0,2026-02-24 12:10:00-05:00
SPY,2026-02-24 17:20:00+00:00,687.34,687.77,687.33,687.47,17792.0,1.929984318849165e-05,0.8362944722175598,0.09854979813098907,0.4664236009120941,0.10690808296203613,0.2588675320148468,0.30416393280029297,,0.5,0.5,0.65,0.65,9,0,False,False,False,False,False,False,False,False,1,0,2026-02-24 12:20:00-05:00
SPY,2026-02-24 17:30:00+00:00,687.45,687.6,687.305,687.4,13158.0,0.001183814718388021,0.7752977609634399,0.07915076613426208,0.44766920804977417,0.06138329580426216,0.4791271388530731,0.735349714756012,,0.5,0.5,0.65,0.65,0,0,True,False,False,False,False,True,False,False,0,0,2026-02-24 12:30:00-05:00
SPY,2026-02-24 17:40:00+00:00,687.4,687.6,686.98,687.6,15437.0,0.41712644696235657,0.262574166059494,0.04425474628806114,0.6257437467575073,0.032781824469566345,0.617360532283783,,,0.5,0.5,0.65,0.65,0,0,False,False,False,True,False,False,True,False,0,1,2026-02-24 12:40:00-05:00
SPY,2026-02-24 17:50:00+00:00,687.52,687.645,687.26,687.4,13155.0,0.012654507532715797,0.5134469270706177,0.11432289332151413,0.40382716059684753,0.039326973259449005,0.520923912525177,,0.09147293120622635,0.5,0.5,0.65,0.65,0,1,False,False,False,True,False,False,False,False,0,1,2026-02-24 12:50:00-05:00
SPY,2026-02-24 18:00:00+00:00,687.43,688.09,687.39,687.58,22924.0,0.0010067486437037587,0.8501073718070984,0.0760045126080513,0.5663067102432251,0.029303032904863358,0.6347626447677612,,0.14346447587013245,0.5,0.5,0.65,0.65,0,2,False,False,False,True,False,False,False,False,0,1,2026-02-24 13:00:00-05:00
SPY,2026-02-24 18:10:00+00:00,687.58,687.62,687.25,687.315,14797.0,0.06526684015989304,0.4566273093223572,0.18251405656337738,0.3049078583717346,0.08326556533575058,0.2918899655342102,,0.08153918385505676,0.5,0.5,0.65,0.65,0,3,False,False,False,False,False,False,False,False,0,1,2026-02-24 13:10:00-05:00
SPY,2026-02-24 18:20:00+00:00,687.28,687.37,686.94,687.01,17180.0,0.555060625076294,0.12845706939697266,0.5963494181632996,0.15702424943447113,0.5194241404533386,0.05367830768227577,,0.11142376065254211,0.5,0.5,0.65,0.65,0,4,False,False,True,False,True,False,False,False,1,1,2026-02-24 13:20:00-05:00
SPY,2026-02-24 18:30:00+00:00,687.04,687.725,686.905,687.69,30845.0,0.21208031475543976,0.24090281128883362,0.05309697240591049,0.8199502825737,0.04505765438079834,0.6795188188552856,0.20992210507392883,0.41722971200942993,0.5,0.5,0.65,0.65,1,5,False,False,False,True,False,False,False,False,1,1,2026-02-24 13:30:00-05:00
SPY,2026-02-24 18:40:00+00:00,687.67,687.87,687.51,687.65,26144.0,8.012956095626578e-05,0.7548310160636902,0.05913064256310463,0.8158223628997803,0.04072195291519165,0.7082536220550537,0.6145821809768677,0.15240687131881714,0.5,0.5,0.65,0.65,2,6,False,False,False,True,False,False,False,False,1,1,2026-02-24 13:40:00-05:00
SPY,2026-02-24 18:50:00+00:00,687.77,687.83,687.45,687.45,18134.0,0.000332851690473035,0.36845624446868896,0.09236875176429749,0.7538754343986511,0.05269791930913925,0.5538102984428406,0.5031101703643799,0.09114855527877808,0.5,0.5,0.65,0.65,3,7,False,False,False,True,False,False,False,False,1,1,2026-02-24 13:50:00-05:00
SPY,2026-02-24 19:00:00+00:00,687.5,687.6,687.16,687.235,30700.0,0.18068590760231018,0.16093936562538147,0.24613934755325317,0.4920918941497803,0.10757782310247421,0.3041349947452545,0.5988108515739441,0.11102104187011719,0.5,0.5,0.65,0.65,4,8,False,False,False,False,False,False,False,False,1,1,2026-02-24 14:00:00-05:00
SPY,2026-02-24 19:10:00+00:00,687.24,687.335,686.7,686.88,17889.0,0.6955607533454895,0.007729359436780214,0.7407358288764954,0.13008293509483337,0.5956032276153564,0.07724114507436752,0.5296944975852966,0.19094912707805634,0.5,0.5,0.65,0.65,5,9,False,False,True,False,False,False,False,False,1,1,2026-02-24 14:10:00-05:00
SPY,2026-02-24 19:20:00+00:00,686.93,687.09,686.66,686.89,20867.0,0.7346848249435425,0.01281545776873827,0.930383563041687,0.07062069326639175,0.7390707731246948,0.053721170872449875,0.16204734146595,0.256165474653244,0.5,0.5,0.65,0.65,6,10,False,False,True,False,False,False,False,False,1,1,2026-02-24 14:20:00-05:00
SPY,2026-02-24 19:30:00+00:00,686.89,687.11,686.79,687.01,14940.0,0.023456474766135216,0.08547772467136383,0.9662041664123535,0.05661451444029808,0.7131470441818237,0.09040185064077377,0.15517489612102509,0.35350605845451355,0.5,0.5,0.65,0.65,7,11,False,False,True,False,False,False,False,False,1,1,2026-02-24 14:30:00-05:00
SPY,2026-02-24 19:40:00+00:00,686.98,687.335,686.96,687.15,14168.0,0.002187589416280389,0.4773869812488556,0.980536937713623,0.05019640177488327,0.6918272972106934,0.11832593381404877,0.11600881069898605,0.3827069401741028,0.5,0.5,0.65,0.65,8,12,False,False,True,False,False,False,False,False,1,1,2026-02-24 14:40:00-05:00
SPY,2026-02-24 19:50:00+00:00,687.2,687.65,687.1,687.14,27573.0,0.0006781432894058526,0.694087564945221,0.9854146242141724,0.04072531685233116,0.7975161075592041,0.10207749903202057,0.18701238930225372,0.2703888416290283,0.5,0.5,0.65,0.65,9,13,False,False,True,False,False,False,False,False,1,1,2026-02-24 14:50:00-05:00
SPY,2026-02-24 20:00:00+00:00,687.1,687.32,686.77,686.84,21112.0,0.4017200171947479,0.1480359435081482,0.978721022605896,0.04173855483531952,0.8424985408782959,0.06606010347604752,0.30093640089035034,0.20242178440093994,0.5,0.5,0.65,0.65,10,14,False,False,True,False,False,False,False,False,1,1,2026-02-24 15:00:00-05:00
SPY,2026-02-24 20:10:00+00:00,686.82,686.89,686.46,686.89,30779.0,0.9510896801948547,0.0044079991057515144,0.98008131980896,0.049341071397066116,0.8576202988624573,0.0655914843082428,0.15734094381332397,0.6038846969604492,0.5,0.5,0.65,0.65,11,15,False,False,True,False,False,False,False,False,1,1,2026-02-24 15:10:00-05:00
SPY,2026-02-24 20:20:00+00:00,686.93,687.1,686.51,686.54,36561.0,0.18104590475559235,0.14338189363479614,0.9822596907615662,0.040919121354818344,0.8762707114219666,0.06612754613161087,0.32851141691207886,0.45129770040512085,0.5,0.5,0.65,0.65,12,16,False,False,True,False,False,False,False,False,1,1,2026-02-24 15:20:00-05:00
SPY,2026-02-24 20:30:00+00:00,686.54,687.11,686.53,686.78,49310.0,0.01443351898342371,0.11889184266328812,0.9804123640060425,0.04752115532755852,0.8123658299446106,0.12301550060510635,0.17691202461719513,0.6114373207092285,0.5,0.5,0.65,0.65,13,17,False,False,True,False,False,False,False,False,1,1,2026-02-24 15:30:00-05:00
SPY,2026-02-24 20:40:00+00:00,686.79,687.63,686.75,687.5,65564.0,0.003709973068907857,0.3874259889125824,0.9854308366775513,0.044418174773454666,0.8308051228523254,0.18628649413585663,0.37906742095947266,0.5982868075370789,0.5,0.5,0.65,0.65,14,18,False,False,True,False,False,False,False,False,1,1,2026-02-24 15:40:00-05:00
SPY,2026-02-24 20:50:00+00:00,687.56,688.325,687.29,687.37,254036.0,0.0035901295486837626,0.6732974648475647,0.9850554466247559,0.04394994676113129,0.8857607841491699,0.11545141041278839,0.8796272873878479,0.4258391857147217,0.5,0.5,0.65,0.65,15,19,True,False,True,False,False,False,False,False,1,1,2026-02-24 15:50:00-05:00
SPY,2026-02-24 21:00:00+00:00,687.45,687.5,687.35,687.42,11377.0,8.347367111127824e-05,0.013672915287315845,0.9882149696350098,0.029894493520259857,0.7863761186599731,0.25733625888824463,0.7491344809532166,0.29978421330451965,0.5,0.5,0.65,0.65,16,20,True,False,True,False,False,False,False,False,1,1,2026-02-24 16:00:00-05:00
SPY,2026-02-25 14:30:00+00:00,690.14,691.22,690.14,691.11,18774.0,0.00012176311429357156,0.5271472930908203,0.2026345580816269,0.41498252749443054,0.2969985604286194,0.38845935463905334,0.556106448173523,0.789711058139801,0.5,0.5,0.65,0.65,17,0,False,True,False,False,False,False,False,True,1,0,2026-02-25 09:30:00-05:00
SPY,2026-02-25 14:40:00+00:00,691.19,691.84,690.72,691.66,23446.0,0.0001393986021867022,0.5335975289344788,0.14058101177215576,0.5590524077415466,0.24184492230415344,0.5268906354904175,0.6133108735084534,,0.5,0.5,0.65,0.65,18,0,False,False,False,True,False,False,True,False,1,1,2026-02-25 09:40:00-05:00
SPY,2026-02-25 14:50:00+00:00,691.68,691.94,690.85,691.39,17473.0,0.0010518267517909408,0.4316057860851288,0.12520229816436768,0.5048555135726929,0.10548794269561768,0.5205650925636292,0.8767220377922058,0.4870864748954773,0.5,0.5,0.65,0.65,0,1,True,False,False,True,False,True,False,False,0,1,2026-02-25 09:50:00-05:00
SPY,2026-02-25 15:00:00+00:00,691.37,691.48,690.37,690.58,23592.0,0.08875571191310883,0.20524950325489044,0.4432828426361084,0.428844690322876,0.4152599573135376,0.14816215634346008,,0.48290035128593445,0.5,0.5,0.65,0.65,0,2,False,False,False,False,False,False,False,False,0,1,2026-02-25 10:00:00-05:00
SPY,2026-02-25 15:10:00+00:00,690.52,690.8,690.29,690.64,17674.0,0.41629716753959656,0.22939306497573853,0.4273986518383026,0.26682743430137634,0.4155660569667816,0.12754395604133606,,0.38808679580688477,0.5,0.5,0.65,0.65,0,3,False,False,False,False,False,False,False,False,0,1,2026-02-25 10:10:00-05:00
SPY,2026-02-25 15:20:00+00:00,690.6,691.2,690.29,691.13,15661.0,0.2382356822490692,0.20371240377426147,0.27341753244400024,0.30241695046424866,0.19961372017860413,0.29800933599472046,,0.564217209815979,0.5,0.5,0.65,0.65,0,4,False,False,False,False,False,False,False,False,0,1,2026-02-25 10:20:00-05:00
SPY,2026-02-25 15:30:00+00:00,691.13,691.3,690.25,690.47,9479.0,0.25100797414779663,0.4622701406478882,0.8507988452911377,0.03787963464856148,0.8251623511314392,0.02334767021238804,,0.33099254965782166,0.5,0.5,0.65,0.65,0,5,False,False,True,False,True,False,False,False,1,1,2026-02-25 10:30:00-05:00
SPY,2026-02-25 15:40:00+00:00,690.49,690.82,690.41,690.63,12785.0,0.0006414742092601955,0.02889266051352024,0.9500223398208618,0.021251562982797623,0.8946887254714966,0.01896485686302185,0.16208986937999725,0.5775474905967712,0.5,0.5,0.65,0.65,1,6,False,False,True,False,False,False,False,False,1,1,2026-02-25 10:40:00-05:00
SPY,2026-02-25 15:50:00+00:00,690.61,690.84,690.2,690.83,10599.0,0.4894859194755554,0.13697504997253418,0.940727710723877,0.017416564747691154,0.9063733816146851,0.0183988269418478,0.1858420968055725,0.910889744758606,0.5,0.5,0.65,0.65,2,0,False,True,True,False,False,False,False,True,1,0,2026-02-25 10:50:00-05:00
SPY,2026-02-25 16:00:00+00:00,690.83,691.27,690.83,691.27,12607.0,0.002469930099323392,0.436643123626709,0.9276360273361206,0.024197597056627274,0.9370657801628113,0.007455232087522745,0.1420947164297104,,0.5,0.5,0.65,0.65,3,0,False,False,True,False,False,False,False,False,1,0,2026-02-25 11:00:00-05:00
SPY,2026-02-25 16:10:00+00:00,691.25,691.39,690.74,690.78,7008.0,0.0034203657414764166,0.4787426292896271,0.9668151140213013,0.021557310596108437,0.9607234001159668,0.0049456083215773106,0.28618308901786804,,0.5,0.5,0.65,0.65,4,0,False,False,True,False,False,False,False,False,1,0,2026-02-25 11:10:00-05:00
SPY,2026-02-25 16:20:00+00:00,690.84,691.57,690.73,691.56,18110.0,0.03214172646403313,0.2647513449192047,0.8270636200904846,0.046971749514341354,0.8936197757720947,0.010187437757849693,0.11894755810499191,,0.5,0.5,0.65,0.65,5,0,False,False,True,False,False,False,False,False,1,0,2026-02-25 11:20:00-05:00
SPY,2026-02-25 16:30:00+00:00,691.49,691.78,691.44,691.66,16948.0,5.89394367125351e-05,0.802673876285553,0.8323915600776672,0.0359962023794651,0.8945242762565613,0.01282515563070774,0.09702423959970474,,0.5,0.5,0.65,0.65,6,0,False,False,True,False,False,False,False,False,1,0,2026-02-25 11:30:00-05:00
SPY,2026-02-25 16:40:00+00:00,691.67,692.28,691.64,692.19,9620.0,8.395944314543158e-05,0.6511275768280029,0.07673879712820053,0.5056260228157043,0.15036508440971375,0.3723789155483246,0.15710696578025818,,0.5,0.5,0.65,0.65,7,0,False,False,False,False,False,False,False,False,1,0,2026-02-25 11:40:00-05:00
SPY,2026-02-25 16:50:00+00:00,692.29,692.34,692.0,692.07,7523.0,0.00015045689360704273,0.629867434501648,0.20214101672172546,0.3572061359882355,0.32291552424430847,0.1531568169593811,0.7517440915107727,,0.5,0.5,0.65,0.65,0,0,True,False,False,False,False,True,False,False,0,0,2026-02-25 11:50:00-05:00
SPY,2026-02-25 17:00:00+00:00,692.02,692.26,691.83,692.09,7827.0,0.0042505282908678055,0.6605569124221802,0.2724727988243103,0.21066813170909882,0.21529637277126312,0.1792491227388382,,,0.5,0.5,0.65,0.65,0,0,False,False,False,False,False,False,False,False,0,0,2026-02-25 12:00:00-05:00
