entry_timestamp,entry_price,side,symbol,exit_timestamp,exit_price,entry_atr,open,high,low,close,hold_minutes,realized_price_move,realized_exit_atr,mfe_price,mfe_timestamp,mfe_atr,giveback_atr,capture_ratio,max_before_exit,winner
2026-03-11 16:50:00+00:00,675.34,short,SPY,2026-03-11 17:50:00+00:00,674.83,1.326257867309376,675.34,676.3,675.34,676.275,60.0,0.5099999999999909,0.3845406029783975,673.36,2026-03-11 17:38:00+00:00,1.4929223409749954,1.108381737996598,0.2575757575757506,True,True
2026-03-11 18:10:00+00:00,674.325,long,SPY,2026-03-11 18:50:00+00:00,674.815,1.3133919997860433,674.325,674.97,673.74,674.86,40.0,0.4900000000000091,0.3730797812685261,675.54,2026-03-11 18:35:00+00:00,0.925085580084123,0.5520057988155969,0.4032921810699935,True,True
2026-03-11 18:50:00+00:00,674.815,short,SPY,2026-03-12 13:40:00+00:00,671.28,1.1768921518609214,674.815,675.73,674.815,675.275,1130.0,3.535000000000082,3.0036736963624757,669.925,2026-03-12 13:32:00+00:00,4.155011138673965,1.151337442311489,0.7229038854805746,True,True
2026-03-12 13:50:00+00:00,670.29,short,SPY,2026-03-12 14:30:00+00:00,668.04,1.5785885817584973,670.29,670.89,668.27,668.81,40.0,2.25,1.425323878558384,668.16,2026-03-12 14:29:00+00:00,1.3493066050352673,-0.0760172735231166,1.0563380281690162,True,True
2026-03-12 14:30:00+00:00,668.04,long,SPY,2026-03-12 15:40:00+00:00,669.73,1.6022800000938247,668.04,668.64,667.32,667.98,70.0,1.6900000000000546,1.0547469854838687,670.51,2026-03-12 14:46:00+00:00,1.5415532864763908,0.4868063009925221,0.684210526315804,True,True
2026-03-12 15:40:00+00:00,669.73,short,SPY,2026-03-12 18:50:00+00:00,667.49,1.641704919652867,669.73,670.28,668.51,669.31,190.0,2.240000000000009,1.3644352119464012,667.29,2026-03-12 17:55:00+00:00,1.4862597844416428,0.12182457249524159,0.918032786885229,True,True
2026-03-12 16:10:00+00:00,667.89,long,SPY,2026-03-12 16:20:00+00:00,669.8,1.6810789753926172,667.89,669.855,667.79,669.6,10.0,1.9099999999999682,1.1361750565905961,669.855,2026-03-12 16:17:00+00:00,1.168892139372039,0.03271708278144292,0.9720101781170165,True,True
2026-03-12 19:00:00+00:00,667.3,long,SPY,2026-03-12 19:40:00+00:00,667.915,1.309863832717373,667.3,668.02,666.89,667.63,40.0,0.6150000000000091,0.4695144522955208,668.64,2026-03-12 19:33:00+00:00,1.0230070993105749,0.5534926470150541,0.4589552238805929,True,True
2026-03-12 19:50:00+00:00,666.69,long,SPY,2026-03-13 13:40:00+00:00,670.39,1.2339101119346336,666.69,667.07,665.91,666.05,1070.0,3.699999999999932,2.9985976808300436,670.68,2026-03-13 13:39:00+00:00,3.2336229044626434,0.2350252236325998,0.9273182957393556,True,True
2026-03-13 13:40:00+00:00,670.39,short,SPY,2026-03-13 15:10:00+00:00,666.21,1.5228102495762912,670.39,672.335,670.21,671.17,90.0,4.17999999999995,2.7449250496987387,664.54,2026-03-13 15:03:00+00:00,3.841581708310497,1.0966566586117583,0.7145299145299031,True,True
2026-03-13 15:20:00+00:00,665.865,short,SPY,2026-03-13 16:00:00+00:00,663.5,1.6558381537756284,665.865,666.32,664.47,664.53,40.0,2.365000000000009,1.4282796870016286,663.11,2026-03-13 15:57:00+00:00,1.6638099525114018,0.2355302655097733,0.8584392014519102,True,True
2026-03-13 16:00:00+00:00,663.5,long,SPY,2026-03-13 16:40:00+00:00,664.27,1.5973704578817542,663.5,664.66,663.41,664.45,40.0,0.7699999999999818,0.4820422189484246,665.155,2026-03-13 16:37:00+00:00,1.0360777563112316,0.554035537362807,0.4652567975830783,True,True
2026-03-13 16:30:00+00:00,664.325,short,SPY,2026-03-13 17:10:00+00:00,664.02,1.5194562303083852,664.325,665.155,664.03,664.41,40.0,0.30500000000006366,0.20072970442732765,663.145,2026-03-13 16:59:00+00:00,0.7765936105711803,0.5758639061438526,0.25847457627122644,True,True
2026-03-13 17:20:00+00:00,664.76,short,SPY,2026-03-13 18:00:00+00:00,662.7,1.468508475114341,664.76,664.76,663.79,664.33,40.0,2.0599999999999454,1.4027838687410707,662.1,2026-03-13 17:50:00+00:00,1.8113616945880107,0.4085778258469399,0.7744360902255527,True,True
2026-03-13 17:50:00+00:00,662.485,long,SPY,2026-03-16 14:10:00+00:00,670.8,1.4015135276334565,662.485,663.0,662.1,662.61,4100.0,8.31499999999994,5.932871739055091,671.06,2026-03-16 14:09:00+00:00,6.1183854675162195,0.18551372846112812,0.969679300291546,True,True
2026-03-16 14:10:00+00:00,670.8,short,SPY,2026-03-16 14:50:00+00:00,668.02,1.4538629838410757,670.8,671.36,670.4,670.55,40.0,2.7799999999999727,1.9121471767960352,667.81,2026-03-16 14:47:00+00:00,2.0565899491439636,0.14444277234792846,0.9297658862876135,True,True
2026-03-16 14:50:00+00:00,668.02,long,SPY,2026-03-16 15:10:00+00:00,669.17,1.4812012099511898,668.02,669.81,667.58,669.8,20.0,1.1499999999999773,0.7763968813108608,669.87,2026-03-16 15:00:00+00:00,1.2489862873262074,0.4725894060153466,0.6216216216216017,True,True
2026-03-16 15:30:00+00:00,670.03,short,SPY,2026-03-16 16:10:00+00:00,668.81,1.3254661536187016,670.03,670.62,670.03,670.29,40.0,1.2200000000000273,0.9204308964580217,668.18,2026-03-16 16:05:00+00:00,1.395735375776494,0.4753044793184724,0.6594594594594662,True,True
2026-03-16 16:30:00+00:00,667.44,long,SPY,2026-03-16 18:20:00+00:00,669.81,1.238146630746193,667.44,668.21,667.19,668.21,110.0,2.369999999999891,1.9141513138646304,670.045,2026-03-16 18:17:00+00:00,2.1039511276866705,0.18979981382204003,0.9097888675623715,True,True
2026-03-16 18:40:00+00:00,670.1,long,SPY,2026-03-16 19:20:00+00:00,669.42,0.9266229206788411,670.1,670.29,669.9,670.09,40.0,-0.6800000000000637,-0.733847593044534,672.05,2026-03-16 19:10:00+00:00,2.1044158918186135,2.8382634848631474,-0.34871794871799355,True,False
2026-03-16 19:30:00+00:00,669.26,long,SPY,2026-03-17 13:40:00+00:00,673.885,1.0616902631485527,669.26,669.39,668.84,668.96,1090.0,4.625,4.3562611060254826,673.77,2026-03-17 13:39:00+00:00,4.247943262308084,-0.10831784371739861,1.0254988913525518,True,True
2026-03-17 13:50:00+00:00,674.16,short,SPY,2026-03-17 14:20:00+00:00,672.565,1.211866322208037,674.16,674.235,673.66,673.85,30.0,1.5949999999999136,1.316151765892629,671.605,2026-03-17 14:17:00+00:00,2.1083183459910866,0.7921665800984576,0.6242661448140685,True,True
2026-03-17 14:30:00+00:00,672.73,short,SPY,2026-03-17 15:40:00+00:00,670.68,1.183786287707813,672.73,673.25,672.22,672.5,70.0,2.050000000000068,1.7317314968815196,670.35,2026-03-17 15:37:00+00:00,2.0104980305257913,0.27876653364427173,0.8613445378151562,True,True
2026-03-17 16:10:00+00:00,670.64,long,SPY,2026-03-17 17:20:00+00:00,671.4,1.1044387307120118,670.64,671.54,670.6,671.54,70.0,0.7599999999999909,0.6881323326193319,671.9,2026-03-17 17:03:00+00:00,1.1408509725004767,0.4527186398811448,0.6031746031746004,True,True
2026-03-17 16:20:00+00:00,671.55,short,SPY,2026-03-17 17:00:00+00:00,671.05,1.0619788213754389,671.55,671.55,671.04,671.295,40.0,0.5,0.47081918201760087,670.76,2026-03-17 16:37:00+00:00,0.7438943075877751,0.2730751255701742,0.6329113924050924,True,True
2026-03-17 17:10:00+00:00,671.79,short,SPY,2026-03-18 13:40:00+00:00,669.07,0.9515397463202652,671.79,671.86,671.28,671.42,1230.0,2.7199999999999136,2.8585248388399194,667.95,2026-03-18 13:31:00+00:00,4.035564478362281,1.177039639522362,0.7083333333333259,True,True
2026-03-18 13:50:00+00:00,669.09,short,SPY,2026-03-18 14:30:00+00:00,665.98,0.8825768702091787,669.09,669.27,668.37,669.22,40.0,3.1100000000000136,3.5237723817336333,665.74,2026-03-18 14:28:00+00:00,3.7957033693915436,0.27193098765791035,0.9283582089552216,True,True
2026-03-18 14:30:00+00:00,665.98,long,SPY,2026-03-18 15:00:00+00:00,667.13,1.0422292271460978,665.98,666.9,665.91,666.16,30.0,1.1499999999999773,1.1034040977232855,667.15,2026-03-18 14:59:00+00:00,1.1225937342054126,0.019189636482127126,0.9829059829059977,True,True
2026-03-18 15:00:00+00:00,667.13,short,SPY,2026-03-18 19:10:00+00:00,664.4,1.0535049606559679,667.13,668.0,666.78,667.93,250.0,2.730000000000018,2.591349924256812,663.28,2026-03-18 19:00:00+00:00,3.6544678419006296,1.0631179176438175,0.7090909090909097,True,True
2026-03-18 19:20:00+00:00,663.3,short,SPY,2026-03-19 13:40:00+00:00,656.23,1.018178082028347,663.3,663.48,662.71,662.855,1100.0,7.069999999999936,6.943775479742748,655.2,2026-03-19 13:30:00+00:00,7.955386334641603,1.011610854898855,0.8728395061728415,True,True
2026-03-19 13:40:00+00:00,656.23,long,SPY,2026-03-19 14:00:00+00:00,658.64,1.3770446757857548,656.23,657.93,656.015,657.93,20.0,2.409999999999968,1.7501247725494449,658.91,2026-03-19 13:54:00+00:00,1.9461968425031064,0.19607206995366155,0.8992537313432886,True,True
2026-03-19 14:00:00+00:00,658.64,short,SPY,2026-03-19 14:30:00+00:00,656.33,1.3321456643254734,658.64,659.12,658.17,658.17,30.0,2.3099999999999454,1.7340446032751264,656.17,2026-03-19 14:28:00+00:00,1.8541515887834246,0.12010698550829813,0.935222672064745,True,True
2026-03-19 14:30:00+00:00,656.33,long,SPY,2026-03-19 14:40:00+00:00,657.37,1.5238389302197781,656.33,659.06,656.27,657.405,10.0,1.0399999999999636,0.682486829398674,659.06,2026-03-19 14:35:00+00:00,1.7915279271715192,1.1090410977728453,0.380952380952381,True,True
2026-03-19 15:10:00+00:00,658.87,short,SPY,2026-03-19 15:50:00+00:00,657.02,1.4973894649626944,658.87,659.64,658.12,658.12,40.0,1.8500000000000227,1.2354835153365482,656.21,2026-03-19 15:45:00+00:00,1.7764249463757504,0.5409414310392022,0.6954887218045281,True,True
2026-03-19 15:40:00+00:00,656.93,long,SPY,2026-03-19 16:10:00+00:00,658.495,1.4419860257008141,656.93,657.2,656.21,657.03,30.0,1.5650000000000546,1.0853087145830382,659.02,2026-03-19 16:07:00+00:00,1.449389912765818,0.36408119818277984,0.7488038277512109,True,True
2026-03-19 16:10:00+00:00,658.495,short,SPY,2026-03-19 17:20:00+00:00,656.8,1.4034669455046243,658.495,658.52,657.43,657.58,70.0,1.69500000000005,1.2077234917638928,655.65,2026-03-19 17:14:00+00:00,2.027122910954694,0.8193994191908014,0.5957820738137202,True,True
2026-03-19 17:10:00+00:00,655.86,long,SPY,2026-03-19 18:30:00+00:00,657.155,1.3056724795212122,655.86,656.88,655.65,656.87,80.0,1.294999999999959,0.9918260668822807,658.61,2026-03-19 18:13:00+00:00,2.106194350522284,1.1143682836400033,0.47090909090907607,True,True
2026-03-19 18:40:00+00:00,656.71,long,SPY,2026-03-19 19:00:00+00:00,658.415,1.114201237247977,656.71,656.8,656.34,656.6,20.0,1.7049999999999272,1.5302442171139519,658.79,2026-03-19 18:59:00+00:00,1.86680819448507,0.3365639773711182,0.8197115384615321,True,True
2026-03-19 19:00:00+00:00,658.415,short,SPY,2026-03-20 14:10:00+00:00,653.09,1.4397449443617762,658.415,662.93,658.415,661.84,1150.0,5.324999999999932,3.698571764987477,652.51,2026-03-20 14:01:00+00:00,4.101420896197414,0.40284913120993693,0.9017781541066819,True,True
2026-03-20 14:20:00+00:00,652.19,long,SPY,2026-03-20 15:00:00+00:00,652.15,1.6645271407825781,652.19,652.43,651.62,651.91,40.0,-0.04000000000007731,-0.024030848773827315,653.48,2026-03-20 14:36:00+00:00,0.7749948729544113,0.7990257217282386,-0.031007751938045298,True,False
2026-03-20 15:30:00+00:00,651.94,long,SPY,2026-03-20 16:00:00+00:00,652.96,1.5655753379600754,651.94,652.81,651.74,652.4,30.0,1.0199999999999818,0.651517672301244,653.18,2026-03-20 15:58:00+00:00,0.792041091817146,0.14052341951590197,0.822580645161345,True,True
2026-03-20 16:00:00+00:00,652.96,short,SPY,2026-03-20 18:30:00+00:00,649.4,1.4458997877180348,652.96,653.835,652.81,653.21,150.0,3.560000000000059,2.4621346722918913,648.73,2026-03-20 18:23:00+00:00,2.9255139505040932,0.46337927821220193,0.8416075650118306,True,True
2026-03-20 18:30:00+00:00,649.4,long,SPY,2026-03-23 13:50:00+00:00,658.965,1.2663991056896335,649.4,649.6,648.18,648.345,4040.0,9.565000000000055,7.552911208659859,659.52,2026-03-23 13:42:00+00:00,7.991161676072909,0.4382504674130496,0.9451581027668033,True,True
2026-03-23 14:00:00+00:00,660.2,short,SPY,2026-03-23 16:30:00+00:00,654.08,1.9894873292617146,660.2,660.78,658.64,659.66,150.0,6.1200000000000045,3.076169377902545,653.94,2026-03-23 16:29:00+00:00,3.146539265632335,0.07036988772979003,0.977635782747606,True,True
2026-03-23 16:30:00+00:00,654.08,long,SPY,2026-03-23 17:40:00+00:00,657.8,1.8635868011674768,654.08,656.17,654.08,655.43,70.0,3.7199999999999136,1.9961506475949786,658.21,2026-03-23 17:37:00+00:00,2.2161564985396356,0.22000585094465697,0.9007263922517961,True,True
2026-03-23 17:40:00+00:00,657.8,short,SPY,2026-03-23 18:20:00+00:00,657.36,1.775101880628442,657.8,657.8,656.3,656.62,40.0,0.4399999999999409,0.24787309663835577,656.3,2026-03-23 17:47:00+00:00,0.8450219203581446,0.5971488237197888,0.2933333333332939,True,True
