symbol,timestamp,open,high,low,close,volume,raw_action,raw_pos,exec_pos,gate_status,p_enter_long,p_enter_short,p_exit_long,p_exit_short,p_pivot_long,p_pivot_short,p_tb_long,p_tb_short,p_pivot_long_source,p_pivot_short_source,p_tb_long_source,p_tb_short_source,thr_enter_long,thr_enter_short,thr_exit_long,thr_exit_short
SPY,2025-04-14 19:50:00+00:00,540.68,540.68,538.39,538.98,151642.0,-1.0,-1,-1,hold_aligned,0.5936372876167297,0.384540319442749,,0.4080078601837158,0.931633710861206,0.015797322615981102,0.8900303244590759,0.15859355032444,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-04-15 13:30:00+00:00,539.67,541.53,539.28,541.53,38004.0,0.0,0,-1,exit_pending,0.04488089308142662,0.8439977765083313,,0.9598820805549622,0.5720080733299255,0.11413643509149551,0.06504479050636292,0.7641438841819763,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-04-15 13:40:00+00:00,541.55,542.345,541.06,542.13,54976.0,-1.0,-1,-1,pending_canceled_realign,0.029871206730604172,0.9001826643943787,,,0.0014201399171724916,0.6880822777748108,0.03706209734082222,0.8492386937141418,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-04-15 13:50:00+00:00,542.165,542.87,541.52,541.56,32753.0,-1.0,-1,-1,hold_aligned,0.02371790260076523,0.8289968967437744,,0.18127413094043732,0.00019674368377309293,0.8066419959068298,0.053473737090826035,0.6671237349510193,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-04-15 14:00:00+00:00,541.58,542.48,541.275,541.84,22178.0,-1.0,-1,-1,hold_aligned,0.009353535249829292,0.9444240927696228,,0.19892747700214386,0.0029180217534303665,0.5631511211395264,0.010052819736301899,0.9307494163513184,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-04-15 14:10:00+00:00,541.95,543.19,539.21,539.27,37858.0,-1.0,-1,-1,hold_aligned,0.24077332019805908,0.09906666725873947,,0.27018502354621887,0.2910986840724945,0.6853473782539368,0.666388988494873,0.08207789808511734,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-04-15 14:20:00+00:00,539.25,540.81,538.16,539.41,32586.0,0.0,0,-1,exit_pending,0.38258737325668335,0.0942431315779686,,0.9756436944007874,0.8927141427993774,0.02620992250740528,0.6652526259422302,0.10461384803056717,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-04-15 14:30:00+00:00,539.475,540.97,539.39,539.815,23303.0,0.0,0,0,exit_confirmed,0.28044161200523376,0.11350186914205551,,,0.011157399974763393,0.10826592892408371,0.6572633981704712,0.10543288290500641,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-04-15 14:40:00+00:00,539.75,541.805,539.15,540.715,16316.0,0.0,0,0,flat_no_signal,0.09042603522539139,0.3475780189037323,,,0.011737634427845478,0.38843196630477905,0.22781217098236084,0.3395170569419861,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-04-15 14:50:00+00:00,540.47,541.56,539.84,540.58,17291.0,0.0,0,0,flat_no_signal,0.08774018287658691,0.33054834604263306,,,0.00020594298257492483,0.11301541328430176,0.1744958609342575,0.2716435492038727,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-04-15 15:00:00+00:00,540.68,541.6,540.47,540.85,12037.0,-1.0,-1,-1,entry_confirmed,0.013628692366182804,0.742053747177124,,,0.0017407226841896772,0.6203485727310181,0.02145482413470745,0.6015888452529907,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-04-15 15:10:00+00:00,540.885,541.84,540.46,541.435,9473.0,-1.0,-1,-1,hold_aligned,0.008495351299643517,0.9514660239219666,,0.34103021025657654,0.007095067761838436,0.6082055568695068,0.01192887406796217,0.9238053560256958,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
