date,theme,is_tradable,is_watchlist_only,theme_score,theme_rank,watchlist_rank,theme_rank_change_1d,theme_rank_change_5d,theme_persistence_score,theme_return_1d,theme_return_3d,theme_return_5d,theme_return_10d,theme_vs_spy_5d,theme_vs_spy_10d,theme_vs_qqq_5d,theme_vs_qqq_10d,theme_breadth,theme_rvol,theme_advancers_pct,theme_above_20d_pct,theme_new_high_pct,theme_dollar_volume,theme_concentration_top3,leader_concentration,entropy_score,theme_effective_breadth,theme_num_constituents,theme_effective_constituents,leader_gap
2026-02-24,natural_gas,False,True,0.2927884615384615,,15.0,,,0.2226923076923077,-0.004502899340083721,-0.012199192565648697,0.00816332672625777,0.04119544693784607,0.001573316900441735,0.05070631638323544,-0.002763069197351453,0.051694888660095105,0.2,0.6321205745350831,0.2,1.0,0.2,1855486645.3900394,0.7909569881694011,0.4120487231605031,1.102242507500424,3.010910448172223,5,5,0.013237507992792419
2026-02-24,networking,False,True,0.5538461538461538,,8.0,,,0.3465384615384616,0.009658261240433808,0.003762420565653479,0.012136898128366625,-0.0028035809223182053,0.00554688830255059,0.006707288523071164,0.0012105022047574025,0.007695860799930831,0.8,0.7382123120936686,0.8,0.4,0.0,5590567358.202362,0.7431662536536197,0.6337056446427988,1.1433439306582884,3.1372415628480828,5,5,0.12139277946818891
2026-02-24,oil_integrated,False,True,0.5216346153846154,,11.0,,,0.23205128205128206,-0.002843642493280174,-0.003248692119529273,0.024215408840560688,0.015278784114379662,0.017625399014744653,0.02478965355976903,0.013289012916951465,0.0257782258366287,0.3333333333333333,0.7207883331411127,0.3333333333333333,1.0,0.3333333333333333,5833803581.727982,1.0,0.7966233179112467,0.6418227288048806,1.8999408019239559,3,3,0.002314600603746369
2026-02-24,oil_services,False,True,0.7355769230769231,,4.0,,,0.38076923076923075,0.014667749867725677,0.017472002029444027,0.061073737446669586,0.049463012096862734,0.05448372762085355,0.0589738815422521,0.050147341523060364,0.05996245381911177,1.0,0.7648012071946558,1.0,1.0,1.0,1545060795.8320618,1.0,0.3668082463190326,1.0908926730508939,2.976930312274029,3,3,0.020115658141119118
2026-02-24,silver,False,True,0.6552884615384615,,6.0,,,0.27961538461538465,-0.00231219321758287,0.0747188037411282,0.13399377954696842,0.06774793568907386,0.1274037697211524,0.07725880513446323,0.1230673836233592,0.0782473774113229,0.6,0.4520294605370108,0.6,1.0,0.4,5594848058.292389,0.9297182231783543,0.8818114678260272,0.4949725934759563,1.6404532793187094,5,5,0.057508383455838
2026-02-24,small_cap_momentum,False,False,0.7807692307692307,,3.0,,,0.41950549450549446,0.02746097768620137,-0.013336864944574327,0.023215584525123106,-0.06573923917037161,0.01662557469930707,-0.05622836972498224,0.012289188601513883,-0.055239797448122574,0.8571428571428571,0.8188429013027523,0.8571428571428571,0.35714285714285715,0.0,10407991020.160103,0.4414472285167326,0.1543046776789155,2.7788931898941223,16.10119012223478,28,30,0.12679579964988372
2026-02-24,small_caps,False,True,0.4528846153846154,,12.0,,,0.35480769230769227,0.010902545472555314,-0.004799759492095768,0.001102395516498822,-0.01330187712030173,-0.0054876143093172125,-0.003791007674912361,-0.0098240004071104,-0.002802435398052694,1.0,0.8503377357632806,1.0,1.0,0.0,9169744402.923584,1.0,1.0,-0.0,1.0,1,1,0.0
2026-02-24,solar,False,True,0.823076923076923,,2.0,,,0.3942307692307692,0.04453334069485432,0.10938991556036065,0.07733207359066596,0.060890407702826554,0.07074206376484993,0.07040127714821592,0.06640567766705674,0.07138984942507559,1.0,0.9106189879808049,1.0,1.0,0.25,1508174259.4848633,0.8843109398318919,0.47211555800693616,1.175704427898199,3.2404247856681208,4,4,0.08264633890148598
2026-02-24,storage,False,True,0.1807692307692308,,16.0,,,0.20923076923076922,-0.014954527043323274,-0.034388474990404164,-0.028801759925754577,-0.05164583615390421,-0.035391769751570615,-0.04213496670851484,-0.0397281558493638,-0.04114639443165517,0.2,0.6443083250942471,0.2,0.2,0.0,4415924997.7404175,0.9443345449696288,0.6776152556492171,0.7734116641855369,2.1671472345166793,5,5,0.060587458484123904
2026-02-25,ai_infrastructure,True,False,0.8240384615384615,1.0,,14.0,11.0,0.887160633484163,0.02850400480704187,0.025525215773920126,0.03197283307800313,0.048176102360932435,0.021976980738275913,0.04668779355670742,0.013996313108396212,0.03965566582610651,0.9375,1.1027406415536714,0.9375,0.75,0.3125,111183281057.43866,0.703284763149499,0.297436548236028,2.1029519819480704,8.19031191457998,16,16,0.09895949642454038
2026-02-25,semis,True,False,0.8081730769230769,2.0,,2.0,9.0,0.8219662690250927,0.01984390958533455,0.02552400935810881,0.0334701143384618,0.048689462106734825,0.023474261998734584,0.04720115330250981,0.015493594368854884,0.0401690255719089,0.8333333333333334,1.0244734106803821,0.8333333333333334,0.7777777777777778,0.3333333333333333,100009634848.98796,0.7011222350475362,0.3806000830850275,2.0498313834403423,7.7665914199669706,18,18,0.09746221516408171
2026-02-25,data_centers,True,False,0.7961538461538462,3.0,,24.0,7.0,0.7787940130045393,0.03118891052593764,0.022677629260241042,0.02954915440818536,0.0467927429420312,0.019553302068458144,0.04530443413780619,0.011572634438578443,0.038272306407205275,0.8421052631578947,1.1677594466548329,0.8421052631578947,0.8421052631578947,0.15789473684210525,76247119824.43811,0.7717771293880311,0.42332301767163905,1.9956365831620255,7.356884806554774,19,19,0.10138317509435815
2026-02-25,ai_apps,True,False,0.7927884615384615,4.0,,6.0,18.0,0.9078168563462682,0.03337524478954308,0.012571879025326717,0.01862307703155424,-0.038200721867072386,0.008627224691827022,-0.0396890306712974,0.0006465570619473213,-0.04672115840189831,0.8888888888888888,0.8515447822178813,0.8888888888888888,0.2222222222222222,0.0,61612188433.49805,0.6434930029451067,0.2441343657365495,2.0739053786345565,7.955833066117701,18,19,0.19076034754989696
2026-02-25,nuclear,True,False,0.7317307692307693,5.0,,-4.0,14.0,0.7498903057726588,0.008439402761083488,0.034997677348491345,0.03204150474659035,0.0069128466323567055,0.022045652406863132,0.005424537828131692,0.014064984776983432,-0.0016075899024692204,0.45454545454545453,0.7683694223795839,0.45454545454545453,0.5454545454545454,0.0,6183411719.245815,0.7236022008234523,0.5492814779108321,1.5736403942762962,4.824178177013661,11,12,0.07606937987734524
2026-02-25,fintech,True,False,0.6923076923076923,6.0,,7.0,11.0,0.7929007267242562,0.034581883954214715,0.0028144083294798015,0.0047910793022340765,-0.03406013760016528,-0.005204773037493142,-0.035548446404390296,-0.013185440667372842,-0.04258057413499121,0.9230769230769231,0.9988804121929205,0.9230769230769231,0.23076923076923078,0.0,19371086579.51584,0.4784121365139074,0.5567302875076893,1.5296921344876013,4.6167552637616875,13,13,0.13682528614172587
2026-02-25,consumer_internet,True,False,0.6634615384615385,7.0,,4.0,18.0,0.8324406243910888,0.019149015118444534,-0.0038716380499208675,0.006917439006615204,-0.04946639091431249,-0.003078413333112014,-0.050954699718537506,-0.011059080962991715,-0.05798682744913842,0.6842105263157895,0.7834177112009726,0.6842105263157895,0.10526315789473684,0.0,43432635858.11639,0.5866245249682717,0.31805540345350564,2.0943806370452576,8.120409931265135,19,19,0.06573216996942857
2026-02-25,gold,True,False,0.6591346153846153,8.0,,-1.0,19.0,0.7585581085581087,-0.004557212053514924,0.0201435775851998,0.05437243994935088,0.04878673599296574,0.04437658760962366,0.04729842718874073,0.03639591997974396,0.040266299458139816,0.42857142857142855,0.6269201571860411,0.42857142857142855,0.8571428571428571,0.2857142857142857,8450781414.676666,0.9017390894750564,0.4066570417689559,1.46308268734717,4.319253936023813,7,7,0.05405724374358794
2026-02-25,uranium,True,False,0.6399038461538462,9.0,,-7.0,15.0,0.6412203482791717,-0.00754535605324278,0.015274306580785458,0.029500721352085656,-0.020278930912419744,0.019504869012358438,-0.021767239716644758,0.011524201382478737,-0.02879936744724567,0.2,0.6635170255626371,0.2,0.6,0.0,967336148.3363152,0.7927763904779194,0.353851090060328,1.354322533017534,3.8741354685273155,5,6,0.03528330983084675
2026-02-25,robotics,True,False,0.6153846153846153,10.0,,13.0,18.0,0.6710480695774813,0.004805297808468468,-0.0009520835087438173,0.008208428214010244,-0.004149867189860506,-0.0017874241257169743,-0.005638175994085519,-0.009768091755596675,-0.012670303724686431,0.35714285714285715,1.04217275357554,0.35714285714285715,0.6428571428571429,0.07142857142857142,30909363408.104897,0.8469282549655053,0.7565901371202896,0.9921886088531762,2.697130982164517,14,14,0.08073128129804785
2026-02-25,payments,True,False,0.5677884615384615,11.0,,-3.0,9.0,0.7124480095068331,0.01679930825581946,-0.014426336686558325,-0.013461503226501796,-0.04201240318070639,-0.023457355566229014,-0.043500711984931405,-0.031438023196108715,-0.05053283971553232,0.8888888888888888,1.063889357239314,0.8888888888888888,0.2222222222222222,0.0,10666536177.688599,0.6098572868071498,0.30706921395802667,1.7357626767376797,5.6732530123268345,9,9,0.15507786867046175
2026-02-25,business_apps,True,False,0.5427884615384615,12.0,,12.0,18.0,0.7984539969834088,0.02737990973951405,0.0016186539915826858,-0.023675567454424885,-0.05758057670133728,-0.0336714197941521,-0.059068885505562295,-0.0416520874240318,-0.06610101323616321,1.0,1.1317558917595898,1.0,0.1,0.0,33272750453.164864,0.7719344257364481,0.5445668044416159,1.4441547524738045,4.238268242644982,10,10,0.04476302522468821
