date,best_themes,short_themes,short_tickers,selected_short_basket_same_day_long_return,selected_short_basket_next_1d_long_return,selected_short_basket_next_5d_long_return,short_pnl_next_1d_before_cost,short_pnl_next_5d_before_cost,short_basket_next_1d_positive_return,short_basket_next_5d_positive_return,short_pnl_equity_before_cost
2018-11-19,real_estate_reits|obesity_glp1_health|datacenter_reits_towers,ai_apps|workflow_software|gold_silver_miners,CDE|DOCU|EGO|HUBS|NOW|SNAP|USAS,-0.05313539648678267,-0.015075189493837127,-0.005892418323767095,0.015075189493837127,0.005892418323767095,False,False,-0.4501527630494004
2018-11-20,real_estate_reits|obesity_glp1_health|datacenter_reits_towers,quantum_computing|crypto_infrastructure|copper_metals,AA|CENX|HON|HUT|IBM|NUE|QUBT|RIOT|SBET,-0.06510803196443044,0.07138624137637792,0.07901807686830681,-0.07138624137637792,-0.07901807686830681,True,True,-0.41801804925011243
2018-11-21,obesity_glp1_health|autos|real_estate_reits,additive_manufacturing|crypto_infrastructure|lithium_battery_materials,ALB|DDD|HUT|LAR|MARA|NNDM|RIOT|SQM|SSYS,0.01217080474873876,-0.034081349447711316,-0.028390435620171864,0.034081349447711316,0.028390435620171864,False,False,-0.4322646684620561
2018-11-23,obesity_glp1_health|autos|airlines_travel,additive_manufacturing|ai_apps|fintech,DDD|MA|NNDM|PYPL|SNAP|SSYS|XYZ,-0.015308526468970138,0.027954254833486094,0.045885950970911096,-0.027954254833486094,-0.045885950970911096,True,True,-0.4201810317643554
2018-11-26,autos|obesity_glp1_health|solar,additive_manufacturing|crypto_infrastructure|lithium_battery_materials,DDD|HUT|LAR|MARA|NNDM|RIOT|SGML|SQM|SSYS,-0.011779864829295876,-0.016165200351513427,0.02094621340144988,0.016165200351513427,-0.02094621340144988,False,True,-0.4269733423267318
2018-11-27,airlines_travel|autos|solar,additive_manufacturing|lithium_battery_materials|gold_silver_miners,ALB|CDE|DDD|HMY|LAR|NNDM|SGML|SSYS|USAS,-0.02265590297857893,0.027784745822082298,-0.006594187383501359,-0.027784745822082298,0.006594187383501359,True,False,-0.41510999653737857
2018-11-28,solar|diagnostics_tools|china_internet,additive_manufacturing|lithium_battery_materials|ai_apps,ALB|DDD|NNDM|SGML|SNAP|SQM|SSYS,0.014621382506996548,-0.0014440162379505722,-0.0364318538033653,0.0014440162379505722,0.0364318538033653,False,False,-0.4157094221129141
2018-11-29,diagnostics_tools|obesity_glp1_health|solar,gold_silver_miners|ai_apps|lithium_battery_materials,AG|ALB|EGO|LAR|SGML|SNAP|USAS,-0.018438349466262976,-0.0006350179462701096,-0.005936425862279747,0.0006350179462701096,0.005936425862279747,False,False,-0.4159734050563894
2018-11-30,obesity_glp1_health|medtech|pharma,gold_silver_miners|lithium_battery_materials|additive_manufacturing,ALB|DDD|EGO|HMY|LAR|NNDM|SGML|SSYS|USAS,-0.004236268077992612,0.01518284018793603,-0.028485077930039973,-0.01518284018793603,0.028485077930039973,True,False,-0.40965774732498667
2018-12-03,diagnostics_tools|medtech|workflow_software,additive_manufacturing|gold_silver_miners|lithium_battery_materials,ALB|BTG|DDD|EGO|HMY|LAR|NNDM|SGML|SSYS,0.012437919712772551,-0.02298493987256309,-0.043392925684627034,0.02298493987256309,0.043392925684627034,False,False,-0.4190737060155811
2018-12-04,diagnostics_tools|workflow_software|medtech,rare_earth_critical_minerals|additive_manufacturing|uranium,ALB|DDD|LAR|LEU|NNDM|SSYS|UEC|UUUU,-0.05148125603543019,-0.03282388477190168,-0.04361812003299176,0.03282388477190168,0.04361812003299176,False,False,-0.43282933305277027
2018-12-06,solar|workflow_software|medtech,rare_earth_critical_minerals|nuclear|ai_apps,ALB|LAR|LEU|NXE|SNAP|UEC|UUUU,-0.0482998969896569,0.00629523829044024,-0.014604505213367727,-0.00629523829044024,0.014604505213367727,True,False,-0.43010456926211077
2018-12-07,real_estate_reits|solar|datacenter_reits_towers,ai_apps|quantum_computing|additive_manufacturing,DDD|HON|IBM|NNDM|QUBT|SNAP|SSYS,-0.02956715943249136,0.10859581093176089,-0.031485678498562826,-0.10859581093176089,0.031485678498562826,True,False,-0.38339701477763616
2018-12-10,solar|workflow_software|real_estate_reits,additive_manufacturing|ai_apps|nuclear,DDD|DNN|LEU|NNDM|SNAP|SSYS|UEC,-0.03613808393606187,-0.006078130599802445,-0.07284643512018216,0.006078130599802445,0.07284643512018216,False,False,-0.38572735190502905
2018-12-11,medtech|cloud|solar,additive_manufacturing|nuclear|ai_apps,DDD|DNN|LEU|NNDM|NXE|SNAP|SSYS,-0.009562447915433148,0.01595336867189645,-0.08962955801604988,-0.01595336867189645,0.08962955801604988,True,False,-0.3795737012532538
2018-12-12,dev_tools|workflow_software|cloud,additive_manufacturing|regional_banks|ai_apps,DDD|HBAN|KEY|NNDM|PNC|SNAP|SSYS,0.00960685124682305,-0.022318110910740842,-0.08891132346683954,0.022318110910740842,0.08891132346683954,False,False,-0.38804506921662435
2018-12-13,cloud|workflow_software|dev_tools,additive_manufacturing|nuclear|construction_infrastructure,BLDR|DDD|DNN|FND|LEU|NNDM|NXE|OC|SSYS,-0.032599694959452696,-0.017030117191620658,-0.08595111416038878,0.017030117191620658,0.08595111416038878,False,False,-0.394653522221014
2018-12-14,cloud|dev_tools|workflow_software,quantum_computing|additive_manufacturing|construction_infrastructure,DDD|FLR|FND|HON|IBM|NNDM|QUBT|ROAD|SSYS,-0.01812326723686697,-0.021584889385408798,-0.07770925009661363,0.021584889385408798,0.07770925009661363,False,False,-0.40317207484371653
2018-12-17,cloud|solar|gold,nuclear|quantum_computing|additive_manufacturing,DDD|DNN|HON|IBM|LEU|NNDM|NXE|QUBT|SSYS,-0.037712997910602626,-0.009540852508361711,-0.08617348096906505,0.009540852508361711,0.08617348096906505,False,False,-0.40701868014529063
2018-12-18,cloud|gold|gold_silver_miners,nuclear|quantum_computing|regional_banks,CCJ|HBAN|HON|IBM|KEY|LEU|NXE|QUBT|USB,-0.013190318951388606,-0.013598268964968296,0.007343805525129119,0.013598268964968296,-0.007343805525129119,False,True,-0.4125534296316727
2018-12-19,cloud|gold|dev_tools,nuclear|quantum_computing|regional_banks,COF|DNN|HBAN|HON|IBM|KEY|LEU|NXE|QUBT,-0.012345190141169922,-0.015524017992526291,-0.015758266612028764,0.015524017992526291,0.015758266612028764,False,False,-0.41895791649615316
2018-12-20,gold_silver_miners|gold|silver,nuclear_uranium|nuclear|regional_banks,BW|COF|DNN|KEY|NXE|UEC|USB|UUUU|VST,-0.022496599303187308,-0.04665257267952987,-0.020078664155655353,0.04665257267952987,0.020078664155655353,False,False,-0.43850338114515436
2018-12-21,obesity_glp1_health|gold_silver_miners|gold,nuclear_uranium|nuclear|uranium,BW|CCJ|DNN|NXE|UUUU|VST,-0.06661950644743975,-0.003938702545386881,0.0385713728431058,0.003938702545386881,-0.0385713728431058,False,True,-0.44023051552863157
2018-12-24,gold_silver_miners|gold|silver,quantum_computing|nuclear_uranium|rare_earth_critical_minerals,ALB|BW|HON|IBM|LAR|LEU|QUBT|UUUU,-0.016539640358076188,0.08009387352208491,0.07060730434772039,-0.08009387352208491,-0.07060730434772039,True,True,-0.40497074829731916
2018-12-26,gold_silver_miners|silver|gold,quantum_computing|rare_earth_critical_minerals|nuclear_uranium,ALB|BW|HON|IBM|LAR|QUBT|UUUU|VST,0.05046160720537285,-0.013259206129866946,-0.01686022218567411,0.013259206129866946,0.01686022218567411,False,False,-0.41034033892555977
2018-12-27,gold_silver_miners|silver|gold,nuclear_uranium|nuclear|uranium,BW|CCJ|LEU|NXE|UUUU,-0.06549632474869127,-0.005868835640897507,0.09646463893080086,0.005868835640897507,-0.09646463893080086,False,True,-0.4127485589315441
2018-12-28,obesity_glp1_health|gold_silver_miners|gold,nuclear_uranium|solar|uranium,BW|DNN|ENPH|FSLR|LEU|SEDG|UUUU|VST,-0.016435306992307955,0.014629144945233472,0.19384743348074832,-0.014629144945233472,-0.19384743348074832,True,True,-0.4067104004369983
2018-12-31,obesity_glp1_health|gold_silver_miners|silver,nuclear_uranium|solar|renewables_storage,BW|CCJ|CSIQ|ENPH|FSLR|RUN|UUUU,-0.0008128722940466007,0.03125376449575338,0.1776040839733279,-0.03125376449575338,-0.1776040839733279,True,True,-0.39399916936376683
2019-01-02,obesity_glp1_health|gold_silver_miners|workflow_software,managed_care|quantum_computing|nuclear_uranium,BW|CNC|CVS|HON|HUM|IBM|QUBT|UUUU|VST,0.012273427346926293,-0.018054527518597225,0.07313921616683221,0.018054527518597225,-0.07313921616683221,False,True,-0.40111263820934945
2019-01-03,gold|silver|gold_silver_miners,quantum_computing|managed_care|managed_care_insurance,CNC|HON|HUM|IBM|MOH|QUBT,-0.035785677464001096,0.028007332955229763,0.0818376785795472,-0.028007332955229763,-0.0818376785795472,True,True,-0.3898785429984696
2019-01-04,gold|silver|gold_silver_miners,managed_care|managed_care_insurance|quantum_computing,ELV|HON|IBM|MOH|QUBT|UNH,0.02120615325794743,0.015016634478258628,0.055411920506511746,-0.015016634478258628,-0.055411920506511746,True,True,-0.3840238794273455
2019-01-07,ai_apps|workflow_software|retail,managed_care|managed_care_insurance|solar,CI|ELV|FSLR|RUN|SEDG|UNH,-0.010360257454285537,0.008622470721909248,0.04265569281165985,-0.008622470721909248,-0.04265569281165985,True,True,-0.38071264477046923
2019-01-08,workflow_software|ai_apps|dev_tools,managed_care|managed_care_insurance|lithium_battery_materials,ALB|ELV|HUM|LAR|SGML|UNH,-0.009886660621878762,0.008213671706059003,0.030424799525340312,-0.008213671706059003,-0.030424799525340312,True,True,-0.3775855960919791
2019-01-09,workflow_software|dev_tools|homebuilders_housing,quantum_computing|data_centers|managed_care,CSCO|DLR|ELV|HON|HUM|IBM|QUBT|UNH|VRT,-0.0032383265533701224,0.0059229160826621795,0.029500346775042367,-0.0059229160826621795,-0.029500346775042367,True,True,-0.37534918829230435
2019-01-10,workflow_software|retail|streaming_entertainment,quantum_computing|data_centers|managed_care,CI|CSCO|ELV|HON|HUM|IBM|QUBT|SMCI|VRT,0.002650453195368262,0.004252774527419641,0.012539623540462515,-0.004252774527419641,-0.012539623540462515,True,True,-0.3737529128254472
2019-01-11,autos|semis|workflow_software,quantum_computing|utilities_yield|data_centers,CSCO|D|FCEL|HON|IBM|PCG|QUBT|SMCI|VRT,-0.013046598688094114,-0.05620718179292967,-0.04899564315733765,0.05620718179292967,0.04899564315733765,False,False,-0.39476051074226415
2019-01-14,digital_ads_media|aerospace|streaming_entertainment,quantum_computing|utilities_yield|cloud,AKAM|BE|D|FCEL|HON|IBM|MDB|QUBT|ZS,-0.0026035695847421714,0.02010866298322014,0.014992173542357034,-0.02010866298322014,-0.014992173542357034,True,True,-0.3868224046726641
2019-01-15,workflow_software|ai_apps|additive_manufacturing,quantum_computing|utilities_yield|rare_earth_critical_minerals,ALB|D|DUK|HON|IBM|LAR|PCG|QUBT|UUUU,-0.016571693581422742,-0.00261913666174465,0.012330643303379914,0.00261913666174465,-0.012330643303379914,False,True,-0.3878355454143265
2019-01-16,workflow_software|fintech|asset_managers,quantum_computing|gold_silver_miners|rare_earth_critical_minerals,ALB|CDE|EGO|HON|IAG|IBM|LAR|QUBT|UUUU,-0.01764972549999133,-0.00630048759658867,-0.023547383572495244,0.00630048759658867,0.023547383572495244,False,False,-0.3902790984577257
2019-01-17,solar|workflow_software|fintech,gold_silver_miners|quantum_computing|silver,AG|EXK|HL|HON|IAG|IBM|QUBT|SVM,-0.010983965660132544,-0.016349272155197145,0.0330290351154654,0.016349272155197145,-0.0330290351154654,False,True,-0.3966598776548961
2019-01-18,asset_managers|fintech|workflow_software,gold_silver_miners|silver|quantum_computing,AG|EGO|EXK|HL|HON|IBM|QUBT|SVM,-0.016383019181346103,0.0010380534479494385,0.044003037050287866,-0.0010380534479494385,-0.044003037050287866,True,True,-0.3962481235012332
2019-01-22,regional_banks|solar|fintech,gold_silver_miners|silver|crypto_infrastructure,AG|CLSK|HL|IAG|MARA|RIOT|SVM,-0.001671958191530495,0.04423614813309159,0.09761156398652082,-0.04423614813309159,-0.09761156398652082,True,True,-0.37871963281257304
2019-01-23,solar|mega_banks|banks_brokers_exchanges,gold_silver_miners|silver|data_centers,DLR|EQIX|HL|IAG|PAAS|PSTG|SVM|USAS,-0.0018304555542333345,0.01143796924955423,0.10267690941186419,-0.01143796924955423,-0.10267690941186419,True,True,-0.37438784929826036
2019-01-24,solar|regional_banks|mega_banks,gold_silver_miners|silver|gold,AEM|EGO|HL|PAAS|SLV|USAS|WPM,0.0057681569561246005,0.03833424863835466,0.15421472674829811,-0.03833424863835466,-0.15421472674829811,True,True,-0.360035972396082
2019-01-25,solar|mega_banks|memory_storage,gold_silver_miners|silver|pharma_largecap,ABBV|EGO|HL|LLY|NVO|PAAS|SLV,0.008308135776896042,0.003580277248289798,0.10279310792299212,-0.003580277248289798,-0.10279310792299212,True,True,-0.3587469437955464
2019-01-28,solar|mega_banks|banks_brokers_exchanges,silver|pharma|gold_silver_miners,ABBV|BMY|HL|PAAS|PFE|USAS|WPM,-0.00526814644214232,0.018190235177010333,0.05351254702516993,-0.018190235177010333,-0.05351254702516993,True,True,-0.3522212525188717
2019-01-29,solar|defense|defense_aerospace,cloud_neocloud|oil_integrated|pharma,ABBV|AMGN|AMZN|BE|GOOGL|NVO|SHEL|XLE|XOM,-0.010146280556099575,0.003877883335138166,0.04842853376194722,-0.003877883335138166,-0.04842853376194722,True,True,-0.35085537959344726
2019-01-30,solar|defense_aerospace|memory,pharma_largecap|pharma|cloud_neocloud,ABBV|BE|BMY|CLSK|MRK|WULF,-0.004956396679224854,0.008861367037186929,0.04778838978502209,-0.008861367037186929,-0.04778838978502209,True,True,-0.3477463212978982
2019-01-31,solar|aerospace|ai_apps,cloud_neocloud|crypto_infrastructure|restaurants_food,CLSK|EAT|HUT|MARA|MSTR|TXRH|WING|WULF,-0.017413915662715662,-0.002813157353781945,0.06182706476707543,0.002813157353781945,-0.06182706476707543,False,True,-0.34872458641890797
2019-02-01,workflow_software|cybersecurity|ai_apps,crypto_infrastructure|cloud_neocloud|restaurants_food,AMZN|BE|BLMN|CMG|EAT|HUT|MARA|MSTR,-0.005451712778562948,0.06659667222631183,0.0823903893324721,-0.06659667222631183,-0.0823903893324721,True,True,-0.3255006894399118
2019-02-04,workflow_software|ai_apps|aerospace,biotech_innovation|cloud_neocloud|restaurants_food,AMZN|BLMN|CLSK|CRSP|DFTX|EAT|GH|HUT|TXRH,0.012375525377585524,0.011993722412588385,0.11352118890863953,-0.011993722412588385,-0.11352118890863953,True,True,-0.32159672452566335
2019-02-05,workflow_software|ai_apps|aerospace,biotech_innovation|natural_gas|restaurants_food,AR|BLMN|CMG|DFTX|EXAS|INDV|QSR|RRC|WMB,-0.018671173331671762,0.029511054429109965,0.04777455079161155,-0.029511054429109965,-0.04777455079161155,True,True,-0.312106066083963
2019-02-06,ai_apps|semicap_equipment|workflow_software,natural_gas|crypto_infrastructure|gaming_sports_betting,AR|EA|EQT|HUT|NTES|RRC|SBET|TTWO|WULF,-0.047478823761481874,-0.020246632524280692,0.00743846564087083,0.020246632524280692,-0.00743846564087083,False,True,-0.3184251629125639
2019-02-07,ai_apps|workflow_software|aerospace,natural_gas|oil_exploration|gaming_sports_betting,APA|AR|BILI|DVN|EA|EOG|EQT|RRC|TTWO,-0.027981624035338215,0.014285867749443638,0.07208688669828395,-0.014285867749443638,-0.07208688669828395,True,True,-0.3138761831471
2019-02-08,workflow_software|ai_apps|vertical_software,oil_exploration|natural_gas|oil_services,APA|AR|DVN|EOG|EQT|NBR|RIG|RRC|SLB,-0.01569819929238487,0.025023167246744013,0.10504872504864173,-0.025023167246744013,-0.10504872504864173,True,True,-0.30602200692144044
2019-02-11,workflow_software|ai_apps|solar,oil_exploration|natural_gas|lithium_battery_materials,ALB|APA|AR|DVN|EQT|FANG|LAR|LNG|SQM,0.008279073938573276,0.010110465939190441,0.054321069536827075,-0.010110465939190441,-0.054321069536827075,True,True,-0.30292798184381853
2019-02-12,workflow_software|ai_apps|cybersecurity,natural_gas|oil_exploration|lithium_battery_materials,ALB|APA|AR|DVN|FANG|LAR|LNG|RRC|SQM,0.007731970666428316,0.011284699730663508,0.07636294746616754,-0.011284699730663508,-0.07636294746616754,True,True,-0.29950953052869517
2019-02-13,workflow_software|solar|ai_apps,natural_gas|lithium_battery_materials|oil_exploration,AR|COP|FANG|LAR|LNG|SGML|SQM|USO|WMB,0.004956995104136275,0.007133313156206207,0.048977765865707394,-0.007133313156206207,-0.048977765865707394,True,True,-0.2973730352541657
2019-02-14,ai_apps|solar|vertical_software,mega_banks|banks_brokers_exchanges|natural_gas,BCS|C|EQT|GS|HBAN|LNG|MS|WMB,-0.01350238508641953,0.02391371424689198,0.023805660608666596,-0.02391371424689198,-0.023805660608666596,True,True,-0.2902617414643667
2019-02-15,ai_apps|vertical_software|digital_ads_media,natural_gas|banks_brokers_exchanges|asset_managers,BCS|BX|COLB|FLG|GS|KKR|KMI|LNG|WMB,0.011820272101921011,0.00934635368718041,0.004359743566082424,-0.00934635368718041,-0.004359743566082424,True,True,-0.2875488525667838
2019-02-19,ai_apps|solar|digital_ads_media,mega_banks|natural_gas|gaming_sports_betting,AXP|BAC|CTRA|LNG|NTES|TCEHY|TTWO|WFC|WMB,0.002984958877832505,-0.004133645431231391,-0.013590680462471175,0.004133645431231391,0.013590680462471175,False,False,-0.28873747756745227
2019-02-20,ai_apps|semicap_equipment|advanced_packaging,gaming_sports_betting|ai_apps_agents|apparel_beauty_lifestyle,AEO|EA|GOOGL|HUBS|LULU|META|NTES|TCEHY|UAA,-0.0037199104140923276,-0.012798918619238467,0.010067422413630431,0.012798918619238467,-0.010067422413630431,False,True,-0.2924330050451623
2019-02-21,ai_apps|construction_infrastructure|vertical_software,ai_apps_agents|managed_care_insurance|mega_banks,AXP|CNC|GOOGL|GS|HUBS|META|MOH|UNH|WFC,-0.009813388772088075,0.00969311587945159,-0.008369922282381351,-0.00969311587945159,0.008369922282381351,True,False,-0.2895984180402833
2019-02-22,digital_ads_media|ai_apps|dev_tools,mega_banks|asset_managers|restaurants,AXP|BAC|CMG|DPZ|KKR|SCHW|TROW|TXRH|WFC,0.0011769016669363906,-0.004255189699739691,0.004621206319136823,0.004255189699739691,-0.004621206319136823,False,True,-0.2908307142457892
2019-02-25,diagnostics_tools|digital_ads_media|dev_tools,consumer|restaurants|gaming_sports_betting,CMG|DPZ|EA|FLUT|TTWO|TXRH,-0.004066915910393709,0.00623968843091884,-0.0015736066390844017,-0.00623968843091884,0.0015736066390844017,True,False,-0.2890160212027539
2019-02-26,memory_storage|networking|ai_apps,nuclear|consumer|restaurants,CCJ|DPZ|DRI|NXE|TXRH|UEC|YUM,-0.011872940058080388,0.00400365958535609,-0.019358594659630364,-0.00400365958535609,0.019358594659630364,True,False,-0.287858899439144
2019-02-27,diagnostics_tools|creative_software|ai_apps,nuclear|uranium|managed_care_insurance,CI|CNC|LEU|NXE|UEC|UNH,-0.027166209000429264,-0.019478167009005565,-0.04976643604588965,0.019478167009005565,0.04976643604588965,False,False,-0.2934658631574482
2019-02-28,diagnostics_tools|dev_tools|networking,nuclear|managed_care_insurance|gaming_sports_betting,CCJ|CI|EA|FLUT|HUM|NXE|TTWO|UEC|UNH,-0.020692194113110556,0.006516055165582253,-0.01530761973354491,-0.006516055165582253,0.01530761973354491,True,False,-0.29155362340389906
2019-03-01,diagnostics_tools|dev_tools|cloud,nuclear|uranium|gaming_sports_betting,BILI|CCJ|FLUT|LEU|NXE|TCEHY,-0.017586302778652918,0.009308324500697296,0.0017577749301549428,-0.009308324500697296,-0.0017577749301549428,True,True,-0.2888397476679015
2019-03-04,diagnostics_tools|solar|china_internet,nuclear|uranium|managed_care_insurance,CCJ|CI|HUM|LEU|NXE|UEC|UNH,-0.022552278887629007,0.006038861102122294,0.011955414223454332,-0.006038861102122294,-0.011955414223454332,True,True,-0.287095484550963
2019-03-05,china_internet|diagnostics_tools|cloud,nuclear|uranium|nuclear_uranium,BW|DNN|LEU|UEC|UUUU,-0.018955815236060845,-0.02366414416714342,-0.03712115103678086,0.02366414416714342,0.03712115103678086,False,False,-0.2938893534871129
2019-03-06,china_internet|cloud|consumer_internet_marketplaces,uranium|nuclear|nuclear_uranium,BW|DNN|NXE|UEC|UUUU,-0.0153939926069526,-0.00998012274552047,0.010975137590448169,0.00998012274552047,-0.010975137590448169,False,True,-0.296822405308516
2019-03-07,cloud|consumer_internet_marketplaces|china_internet,uranium|nuclear|nuclear_uranium,BW|DNN|NXE|UEC|UUUU,-0.00998012274552047,-0.008251738693862842,0.04583332958240967,0.008251738693862842,-0.04583332958240967,False,True,-0.2992717062356057
2019-03-08,cloud|consumer_internet_marketplaces|obesity_glp1_health,nuclear|uranium|nuclear_uranium,BW|DNN|NXE|UEC|UUUU|VST,-0.005606741339119203,0.005357306224463602,0.06161044584639628,-0.005357306224463602,-0.06161044584639628,True,True,-0.2976684160609838
2019-03-11,cloud|consumer_internet_marketplaces|dev_tools,uranium|nuclear|nuclear_uranium,BW|DNN|NXE|UEC|UUUU|VST,0.005357306224463602,0.0024173751573158633,0.025865040742899192,-0.0024173751573158633,-0.025865040742899192,True,True,-0.2969488398268804
2019-03-12,cloud|dev_tools|consumer_internet_marketplaces,uranium|nuclear_uranium|nuclear,BW|DNN|LEU|NXE|UUUU,-0.00989463214339661,0.03346518018746385,0.04378409060737463,-0.03346518018746385,-0.04378409060737463,True,True,-0.28701139339561554
2019-03-13,cloud|dev_tools|oil_integrated,nuclear_uranium|semicap_equipment|drones_autonomy,AVAV|AXON|BW|CCJ|COHU|ICHR|KTOS|NXE|UCTT,-0.014377159881996948,-0.0061849737672492345,0.002004096716725116,0.0061849737672492345,-0.002004096716725116,False,True,-0.2887865513346691
2019-03-14,dev_tools|cloud|oil_integrated,defense|drones_autonomy|defense_aerospace,ATI|AVAV|AXON|KTOS|LDOS,-0.01455398192823254,-0.009438132789844133,0.03382406014460535,0.009438132789844133,-0.03382406014460535,False,True,-0.2915121571540868
2019-03-15,cloud|dev_tools|oil_integrated,quantum_computing|defense|drones_autonomy,AVAV|HON|IBM|KTOS|LDOS|LHX|QUBT|TXT,-0.06267365620396093,0.010961973896294941,0.010386787455655258,-0.010961973896294941,-0.010386787455655258,True,True,-0.28831660849691104
2019-03-18,dev_tools|cloud|cybersecurity,homebuilders_housing|quantum_computing|drones_autonomy,AMBA|AVAV|CCS|FND|HON|IBM|KTOS|PHM|QUBT,0.001860114265942471,0.013217322401620732,0.017835798495485444,-0.013217322401620732,-0.017835798495485444,True,True,-0.2845058349286655
2019-03-19,dev_tools|cloud|diagnostics_tools,homebuilders_housing|drones_autonomy|construction_infrastructure,AMBA|AVAV|BLDR|CCS|FND|JHX|KBH|KTOS,-0.00984605330816904,-0.008931275804462138,0.007542028643764423,0.008931275804462138,-0.007542028643764423,False,True,-0.2870468350083922
2019-03-20,dev_tools|cloud|diagnostics_tools,homebuilders_housing|lithium_battery_materials|drones_autonomy,ALB|AMBA|AVAV|BLDR|FND|KBH|LAR|SQM|TXT,-0.012932035124116361,0.02056797912063292,-0.007264100482916036,-0.02056797912063292,0.007264100482916036,True,False,-0.2811428616992958
2019-03-21,dev_tools|cloud|ai_infrastructure,lithium_battery_materials|crypto_infrastructure|homebuilders_housing,BLDR|CLSK|HUT|LAR|PHM|SGML|SQM|TREX|WULF,-0.008115991123602432,-0.022262397993264755,-0.04020686289622851,0.022262397993264755,0.04020686289622851,False,False,-0.2874017759794109
2019-03-22,dev_tools|cloud|ai_infrastructure,crypto_infrastructure|lithium_battery_materials|construction_infrastructure,BLDR|CLSK|DY|HUT|LAR|PRIM|RIOT|SGML|SQM,-0.03711354821542623,-0.025209124277161696,-0.028325578145061744,0.025209124277161696,0.028325578145061744,False,False,-0.29464692306755286
2019-03-25,dev_tools|cloud|data_centers,lithium_battery_materials|crypto_infrastructure|electronics_components,ALB|CLSK|COHR|LAR|MARA|MTSI|NNDM|RIOT|SQM,-0.04082116770039982,0.006871192776297429,0.04966648370938677,-0.006871192776297429,-0.04966648370938677,True,True,-0.29262234725821284
2019-03-26,dev_tools|cloud|diagnostics_tools,lithium_battery_materials|crypto_infrastructure|solar,FSLR|HUT|LAR|RIOT|RUN|SBET|SEDG|SGML|SQM,-0.010949845401567996,-0.0030862747578985525,0.08320981885484696,0.0030862747578985525,-0.08320981885484696,False,True,-0.2935254602221529
2019-03-27,cloud|dev_tools|data_centers,lithium_battery_materials|crypto_infrastructure|solar,ALB|FSLR|HUT|LAR|MARA|RUN|SBET|SEDG|SQM,-0.0031492554505147107,0.006981296280527929,0.1196439081990961,-0.006981296280527929,-0.1196439081990961,True,True,-0.29147627201846377
2019-03-28,cloud|copper|data_centers,lithium_battery_materials|crypto_infrastructure|renewables_storage,ALB|FCEL|HUT|LAR|MARA|RIOT|RUN|SQM,-0.020859219481802346,0.007709931917633889,0.14382429535780655,-0.007709931917633889,-0.14382429535780655,True,True,-0.2892290098055957
2019-03-29,copper|dev_tools|cloud,lithium_battery_materials|crypto_infrastructure|renewables_storage,ALB|BLDP|HUT|LAR|MARA|PLUG|RIOT|SGML,0.01181015039494529,0.03343388076640161,0.17480653918601197,-0.03343388076640161,-0.17480653918601197,True,True,-0.279558961577571
2019-04-01,copper|dev_tools|cloud,crypto_infrastructure|renewables_storage|lithium_battery_materials,ALB|CLSK|FCEL|HUT|NRG|PLUG|SBET|SGML|SQM,0.004844996301063202,0.025831242579870104,0.0724675772027024,-0.025831242579870104,-0.0724675772027024,True,True,-0.27233760622568415
2019-04-02,copper|data_centers|dev_tools,renewables_storage|lithium_battery_materials|gold_silver_miners,AU|BLDP|CDE|EXK|LAR|NRG|RUN|SGML|SQM,0.004874475488106501,0.0029762835504963084,0.05374252643271096,-0.0029762835504963084,-0.05374252643271096,True,True,-0.2715270522880931
2019-04-03,data_centers|ai_infrastructure|copper,renewables_storage|lithium_battery_materials|gold_silver_miners,BLDP|CDE|EXK|FCEL|LAR|NRG|SGML|SQM|SVM,0.0017505905172342394,0.030925929661766858,0.04700014859438505,-0.030925929661766858,-0.04700014859438505,True,True,-0.2631298257677646
2019-04-04,copper|data_centers|ai_infrastructure,lithium_battery_materials|renewables_storage|drones_autonomy,AVAV|CSIQ|KTOS|LAR|NRG|RUN|SGML|SQM|TXT,0.0017154571447008937,0.022413887798018648,0.009328395817320985,-0.022413887798018648,-0.009328395817320985,True,True,-0.25723206337669374
2019-04-05,copper|ai_infrastructure|data_centers,gold_silver_miners|silver|gold,AEM|AG|GOLD|SVM|WPM,-0.0035188820967630764,0.003479124307858061,-0.026023529077266704,-0.003479124307858061,0.026023529077266704,True,False,-0.25633712105223944
2019-04-08,copper|ai_infrastructure|consumer_internet,gold_silver_miners|medtech_devices|utilities_yield,ATEC|BE|BTG|CMS|COO|HOLX|IAG|NEE|SVM,-0.008096142810700875,0.006570214992679834,-0.004852756234783675,-0.006570214992679834,0.004852756234783675,True,False,-0.25465293105632164
2019-04-09,ai_apps|copper|consumer_internet,gold_silver_miners|gold|medtech_devices,AEM|ALC|ATEC|FNV|GOLD|HOLX|NEM|WPM,-0.004872113972135106,0.0009596406028433424,-0.014399157612852487,-0.0009596406028433424,0.014399157612852487,True,False,-0.2544085557640469
2019-04-10,copper|ai_apps|vertical_software,gold_silver_miners|gold|silver,AEM|BTG|FNV|GOLD|NEM|SLV|WPM,-0.005680491050306642,-0.009142815305559224,-0.034293163520489785,0.009142815305559224,0.034293163520489785,False,False,-0.25673456620155166
2019-04-11,vertical_software|copper|creative_software,gold_silver_miners|silver|gold,AEM|AG|HL|NEM|SVM|USAS|WPM,-0.019957344201818033,-0.005731029369652275,-0.04922829393862597,0.005731029369652275,0.04922829393862597,False,False,-0.2582059195406577
