date,pivot_up,pivot_down,super_pivot_up,super_pivot_down,atr_swing_label,long_swing_label,short_swing_label,atr_entry_price,atr_exit_price,atr_holding_bars,atr_realized_return,tb_label,tb_entry_price,tb_exit_price,tb_holding_bars,tb_realized_return,tb_long_label,tb_short_label,cont_strength_long,cont_strength_short,leg_state,leg_up_label,leg_down_label,mfe_up_atr,mfe_down_atr,mae_up_atr,mae_down_atr,bars_to_exhaustion,bars_to_exhaustion_censored,bars_to_exhaustion_long,bars_to_exhaustion_short,bars_to_exhaustion_long_censored,bars_to_exhaustion_short_censored,exhaustion_progress_long,exhaustion_progress_short
2025-03-24 14:30:00-04:00,0,1,0,0,1.0,1,0,572.105,573.0902355419812,1.0,0.0017221236346145474,1.0,573.33,575.4,7.0,0.003610486107477273,1,0,,,2,1,0,3.065256856169831,0.6800404283556365,0.33494528560788983,0.6800404283556365,,,,,,,,
2025-03-24 14:45:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,573.63,575.6025802922508,6.0,0.0034387676590323935,1,0,0.55,0.4,2,1,0,2.7578091606060453,0.13180705547013594,0.4866722048128451,0.13180705547013594,11.0,0,11.0,,0,,0.44999999999999996,
2025-03-24 15:00:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,573.765,575.68382455709,8.0,0.0033442690946468012,1,0,0.5,0.35,0,0,0,,,,,7.0,0,,,,,,
2025-03-24 15:15:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,573.94,575.7853370887265,7.0,0.0032152090614461226,1,0,0.44999999999999996,0.30000000000000004,0,0,0,,,,,6.0,0,,,,,,
2025-03-24 15:30:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,574.23,576.0135272966745,7.0,0.003105945869554816,1,0,0.4,0.25,2,1,0,2.3773115263812805,0.3251982748351337,1.5979570401383063,0.3251982748351337,8.0,0,8.0,,0,,0.6,
2025-03-24 15:45:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,574.02,575.8339896326263,6.0,0.0031601505742417935,1,0,0.35,0.19999999999999996,2,1,0,2.5689231714368637,0.24255926940608163,2.5689231714368637,0.08820337069302943,7.0,0,7.0,,0,,0.65,
2025-03-24 16:00:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,574.16,575.8644189445815,5.0,0.0029685435150159645,1,0,0.30000000000000004,0.15000000000000002,2,1,0,2.569790727757535,0.4224313525080934,2.569790727757535,0.25815249319927924,6.0,0,6.0,,0,,0.7,
2025-03-25 09:30:00-04:00,0,0,0,0,0.0,0,0,,,,,0.0,574.71,574.75,10.0,6.96003201614559e-05,0,0,0.25,0.09999999999999998,2,1,0,1.8260303447719033,1.0132241547210947,1.8260303447719033,0.8573435155331366,5.0,0,5.0,,0,,0.75,
2025-03-25 09:45:00-04:00,0,0,0,0,0.0,0,0,,,,,0.0,574.67,574.51,10.0,-0.00027842065881278355,0,0,0.19999999999999996,0.050000000000000044,2,1,0,1.8569984755252464,1.039034861305688,1.8569984755252464,0.8069100518650006,4.0,0,4.0,,0,,0.8,
2025-03-25 10:00:00-04:00,0,1,0,0,1.0,1,0,573.94,574.877922452851,1.0,0.001634182062325129,0.0,574.99,574.69,10.0,-0.0005217482043164967,0,0,,,2,1,0,1.4500132669456578,1.3433946443761011,1.4500132669456578,0.010661862256943563,,,,,,,,
2025-03-25 10:15:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,575.81,574.905,10.0,-0.0015716989979333018,0,1,0.09999999999999998,0.9,2,1,0,0.5805117645440587,2.2360453152804203,0.5805117645440587,0.44613404126986805,2.0,0,2.0,,0,,0.9,
2025-03-25 10:30:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,576.23,574.3824602598796,8.0,-0.0032062539960092673,0,1,0.050000000000000044,0.85,2,1,0,0.12990248317168343,2.7063017327433023,0.12990248317168343,0.497959518824807,1.0,0,1.0,,0,,0.95,
2025-03-25 10:45:00-04:00,1,0,0,0,-1.0,0,1,576.35,575.4507851206585,3.0,-0.0015601889118445067,-1.0,576.0,574.2015702413167,10.0,-0.003122273886602911,0,1,,,1,0,1,0.20017462359134863,2.5244244197360226,0.20017462359134863,0.20017462359134863,,,,,,,,
2025-03-25 11:00:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,575.97,574.2486009383656,9.0,-0.0029886956987941193,0,1,0.4,0.75,1,0,1,0.27884295437239737,2.602534240808954,-0.03485536929651665,2.602534240808954,15.0,0,,15.0,,0,,0.25
2025-03-25 11:15:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,575.74,574.145,10.0,-0.0027703477264042764,0,1,0.35,0.7,1,0,1,0.5697416660232503,2.7638531883679143,0.5697416660232503,2.4365547844822584,14.0,0,,14.0,,0,,0.30000000000000004
2025-03-25 11:30:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,575.53,573.9336916254274,10.0,-0.0027736319124503916,0,1,0.30000000000000004,0.65,1,0,1,0.8519657114273392,2.706244024533608,0.8519657114273392,2.2552033537779828,13.0,0,,13.0,,0,,0.35
2025-03-25 11:45:00-04:00,0,0,0,0,0.0,0,0,,,,,0.0,574.785,574.415,10.0,-0.0006437189557835232,0,0,0.25,0.6,1,0,1,1.759879339751777,2.7602318065579348,1.759879339751777,1.3029282129389106,12.0,0,,12.0,,0,,0.4
2025-03-25 12:00:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,574.75,574.16,10.0,-0.0010265332753371936,0,1,0.19999999999999996,0.55,1,0,1,1.8698616827186807,2.817599795877452,1.8698616827186807,1.306341723543132,11.0,0,,11.0,,0,,0.44999999999999996
2025-03-25 12:15:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,574.51,573.93,10.0,-0.001009555969434861,0,1,0.15000000000000002,0.5,1,0,1,2.251552655080825,2.595907767034342,2.251552655080825,1.03306533586055,10.0,0,,10.0,,0,,0.5
2025-03-25 12:30:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,574.69,574.14,10.0,-0.0009570377072858349,0,1,0.09999999999999998,0.44999999999999996,1,0,1,2.0689422732965013,2.9128529374044554,2.0689422732965013,1.3067003831346975,9.0,0,,9.0,,0,,0.55
2025-03-25 12:45:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,574.905,574.16,10.0,-0.001295866273558266,0,1,0.050000000000000044,0.4,1,0,1,1.8223032020073815,4.084472694154213,1.8223032020073815,1.640771082267039,8.0,0,,8.0,,0,,0.6
2025-03-25 13:00:00-04:00,1,0,0,0,-1.0,0,1,575.495,574.7878823390205,1.0,-0.0012287120843439414,-1.0,575.14,574.77,10.0,-0.0006433216260388619,0,1,,,1,0,1,1.5131852293405565,4.468846097865315,1.5131852293405565,1.9940104424019036,,,,,,,,
2025-03-25 13:15:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,574.185,575.405,10.0,0.002124750733648595,1,0,0.19999999999999996,0.30000000000000004,1,0,1,2.776001747909008,5.5451491705142315,2.776001747909008,0.6237436026164642,6.0,0,,6.0,,0,,0.7
2025-03-25 13:30:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,574.545,575.970437599036,10.0,0.0024809851256839544,1,0,0.15000000000000002,0.25,1,0,1,2.3361247116337682,6.180558171018743,2.3361247116337682,1.143508492481258,5.0,0,,5.0,,0,,0.75
2025-03-25 13:45:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,574.145,575.535049199105,9.0,0.0024210769041008717,1,0,0.09999999999999998,0.19999999999999996,1,0,1,2.971117858748759,5.762385968178427,2.971117858748759,0.5971011677387866,4.0,0,,4.0,,0,,0.8
2025-03-25 14:00:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,574.64,576.0507599705975,8.0,0.002455032664968604,1,0,0.050000000000000044,0.15000000000000002,1,0,1,2.2257507056075028,6.379540239002194,2.2257507056075028,1.2900848038870651,3.0,0,,3.0,,0,,0.85
2025-03-25 14:15:00-04:00,1,0,0,0,-1.0,0,1,574.905,574.2103614422226,1.0,-0.0012082666836735756,1.0,574.415,575.8042771155548,7.0,0.0024185947712973555,1,0,,,1,0,1,2.5840776903365144,7.349145743268757,2.5840776903365144,0.9861243553650694,,,,,,,,
2025-03-25 14:30:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,574.16,575.5357573215865,6.0,0.0023961218503318893,1,0,0.30000000000000004,0.050000000000000044,1,0,1,2.980176762041041,7.05066209556031,2.980176762041041,0.6251102476475395,1.0,0,,1.0,,0,,0.95
2025-03-25 14:45:00-04:00,0,1,0,0,1.0,1,0,573.73,574.4030301850223,1.0,0.0011730782511325533,1.0,573.93,575.2760603700447,4.0,0.0023453389264278535,1,0,,,2,1,0,3.3876638087553324,7.637101744298992,3.3876638087553324,0.04457452379937004,,,,,,,,
2025-03-25 15:00:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,574.14,575.4841989150415,3.0,0.002341238922634714,1,0,0.19999999999999996,0.35,2,1,0,3.0799013104933826,9.157870804872575,3.0799013104933826,0.35709000701373045,4.0,0,4.0,,0,,0.8,
2025-03-25 15:15:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,574.16,575.4596132782528,2.0,0.002263503689307722,1,0,0.15000000000000002,0.30000000000000004,2,1,0,3.1547846337120387,9.50282688447368,3.1547846337120387,0.40011902671467026,3.0,0,3.0,,0,,0.85,
2025-03-25 15:30:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,574.77,576.1224980440919,2.0,0.0023531117561665926,1,0,0.09999999999999998,0.25,2,1,0,2.1293930978907993,10.040679954637433,2.1293930978907993,0.059149808274688395,2.0,0,2.0,,0,,0.9,
2025-03-25 15:45:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,575.405,574.0362518162003,2.0,-0.0023787561522747858,0,1,0.050000000000000044,0.19999999999999996,2,1,0,1.1762572685435793,10.84932946451594,1.1762572685435793,0.9497729497555768,1.0,0,1.0,,0,,0.95,
2025-03-26 09:30:00-04:00,1,0,0,0,-1.0,0,1,576.21,575.4705812003788,1.0,-0.0012832453439219904,-1.0,575.76,574.2811624007575,1.0,-0.002568496594488212,0,1,,,1,0,1,0.1758137608437653,10.521777379727208,0.1758137608437653,3.110551153389741,,,,,,,,
2025-03-26 09:45:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,573.71,571.9896508007034,6.0,-0.0029986390324320267,0,1,0.9,0.09999999999999998,1,0,1,0.8486649109360928,7.451975450822313,0.8486649109360928,0.39526858865519365,2.0,0,,2.0,,0,,0.9
2025-03-26 10:00:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,573.965,572.2146757435103,5.0,-0.003049531341614453,0,1,0.85,0.050000000000000044,1,0,1,0.2570952201179697,7.724283057765766,0.2570952201179697,1.6168432731862679,1.0,0,,1.0,,0,,0.95
2025-03-26 10:15:00-04:00,0,1,0,0,1.0,1,0,572.55,573.4797934047988,1.0,0.0016239514536702249,-1.0,573.41,571.5504131904023,6.0,-0.0032430317043610213,0,1,,,1,0,1,0.4194480171478281,6.6735255035957275,0.4194480171478281,0.5592640228637707,,,,,,,,
2025-03-26 10:30:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,573.36,571.5732408196594,5.0,-0.00311629548685044,0,1,0.75,0.25,1,0,1,0.49251181115079934,6.889568630985372,0.49251181115079934,0.5260921619111824,5.0,0,,5.0,,0,,0.75
2025-03-26 10:45:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,573.38,571.5922950468265,4.0,-0.0031178362572351626,0,1,0.7,0.19999999999999996,1,0,1,0.46987619434000805,6.908298809642408,0.46987619434000805,-0.055937642183288866,4.0,0,,4.0,,0,,0.8
2025-03-26 11:00:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,573.54,571.8199882577675,3.0,-0.0029989394675741243,0,1,0.65,0.15000000000000002,1,0,1,-0.011627827594957571,7.366228781412231,-0.011627827594957571,1.8139411048149676,3.0,0,,3.0,,0,,0.85
2025-03-26 11:15:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,572.14,570.3199890964984,2.0,-0.003181058663092262,0,1,0.6,0.09999999999999998,1,0,1,0.7142814350720891,7.8351178954833385,0.7142814350720891,0.13186734185947221,2.0,0,,2.0,,0,,0.9
2025-03-26 11:30:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,572.02,570.2199898753199,1.0,-0.003146760820740613,0,1,0.55,0.050000000000000044,1,0,1,0.09999943752097525,7.788845078019862,0.09999943752097525,2.0888771393262946,1.0,0,,1.0,,0,,0.95
2025-03-26 11:45:00-04:00,0,1,0,0,1.0,1,0,570.14,571.1164332721729,2.0,0.0017126201848194356,-1.0,570.68,568.7271334556542,7.0,-0.0034219992716508774,0,1,,,1,0,1,0.7117741885766087,5.8068484161569085,0.7117741885766087,0.45061963017790385,,,,,,,,
2025-03-26 12:00:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,570.69,568.7766239231075,6.0,-0.003352741553019234,0,1,0.44999999999999996,0.30000000000000004,1,0,1,0.7160118789741051,5.937149594997499,0.7160118789741051,0.4703727672093512,6.0,0,,6.0,,0,,0.7
2025-03-26 12:15:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,571.12,569.2175793571713,4.0,-0.003331034883787498,0,1,0.4,0.25,1,0,1,0.26807951328874596,6.423395396840277,0.26807951328874596,0.8305208450906013,5.0,0,,5.0,,0,,0.75
2025-03-26 12:30:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,570.39,568.474180831659,4.0,-0.003358788142044822,0,1,0.35,0.19999999999999996,1,0,1,0.5846063232418753,5.6163964625731335,0.5846063232418753,1.1274550519663975,4.0,0,,4.0,,0,,0.8
2025-03-26 12:45:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,569.48,567.4667393436833,8.0,-0.0035352613898936847,0,1,0.30000000000000004,0.15000000000000002,1,0,1,1.400712814385043,4.440557645603774,0.695389340474792,4.440557645603774,3.0,0,,3.0,,0,,0.85
2025-03-26 13:00:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,569.93,567.9605436762773,7.0,-0.0034556109061159024,0,1,0.25,0.09999999999999998,1,0,1,0.9748883368842541,4.996302726531572,-0.13201612895306647,4.996302726531572,2.0,0,,2.0,,0,,0.9
2025-03-26 13:15:00-04:00,0,0,0,0,0.0,0,0,,,,,0.0,569.03,568.75,10.0,-0.0004920654447041484,0,0,0.19999999999999996,0.050000000000000044,1,0,1,1.8678092967684066,4.036878157531669,0.4619313314588864,4.036878157531669,1.0,0,,1.0,,0,,0.95
2025-03-26 13:30:00-04:00,0,1,0,0,1.0,1,0,567.985,568.998260506911,2.0,0.0017839564546793252,0.0,568.565,568.61,10.0,7.914662351704571e-05,0,0,,,1,0,1,2.2945728015077336,3.508475831982958,0.9128945554385425,3.508475831982958,,,,,,,,
2025-03-26 13:45:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,568.02,566.0096590585938,10.0,-0.003539208023319973,0,1,0.09999999999999998,0.25,1,0,1,2.8552370803258467,2.9945169379027035,1.462438504557166,2.9945169379027035,5.0,0,,5.0,,0,,0.75
2025-03-26 14:00:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,568.97,566.9332548401229,9.0,-0.0035797057136177646,0,1,0.050000000000000044,0.19999999999999996,1,0,1,1.885361053334513,3.8885571725025523,0.5106186186114237,3.8885571725025523,4.0,0,,4.0,,0,,0.8
2025-03-26 14:15:00-04:00,1,0,0,0,-1.0,0,1,569.49,568.5043683186285,1.0,-0.0017307269335220532,-1.0,569.255,567.283736637257,3.0,-0.0034628828253471244,0,1,,,1,0,1,1.6588346650189358,4.306882662388642,0.2282799997732724,4.306882662388642,,,,,,,,
2025-03-26 14:30:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,568.16,566.12668402031,7.0,-0.003578773549158587,0,1,0.25,0.09999999999999998,1,0,1,2.6852688192774097,3.098387099166199,1.2983717367935135,3.098387099166199,2.0,0,,2.0,,0,,0.9
2025-03-26 14:45:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,567.33,569.3687934097122,4.0,0.0035936640221954086,1,0,0.19999999999999996,0.050000000000000044,1,0,1,3.492261631846826,2.2758558949114986,2.1090905922670538,2.2758558949114986,1.0,0,,1.0,,0,,0.95
2025-03-26 15:00:00-04:00,0,1,0,0,1.0,1,0,567.205,568.2083683687949,1.0,0.001768969541514842,-1.0,567.52,565.5132632624102,5.0,-0.0035359753622600243,0,1,,,1,0,1,3.3586867045126065,2.5015737769515134,1.9534201604880777,2.5015737769515134,,,,,,,,
2025-03-26 15:15:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,567.76,565.7201730293808,4.0,-0.003592762735344479,0,1,0.09999999999999998,0.19999999999999996,1,0,1,3.0688877488956403,2.696307127623969,1.6864175489139273,2.696307127623969,4.0,0,,4.0,,0,,0.8
2025-03-26 15:30:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,568.41,566.3730178129965,3.0,-0.0035836494555047116,0,1,0.050000000000000044,0.15000000000000002,1,0,1,2.4349746559622427,3.3382717057546407,1.0505737426934283,3.3382717057546407,3.0,0,,3.0,,0,,0.85
2025-03-26 15:45:00-04:00,1,0,1,0,-1.0,0,1,569.48,568.4378296988913,2.0,-0.0018300384580823836,-1.0,568.75,566.6656593977825,2.0,-0.003664774685217531,0,1,,,1,0,1,2.0534072000739627,3.5886649197554616,-0.13433505047211616,3.5886649197554616,,,,,,,,
2025-03-26 16:00:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,568.61,566.6473980122266,1.0,-0.003451578389007226,0,1,0.35,0.050000000000000044,1,0,1,2.3234461334533076,3.668599158084237,-1.1209608538590885,3.668599158084237,1.0,0,,1.0,,0,,0.95
2025-03-27 09:30:00-04:00,0,1,0,1,1.0,1,0,565.01,566.1783509228948,1.0,0.0020678411406784836,1.0,565.54,567.8767018457896,1.0,0.004131806496074031,1,0,,,2,1,0,4.579103670962488,-0.05991350597525268,2.469292353406856,-0.05991350597525268,,,,,,,,
2025-03-27 09:45:00-04:00,0,0,0,0,0.0,0,0,,,,,0.0,568.31,568.645,10.0,0.0005894670162411852,0,0,0.25,0.65,2,1,0,1.9984992446277083,1.4795091307127126,1.9984992446277083,0.5654668405341136,5.0,0,5.0,,0,,0.75,
2025-03-27 10:00:00-04:00,0,0,0,0,0.0,0,0,,,,,0.0,568.865,568.67,10.0,-0.0003427878319109956,0,0,0.19999999999999996,0.6,2,1,0,1.551503914092744,1.8886208139450402,1.551503914092744,0.4328887464012321,4.0,0,4.0,,0,,0.8,
2025-03-27 10:15:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,569.445,566.8467988501459,10.0,-0.004562690250777823,0,1,0.15000000000000002,0.55,2,1,0,1.1123080290231189,2.3439293760384965,1.1123080290231189,0.1270109514110095,3.0,0,3.0,,0,,0.85,
2025-03-27 10:30:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,570.4,567.8066703608497,9.0,-0.004546510587570607,0,1,0.09999999999999998,0.5,2,1,0,0.37789256915334546,3.084837299210926,0.37789256915334546,0.5051421077457682,2.0,0,2.0,,0,,0.9,
2025-03-27 10:45:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,570.69,568.1333367636462,4.0,-0.004479951000287197,0,1,0.050000000000000044,0.44999999999999996,2,1,0,0.1564539256919584,3.3559367060937126,0.1564539256919584,0.46153908079145956,1.0,0,1.0,,0,,0.95,
2025-03-27 11:00:00-04:00,1,0,0,0,-1.0,0,1,570.89,569.6465492116929,2.0,-0.002178091730993814,-1.0,570.69,568.2030984233858,3.0,-0.0043577100993784645,0,1,,,1,0,1,0.0884634929136657,3.450076223636162,0.0884634929136657,0.675539400432269,,,,,,,,
2025-03-27 11:15:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,569.85,567.4050199645725,6.0,-0.004290567755422581,0,1,0.19999999999999996,0.35,1,0,1,0.14724046609114813,4.474474163993379,0.14724046609114813,2.822108933414494,7.0,0,,7.0,,0,,0.65
2025-03-27 11:30:00-04:00,0,0,0,0,0.0,0,0,,,,,0.0,568.395,568.49,10.0,0.00016713729008888123,0,0,0.15000000000000002,0.30000000000000004,1,0,1,1.3037259965347519,3.6081713359753853,1.3037259965347519,1.5907849315515903,6.0,0,,6.0,,0,,0.7
2025-03-27 11:45:00-04:00,0,0,0,0,0.0,0,0,,,,,0.0,567.95,567.91,10.0,-7.04287349240218e-05,0,0,0.09999999999999998,0.25,1,0,1,1.7146283347762656,5.576663790750969,1.7146283347762656,1.277727845626645,5.0,0,,5.0,,0,,0.75
2025-03-27 12:00:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,568.88,566.4356883608475,4.0,-0.004296708689271012,0,1,0.050000000000000044,0.19999999999999996,1,0,1,0.9409602127482722,7.67496243093823,0.9409602127482722,2.029201154448503,4.0,0,,4.0,,0,,0.8
2025-03-27 12:15:00-04:00,1,0,0,0,-1.0,0,1,569.9,568.6701410246792,1.0,-0.0021580259261638757,-1.0,568.645,567.545,10.0,-0.0019344230583229205,0,1,,,1,0,1,1.126145377472046,8.318026867537275,1.126145377472046,1.8254125432669785,,,,,,,,
2025-03-27 12:30:00-04:00,0,0,0,0,0.0,0,0,,,,,0.0,568.67,569.07,10.0,0.000703395642464244,0,0,0.55,0.09999999999999998,1,0,1,1.1287533708990518,8.590145138827182,1.1287533708990518,1.884022170544707,2.0,0,,2.0,,0,,0.9
2025-03-27 12:45:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,566.79,569.3361853758082,10.0,0.004492290576418423,1,0,0.5,0.050000000000000044,1,0,1,2.5449835905773406,7.085108637965278,2.5449835905773406,0.3063406173842979,1.0,0,,1.0,,0,,0.95
2025-03-27 13:00:00-04:00,0,1,0,0,1.0,1,0,566.4,567.7000146387682,1.0,0.0022952235853956893,1.0,568.05,568.76,10.0,0.001249889974474172,1,0,,,2,1,0,1.5230597725239827,7.907603263407251,1.5230597725239827,1.2192170401264508,,,,,,,,
2025-03-27 13:15:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,566.81,569.4271700434265,8.0,0.004617367448398024,1,0,0.4,0.9,2,1,0,2.460673129044591,6.908225182162368,2.460673129044591,0.2636435495404236,8.0,0,8.0,,0,,0.6,
2025-03-27 13:30:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,566.78,569.3159436117531,7.0,0.004474299749026356,1,0,0.35,0.85,2,1,0,2.56314847454608,7.105836232510819,2.56314847454608,0.2484282367636504,7.0,0,7.0,,0,,0.65,
2025-03-27 13:45:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,566.59,569.129090496628,6.0,0.0044813542360930825,1,0,0.30000000000000004,0.8,2,1,0,2.7096316610758624,6.947369549619085,2.7096316610758624,0.011815254336076065,6.0,0,6.0,,0,,0.7,
2025-03-27 14:00:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,568.49,565.375,9.0,-0.005479427958275496,0,1,0.25,0.75,2,1,0,1.1705248236516597,8.995559277868677,1.1705248236516597,0.7828834859488351,5.0,0,5.0,,0,,0.75,
2025-03-27 14:15:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,567.91,565.3323658472953,8.0,-0.004538807474255946,0,1,0.19999999999999996,0.7,2,1,0,1.6449192355521034,8.732814149122111,1.6449192355521034,0.3491573849048739,4.0,0,4.0,,0,,0.8,
2025-03-27 14:30:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,568.51,565.375,7.0,-0.005514414873968754,0,1,0.15000000000000002,0.65,2,1,0,1.1911810957342188,9.41973471758254,1.1911810957342188,0.8228553621847965,3.0,0,3.0,,0,,0.85,
2025-03-27 14:45:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,567.545,564.9523460622087,6.0,-0.004568190958939455,0,1,0.09999999999999998,0.6,2,1,0,1.9169546415569914,9.17592573896187,1.9169546415569914,-0.03471346433408596,2.0,0,2.0,,0,,0.9,
2025-03-27 15:00:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,569.07,565.375,5.0,-0.006493050064139805,0,1,0.050000000000000044,0.55,2,1,0,0.7311400706932014,10.525370601021764,0.7311400706932014,0.091392508836661,1.0,0,1.0,,0,,0.95,
2025-03-27 15:15:00-04:00,1,0,0,0,-1.0,0,1,570.03,568.7336262360033,1.0,-0.002274220241034186,-1.0,569.73,567.1372524720065,2.0,-0.004550835532609376,0,1,,,1,0,1,0.046282948379766466,11.169618208993814,0.046282948379766466,1.0490801632756712,,,,,,,,
2025-03-27 15:30:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,568.76,565.375,3.0,-0.005951543709121543,0,1,0.55,0.44999999999999996,1,0,1,0.1302478177531921,10.350870693212046,0.1302478177531921,1.547650540361818,9.0,0,,9.0,,0,,0.55
2025-03-27 15:45:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,567.03,564.2931921824954,3.0,-0.004826566173755431,0,1,0.5,0.4,1,0,1,0.3069269221709736,8.608569388508178,0.3069269221709736,-0.16077124494669257,8.0,0,,8.0,,0,,0.6
2025-03-27 16:00:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,567.25,564.6486784551743,1.0,-0.004585846707493624,0,1,0.44999999999999996,0.35,1,0,1,-0.7611515784884183,9.226079739253471,-0.7611515784884183,2.2065707376381254,7.0,0,,7.0,,0,,0.65
2025-03-28 09:30:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,565.01,562.1844871369475,2.0,-0.005000819212142238,0,1,0.4,0.30000000000000004,1,0,1,0.30436952216563495,6.9084803170608255,0.30436952216563495,0.8069331517878334,6.0,0,,6.0,,0,,0.7
2025-03-28 09:45:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,563.9,561.0520237700227,2.0,-0.005050498723137453,0,1,0.35,0.25,1,0,1,0.20365338512842238,6.074488901242687,0.20365338512842238,1.9066170366328479,5.0,0,,5.0,,0,,0.75
2025-03-28 10:00:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,561.43,558.3561649293067,3.0,-0.0054750103676206585,0,1,0.30000000000000004,0.19999999999999996,1,0,1,0.01951958990000131,4.021035519388656,0.01951958990000131,1.2557602835631017,4.0,0,,4.0,,0,,0.8
2025-03-28 10:15:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,559.535,556.5,10.0,-0.005424146836212174,0,1,0.25,0.15000000000000002,1,0,1,0.3796730789351234,2.73428427434776,0.3796730789351234,0.7146787368190259,3.0,0,,3.0,,0,,0.85
2025-03-28 10:30:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,559.61,556.4546013931268,10.0,-0.005638567228736346,0,1,0.19999999999999996,0.09999999999999998,1,0,1,0.1045826664438232,2.864931226219292,0.1045826664438232,1.166255189434427,2.0,0,,2.0,,0,,0.9
2025-03-28 10:45:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,558.85,555.7349870079034,9.0,-0.00557396974518487,0,1,0.15000000000000002,0.050000000000000044,1,0,1,0.5938980045007017,2.4141151318083707,0.5938980045007017,0.693416048498177,1.0,0,,1.0,,0,,0.95
2025-03-28 11:00:00-04:00,0,1,0,0,1.0,1,0,557.77,559.3255417463305,2.0,0.0027888587524078634,-1.0,558.975,555.8639165073389,8.0,-0.005565693443644437,0,1,,,1,0,1,0.5142902798250959,2.5875229703701463,0.5142902798250959,0.5592906793098265,,,,,,,,
2025-03-28 11:15:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,558.97,555.9247081853862,7.0,-0.00544804160261525,0,1,0.050000000000000044,0.4,1,0,1,0.5286849661742643,7.565777404134028,0.5286849661742643,0.17732290790937963,8.0,0,,8.0,,0,,0.6
