date,mode,strategy_return,gross_return,turnover,n_active_themes,active_themes
2025-01-28,regime,-0.0013949903573266778,-0.0009664189287552491,0.8571428571428573,7,asset_managers|cybersecurity|dev_tools|medtech|mega_banks|regional_banks|workflow_software
2025-01-29,regime,-0.013139611855994701,-0.012996754713137559,0.2857142857142856,7,asset_managers|cybersecurity|dev_tools|medtech|mega_banks|nuclear|workflow_software
2025-01-30,regime,0.0175644787622532,0.017850193047967484,0.5714285714285715,6,asset_managers|china_internet|cybersecurity|medtech|mega_banks|nuclear
2025-01-31,regime,-0.014402704373835038,-0.014259847230977896,0.285714285714286,7,asset_managers|china_internet|cybersecurity|dev_tools|medtech|mega_banks|nuclear
2025-02-03,regime,-0.0037844687661223115,-0.003415421147074693,0.7380952380952377,8,asset_managers|consumer|cybersecurity|dev_tools|gold|medtech|nuclear|workflow_software
2025-02-04,regime,0.005198797108999935,0.005323797108999935,0.25,8,consumer|consumer_internet|cybersecurity|dev_tools|gold|medtech|nuclear|workflow_software
2025-02-05,regime,0.008073276787712486,0.008323276787712486,0.49999999999999994,6,consumer|cybersecurity|dev_tools|gold|medtech|workflow_software
2025-02-06,regime,-0.008498732627326217,-0.008213018341611932,0.5714285714285713,7,china_internet|consumer|consumer_internet|cybersecurity|dev_tools|gold|workflow_software
2025-02-07,regime,0.020782004936964353,0.021067719222678638,0.5714285714285714,6,china_internet|consumer|consumer_internet|cybersecurity|gold|travel
2025-02-10,regime,0.015774227349203845,0.015917084492060987,0.2857142857142856,7,china_internet|consumer|consumer_internet|cybersecurity|gold|nuclear|travel
2025-02-11,regime,-0.022118500822864862,-0.02197564368000772,0.2857142857142856,6,china_internet|consumer_internet|cybersecurity|gold|nuclear|travel
2025-02-12,regime,0.023997871613872828,0.023997871613872828,0.0,6,china_internet|consumer_internet|cybersecurity|gold|nuclear|travel
2025-02-13,regime,0.004387735674894756,0.004554402341561422,0.3333333333333333,6,ai_apps|china_internet|consumer_internet|cybersecurity|gold|travel
