date,action,theme,theme_rank,theme_score,tickers
2021-05-18,enter,china_internet,3.0,0.7124125874125874,TCOM|NTES|BIDU
2021-05-19,exit,cybersecurity,13.0,0.5690559440559441,GEN|AKAM|TENB
2021-05-19,exit,biotech,25.0,0.44798951048951047,REGN|GILD|BIIB
2021-05-19,enter,semis,1.0,0.8422202797202798,MRVL|LRCX|AMAT
2021-05-19,enter,ai_infrastructure,2.0,0.8199300699300699,MRVL|VRT|AMAT
2021-05-19,enter,data_centers,3.0,0.8194930069930069,SNOW|STX|WDC
2021-05-20,exit,data_centers,17.0,0.5498251748251748,SNOW|STX|WDC
2021-05-21,exit,china_internet,16.0,0.5476398601398601,TCOM|NTES|BIDU
2021-05-21,exit,semis,12.0,0.5721153846153846,MRVL|LRCX|AMAT
2021-05-21,exit,ai_infrastructure,15.0,0.5476398601398601,MRVL|VRT|AMAT
2021-05-21,enter,autos,2.0,0.700611888111888,F|TM|MCHP
2021-05-21,enter,cybersecurity,3.0,0.6923076923076924,PANW|CRWD|AKAM
2021-05-24,exit,gold,32.0,0.26486013986013984,PAAS|NEM|AEM
2021-05-24,exit,autos,12.0,0.6381118881118881,F|TM|MCHP
2021-05-24,enter,medtech,1.0,0.8116258741258741,EW|DXCM|BSX
2021-05-24,enter,semis,2.0,0.8107517482517482,NVDA|MRVL|AMAT
2021-05-24,enter,ai_infrastructure,3.0,0.8033216783216783,NVDA|MRVL|AMAT
2021-05-25,exit,dev_tools,13.0,0.6363636363636364,SNOW|DDOG|TEAM
2021-05-25,enter,ai_apps,3.0,0.7443181818181818,APP|PATH|CRM
2021-05-26,exit,medtech,13.0,0.583041958041958,EW|DXCM|BSX
2021-05-26,enter,workflow_software,1.0,0.8216783216783217,PATH|ZM|TEAM
2021-05-26,enter,business_apps,2.0,0.7609265734265733,INTU|ADSK|ADBE
2021-05-27,exit,cybersecurity,10.0,0.6652097902097903,PANW|CRWD|AKAM
2021-05-27,exit,semis,13.0,0.6569055944055944,NVDA|MRVL|AMAT
2021-05-27,exit,ai_infrastructure,11.0,0.6643356643356644,NVDA|MRVL|AMAT
2021-05-27,exit,ai_apps,14.0,0.6503496503496504,APP|PATH|CRM
2021-05-27,exit,workflow_software,29.0,0.4200174825174825,PATH|ZM|TEAM
2021-05-27,exit,business_apps,28.0,0.4287587412587412,INTU|ADSK|ADBE
2021-05-27,enter,autos,1.0,0.8024475524475525,F|GM|ON
2021-05-27,enter,aerospace,2.0,0.7836538461538461,GE|TDG|BA
2021-05-27,enter,regional_banks,3.0,0.7517482517482517,TFC|COF|HBAN
2021-05-28,exit,autos,11.0,0.6258741258741258,F|GM|ON
2021-05-28,exit,aerospace,24.0,0.48208041958041964,GE|TDG|BA
2021-05-28,exit,regional_banks,29.0,0.44580419580419584,TFC|COF|HBAN
2021-05-28,enter,ai_apps,1.0,0.7893356643356644,PLTR|CRM|APP
2021-05-28,enter,fintech,2.0,0.7731643356643356,SOFI|FUTU|SCHW
2021-05-28,enter,ai_infrastructure,3.0,0.7591783216783217,NVDA|VRT|AVGO
2021-06-01,exit,ai_apps,12.0,0.6048951048951049,PLTR|CRM|APP
2021-06-01,exit,fintech,9.0,0.6569055944055944,SOFI|FUTU|SCHW
2021-06-01,exit,ai_infrastructure,11.0,0.6075174825174824,NVDA|VRT|AVGO
2021-06-01,enter,oil_exploration,1.0,0.840472027972028,DVN|FANG|APA
2021-06-01,enter,uranium,2.0,0.7897727272727273,DNN|UUUU|CCJ
2021-06-01,enter,nuclear,3.0,0.7836538461538461,DNN|UUUU|CCJ
2021-06-02,exit,uranium,9.0,0.6035839160839161,DNN|UUUU|CCJ
2021-06-02,exit,nuclear,11.0,0.5786713286713288,DNN|UUUU|CCJ
2021-06-02,enter,fintech,2.0,0.8046328671328672,SOFI|AFRM|SCHW
2021-06-02,enter,payments,3.0,0.716346153846154,AXP|AFRM|COF
2021-06-03,exit,fintech,12.0,0.5996503496503496,SOFI|AFRM|SCHW
2021-06-03,exit,payments,17.0,0.5380244755244755,AXP|AFRM|COF
2021-06-03,enter,mega_banks,2.0,0.7762237762237763,GS|BAC|MS
2021-06-03,enter,data_centers,3.0,0.7539335664335665,NVDA|EQIX|VST
2021-06-04,enter,ai_infrastructure,1.0,0.7338286713286714,NVDA|ANET|DELL
2021-06-04,enter,nuclear,2.0,0.666520979020979,VST|DNN|CCJ
2021-06-04,enter,business_apps,3.0,0.666083916083916,DOCU|ORCL|INTU
2021-06-07,exit,mega_banks,12.0,0.5734265734265734,GS|BAC|MS
2021-06-07,enter,uranium,2.0,0.8317307692307694,DNN|LEU|UUUU
2021-06-08,exit,oil_exploration,9.0,0.6245629370629371,DVN|FANG|APA
2021-06-08,exit,ai_infrastructure,19.0,0.5091783216783217,NVDA|ANET|DELL
2021-06-08,exit,nuclear,11.0,0.5712412587412588,VST|DNN|CCJ
2021-06-08,exit,uranium,25.0,0.38548951048951047,DNN|LEU|UUUU
2021-06-08,enter,consumer,1.0,0.7106643356643356,DPZ|TXRH|YUM
2021-06-08,enter,aerospace,2.0,0.7027972027972028,ASTS|RKLB|HEI
2021-06-08,enter,defense,3.0,0.6883741258741258,AXON|RKLB|HEI
2021-06-09,exit,consumer,24.0,0.42395104895104896,DPZ|TXRH|YUM
2021-06-09,exit,aerospace,9.0,0.6477272727272727,ASTS|RKLB|HEI
2021-06-09,exit,defense,26.0,0.41520979020979015,AXON|RKLB|HEI
2021-06-09,enter,pharma,1.0,0.8881118881118881,NVO|LLY|PFE
2021-06-09,enter,biotech,2.0,0.8745629370629372,BIIB|ALNY|EXAS
2021-06-09,enter,cloud,3.0,0.7893356643356644,MDB|NET|DLR
2021-06-10,exit,data_centers,16.0,0.5288461538461539,NVDA|EQIX|VST
2021-06-11,exit,pharma,14.0,0.5821678321678323,NVO|LLY|PFE
2021-06-11,exit,biotech,9.0,0.681818181818182,BIIB|ALNY|EXAS
2021-06-11,enter,workflow_software,2.0,0.7534965034965037,ZM|NOW|DOCU
2021-06-14,enter,dev_tools,3.0,0.7893356643356644,MDB|TEAM|DDOG
2021-06-15,exit,business_apps,15.0,0.5869755244755245,DOCU|ORCL|INTU
2021-06-15,exit,dev_tools,19.0,0.5472027972027972,MDB|TEAM|DDOG
2021-06-15,enter,medtech,1.0,0.7744755244755245,ISRG|DXCM|EXAS
2021-06-15,enter,payments,2.0,0.7381993006993007,XYZ|PYPL|AXP
2021-06-15,enter,pharma,3.0,0.7377622377622378,MRK|BMY|TMO
2021-06-16,exit,medtech,14.0,0.5725524475524476,ISRG|DXCM|EXAS
2021-06-16,exit,payments,9.0,0.6713286713286712,XYZ|PYPL|AXP
2021-06-16,exit,pharma,18.0,0.5402097902097902,MRK|BMY|TMO
2021-06-16,enter,ai_apps,3.0,0.7784090909090909,RXRX|HUBS|APP
2021-06-18,enter,consumer_internet,2.0,0.777972027972028,BILI|APP|PINS
2021-06-18,enter,dev_tools,3.0,0.7692307692307692,MDB|TEAM|DDOG
2021-06-21,exit,workflow_software,14.0,0.5537587412587414,ZM|NOW|DOCU
2021-06-21,exit,ai_apps,12.0,0.5852272727272727,RXRX|HUBS|APP
2021-06-21,exit,consumer_internet,27.0,0.4143356643356644,BILI|APP|PINS
2021-06-21,exit,dev_tools,9.0,0.6053321678321679,MDB|TEAM|DDOG
2021-06-21,enter,oil_exploration,1.0,0.7552447552447551,FANG|USO|OXY
2021-06-21,enter,medtech,2.0,0.7351398601398601,BSX|DXCM|ISRG
2021-06-21,enter,consumer_staples,3.0,0.7242132867132867,KR|TGT|DG
2021-06-22,exit,oil_exploration,33.0,0.28409090909090906,FANG|USO|OXY
2021-06-22,exit,consumer_staples,11.0,0.6337412587412588,KR|TGT|DG
2021-06-22,enter,dev_tools,1.0,0.8251748251748252,TEAM|DDOG|MDB
2021-06-22,enter,consumer,3.0,0.7447552447552449,CMG|DPZ|DRI
2021-06-23,exit,consumer,23.0,0.4916958041958042,CMG|DPZ|DRI
2021-06-23,enter,consumer_internet,1.0,0.7508741258741258,SNAP|NFLX|PINS
2021-06-23,enter,ai_apps,2.0,0.7368881118881119,SNAP|AXON|TSLA
2021-06-23,enter,china_internet,3.0,0.7316433566433568,FUTU|BABA|BILI
2021-06-24,exit,cloud,28.0,0.35882867132867124,MDB|NET|DLR
2021-06-24,exit,medtech,27.0,0.3793706293706294,BSX|DXCM|ISRG
2021-06-24,exit,dev_tools,15.0,0.5174825174825175,TEAM|DDOG|MDB
2021-06-24,enter,consumer,1.0,0.7626748251748252,CMG|DRI|DPZ
2021-06-24,enter,oil_exploration,2.0,0.7539335664335665,OXY|FANG|DVN
2021-06-24,enter,restaurants,3.0,0.7403846153846154,CMG|DRI|DPZ
2021-06-25,exit,consumer_internet,11.0,0.6027097902097902,SNAP|NFLX|PINS
2021-06-25,exit,ai_apps,13.0,0.5734265734265734,SNAP|AXON|TSLA
2021-06-25,exit,china_internet,12.0,0.5743006993006993,FUTU|BABA|BILI
2021-06-25,exit,oil_exploration,9.0,0.6638986013986014,OXY|FANG|DVN
2021-06-25,enter,asset_managers,1.0,0.7587412587412588,KKR|SCHW|TROW
2021-06-25,enter,mega_banks,3.0,0.7347027972027972,WFC|AXP|BAC
2021-06-28,exit,restaurants,13.0,0.6031468531468531,CMG|DRI|DPZ
2021-06-28,exit,asset_managers,21.0,0.4667832167832167,KKR|SCHW|TROW
2021-06-28,exit,mega_banks,15.0,0.5240384615384616,WFC|AXP|BAC
2021-06-28,enter,china_internet,1.0,0.8142482517482519,BIDU|FUTU|BABA
2021-06-28,enter,semis,2.0,0.798076923076923,NVDA|MRVL|MU
2021-06-28,enter,ai_apps,3.0,0.7447552447552447,BIDU|TSLA|META
2021-06-29,exit,consumer,12.0,0.5821678321678321,CMG|DRI|DPZ
2021-06-29,enter,consumer_internet,3.0,0.7395104895104895,BIDU|BABA|NTES
2021-06-30,exit,semis,13.0,0.5371503496503497,NVDA|MRVL|MU
2021-06-30,exit,ai_apps,26.0,0.40122377622377625,BIDU|TSLA|META
2021-06-30,exit,consumer_internet,10.0,0.5677447552447552,BIDU|BABA|NTES
2021-06-30,enter,mega_banks,1.0,0.7880244755244755,MS|GS|WFC
2021-06-30,enter,biotech,2.0,0.7539335664335665,NTLA|CRSP|MRNA
2021-06-30,enter,consumer,3.0,0.7338286713286714,DRI|CMG|DPZ
2021-07-01,exit,china_internet,33.0,0.2478146853146853,BIDU|FUTU|BABA
2021-07-01,enter,pharma,1.0,0.7687937062937064,GILD|AMGN|TMO
2021-07-01,enter,aerospace,2.0,0.7543706293706295,RKLB|ASTS|GE
2021-07-01,enter,insurance,3.0,0.7058566433566434,ALL|PGR|TRV
2021-07-02,exit,mega_banks,30.0,0.3133741258741259,MS|GS|WFC
2021-07-02,exit,consumer,14.0,0.548951048951049,DRI|CMG|DPZ
2021-07-02,exit,aerospace,10.0,0.6433566433566432,RKLB|ASTS|GE
2021-07-02,exit,insurance,29.0,0.3356643356643356,ALL|PGR|TRV
2021-07-02,enter,ai_infrastructure,2.0,0.7469405594405595,AMD|MSFT|NVDA
2021-07-02,enter,business_apps,3.0,0.716346153846154,MSFT|ORCL|CRM
2021-07-06,exit,biotech,11.0,0.6289335664335665,NTLA|CRSP|MRNA
2021-07-06,exit,ai_infrastructure,9.0,0.6730769230769231,AMD|MSFT|NVDA
2021-07-06,enter,cybersecurity,1.0,0.7460664335664335,PANW|CRWD|ZS
2021-07-06,enter,cloud,2.0,0.7281468531468532,AMZN|MSFT|ZM
2021-07-07,exit,business_apps,9.0,0.6708916083916083,MSFT|ORCL|CRM
2021-07-07,enter,medtech,2.0,0.7762237762237763,DXCM|ISRG|EW
2021-07-08,enter,consumer_staples,3.0,0.7539335664335666,COST|PG|TGT
2021-07-09,exit,pharma,20.0,0.5157342657342657,GILD|AMGN|TMO
2021-07-09,exit,medtech,9.0,0.5668706293706294,DXCM|ISRG|EW
2021-07-09,enter,dev_tools,2.0,0.7076048951048951,SNOW|TEAM|PTC
2021-07-09,enter,payments,3.0,0.6848776223776224,PYPL|AXP|COF
2021-07-12,exit,cybersecurity,9.0,0.666958041958042,PANW|CRWD|ZS
2021-07-12,exit,dev_tools,14.0,0.5559440559440559,SNOW|TEAM|PTC
2021-07-12,enter,asset_managers,1.0,0.8041958041958042,TROW|BLK|GS
2021-07-12,enter,consumer,3.0,0.7548076923076923,CMG|SBUX|DRI
2021-07-13,exit,cloud,16.0,0.5532959687371453,AMZN|MSFT|ZM
2021-07-13,enter,restaurants,2.0,0.7330573837926779,SBUX|DPZ|CMG
2021-07-13,enter,retail,3.0,0.7100215960510078,TGT|JD|COST
2021-07-14,exit,asset_managers,18.0,0.5231643356643356,TROW|BLK|GS
2021-07-15,exit,consumer,19.0,0.5021853146853147,CMG|SBUX|DRI
2021-07-15,exit,restaurants,15.0,0.5336538461538461,SBUX|DPZ|CMG
2021-07-15,exit,retail,12.0,0.6153846153846154,TGT|JD|COST
2021-07-15,enter,mega_banks,1.0,0.8107517482517482,MS|WFC|AXP
2021-07-15,enter,insurance,2.0,0.8085664335664334,AIG|CB|TRV
2021-07-16,exit,mega_banks,11.0,0.596153846153846,MS|WFC|AXP
2021-07-16,enter,pharma,2.0,0.8404720279720281,NVO|ABBV|PFE
2021-07-19,exit,payments,19.0,0.5113636363636364,PYPL|AXP|COF
2021-07-19,exit,insurance,25.0,0.42263986013986016,AIG|CB|TRV
2021-07-19,enter,retail,3.0,0.7517482517482518,KR|DG|COST
2021-07-20,exit,retail,25.0,0.46940559440559443,KR|DG|COST
2021-07-20,enter,medtech,1.0,0.7792832167832169,ISRG|TMO|DXCM
2021-07-20,enter,business_apps,2.0,0.7408216783216783,DOCU|ORCL|INTU
2021-07-20,enter,workflow_software,3.0,0.6866258741258742,DOCU|TEAM|NOW
2021-07-21,exit,consumer_staples,23.0,0.4768356643356644,COST|PG|TGT
2021-07-21,exit,pharma,27.0,0.45498251748251745,NVO|ABBV|PFE
2021-07-21,exit,medtech,17.0,0.5511363636363636,ISRG|TMO|DXCM
2021-07-21,enter,fintech,1.0,0.8190559440559443,XYZ|INTU|PYPL
2021-07-21,enter,payments,3.0,0.7036713286713288,XYZ|PYPL|COF
2021-07-22,exit,fintech,15.0,0.6088286713286712,XYZ|INTU|PYPL
2021-07-22,exit,payments,14.0,0.6131993006993007,XYZ|PYPL|COF
2021-07-22,enter,cybersecurity,1.0,0.8754370629370629,TENB|NET|FTNT
2021-07-22,enter,cloud,3.0,0.8015734265734266,NET|DDOG|DOCU
2021-07-23,exit,business_apps,14.0,0.5948426573426575,DOCU|ORCL|INTU
2021-07-23,enter,dev_tools,2.0,0.8229895104895104,PTC|DDOG|CDNS
2021-07-23,enter,restaurants,3.0,0.7805944055944057,DPZ|CMG|SBUX
2021-07-26,exit,workflow_software,20.0,0.4812062937062937,DOCU|TEAM|NOW
2021-07-26,exit,cybersecurity,23.0,0.44886363636363635,TENB|NET|FTNT
2021-07-26,exit,cloud,16.0,0.5048076923076923,NET|DDOG|DOCU
2021-07-26,exit,dev_tools,13.0,0.5625,PTC|DDOG|CDNS
2021-07-26,enter,oil_exploration,2.0,0.7613636363636365,APA|FANG|USO
2021-07-26,enter,uranium,3.0,0.7347027972027972,UEC|NXE|LEU
2021-07-27,exit,oil_exploration,16.0,0.5638111888111889,APA|FANG|USO
2021-07-27,exit,uranium,19.0,0.5537587412587412,UEC|NXE|LEU
2021-07-27,enter,consumer,2.0,0.7648601398601398,YUM|CMG|TXRH
2021-07-27,enter,medtech,3.0,0.7517482517482518,BSX|SYK|MDT
2021-07-28,enter,ai_apps,1.0,0.7731643356643357,META|GOOGL|SNAP
2021-07-28,enter,uranium,2.0,0.7679195804195805,LEU|NXE|DNN
2021-07-28,enter,nuclear,3.0,0.7399475524475525,VST|LEU|NXE
2021-07-29,exit,restaurants,14.0,0.5817307692307693,DPZ|CMG|SBUX
2021-07-29,exit,consumer,15.0,0.5262237762237761,YUM|CMG|TXRH
2021-07-29,exit,medtech,20.0,0.48645104895104896,BSX|SYK|MDT
2021-07-29,exit,ai_apps,19.0,0.513548951048951,META|GOOGL|SNAP
2021-07-29,exit,nuclear,9.0,0.6219405594405594,VST|LEU|NXE
2021-07-29,enter,gold,1.0,0.7679195804195805,AEM|FNV|GOLD
2021-07-29,enter,regional_banks,2.0,0.7268356643356643,HBAN|KEY|TFC
2021-07-29,enter,asset_managers,3.0,0.7180944055944056,KKR|BX|MS
2021-07-30,exit,uranium,17.0,0.5144230769230769,LEU|NXE|DNN
2021-07-30,exit,regional_banks,9.0,0.5791083916083917,HBAN|KEY|TFC
2021-07-30,exit,asset_managers,14.0,0.5388986013986015,KKR|BX|MS
2021-07-30,enter,medtech,1.0,0.7233391608391608,DXCM|BSX|EW
2021-07-30,enter,autos,2.0,0.6853146853146853,ON|TSLA|GM
2021-07-30,enter,semis,3.0,0.6700174825174825,AMD|KLAC|ON
2021-08-02,exit,gold,10.0,0.6197552447552447,AEM|FNV|GOLD
2021-08-02,enter,pharma,2.0,0.7482517482517483,PFE|NVO|XLV
2021-08-02,enter,china_internet,3.0,0.7421328671328672,BABA|NTES|JD
2021-08-03,exit,medtech,10.0,0.5961538461538461,DXCM|BSX|EW
2021-08-03,exit,china_internet,13.0,0.5646853146853147,BABA|NTES|JD
2021-08-03,enter,ai_infrastructure,1.0,0.7556818181818182,AMD|MU|KLAC
2021-08-03,enter,dev_tools,3.0,0.6962412587412586,SNOW|DDOG|TEAM
2021-08-04,exit,pharma,13.0,0.5861013986013986,PFE|NVO|XLV
2021-08-05,exit,semis,20.0,0.5393356643356643,AMD|KLAC|ON
2021-08-05,exit,ai_infrastructure,23.0,0.48907342657342656,AMD|MU|KLAC
2021-08-05,enter,workflow_software,2.0,0.7954545454545453,HUBS|TEAM|ZM
2021-08-05,enter,biotech,3.0,0.7482517482517483,NTLA|REGN|ALNY
2021-08-06,exit,autos,18.0,0.47421328671328666,ON|TSLA|GM
2021-08-06,exit,workflow_software,20.0,0.4497377622377623,HUBS|TEAM|ZM
2021-08-06,enter,insurance,1.0,0.8168706293706294,MET|AIG|CB
2021-08-06,enter,mega_banks,2.0,0.8098776223776223,WFC|GS|C
2021-08-06,enter,regional_banks,3.0,0.7731643356643356,HBAN|PNC|TFC
2021-08-09,enter,fintech,1.0,0.7993881118881119,COIN|SOFI|SCHW
2021-08-09,enter,asset_managers,2.0,0.7967657342657343,GS|SCHW|KKR
2021-08-10,exit,dev_tools,22.0,0.5301573426573427,SNOW|DDOG|TEAM
2021-08-10,exit,fintech,9.0,0.6276223776223777,COIN|SOFI|SCHW
2021-08-11,exit,biotech,26.0,0.43881118881118886,NTLA|REGN|ALNY
2021-08-13,exit,mega_banks,11.0,0.6118881118881119,WFC|GS|C
2021-08-13,exit,asset_managers,13.0,0.6022727272727273,GS|SCHW|KKR
2021-08-13,enter,consumer_staples,1.0,0.8273601398601398,WMT|COST|KR
2021-08-13,enter,pharma,2.0,0.819055944055944,PFE|JNJ|GILD
2021-08-13,enter,vertical_software,3.0,0.7875874125874126,PLTR|CDNS|LDOS
2021-08-16,exit,regional_banks,10.0,0.6149475524475525,HBAN|PNC|TFC
2021-08-17,enter,medtech,3.0,0.8540209790209791,EW|BSX|JNJ
2021-08-18,exit,insurance,12.0,0.5948426573426573,MET|AIG|CB
2021-08-19,exit,vertical_software,10.0,0.6118881118881119,PLTR|CDNS|LDOS
2021-08-20,exit,consumer_staples,9.0,0.6075174825174825,WMT|COST|KR
2021-08-20,enter,insurance,3.0,0.7093531468531469,TRV|PGR|CB
2021-08-23,exit,pharma,24.0,0.40559440559440557,PFE|JNJ|GILD
2021-08-23,exit,medtech,17.0,0.5314685314685315,EW|BSX|JNJ
2021-08-23,exit,insurance,32.0,0.2993881118881119,TRV|PGR|CB
2021-08-23,enter,business_apps,1.0,0.8146853146853147,CRM|ADBE|WDAY
2021-08-23,enter,uranium,2.0,0.7727272727272727,UEC|DNN|LEU
2021-08-23,enter,ai_infrastructure,3.0,0.75,NVDA|MRVL|MPWR
2021-08-24,exit,business_apps,9.0,0.645104895104895,CRM|ADBE|WDAY
2021-08-24,exit,ai_infrastructure,19.0,0.5437062937062938,NVDA|MRVL|MPWR
2021-08-24,enter,china_internet,1.0,0.8605769230769231,PDD|JD|YMM
2021-08-24,enter,consumer_internet,2.0,0.7810314685314687,ABNB|APP|BKNG
2021-08-25,exit,uranium,15.0,0.5935314685314687,UEC|DNN|LEU
2021-08-25,exit,consumer_internet,10.0,0.6442307692307694,ABNB|APP|BKNG
2021-08-25,enter,oil_exploration,1.0,0.7727272727272726,DVN|APA|USO
2021-08-25,enter,cybersecurity,2.0,0.756118881118881,PANW|CRWD|OKTA
2021-08-25,enter,semis,3.0,0.7202797202797202,NVDA|MRVL|MCHP
2021-08-26,exit,china_internet,11.0,0.6258741258741259,PDD|JD|YMM
2021-08-26,exit,oil_exploration,16.0,0.5930944055944057,DVN|APA|USO
2021-08-26,enter,ai_apps,2.0,0.7478146853146853,CRM|NOW|APP
2021-08-26,enter,workflow_software,3.0,0.7312062937062936,WDAY|CRM|NOW
2021-08-27,exit,ai_apps,15.0,0.5244755244755245,CRM|NOW|APP
2021-08-27,exit,workflow_software,9.0,0.5603146853146853,WDAY|CRM|NOW
2021-08-27,enter,uranium,1.0,0.8452797202797203,NXE|UEC|DNN
2021-08-27,enter,nuclear,2.0,0.8221153846153846,NXE|UEC|DNN
2021-08-27,enter,oil_exploration,3.0,0.7832167832167832,DVN|OXY|FANG
2021-08-30,exit,semis,10.0,0.6411713286713288,NVDA|MRVL|MCHP
2021-08-30,exit,oil_exploration,11.0,0.6079545454545454,DVN|OXY|FANG
2021-08-30,enter,china_internet,2.0,0.7963286713286714,YMM|KWEB|PDD
2021-08-31,exit,cybersecurity,20.0,0.5078671328671328,PANW|CRWD|OKTA
2021-08-31,exit,china_internet,15.0,0.5812937062937064,YMM|KWEB|PDD
2021-08-31,enter,payments,3.0,0.7089160839160839,AFRM|PYPL|AXP
2021-09-01,enter,china_internet,3.0,0.7770979020979022,YMM|PDD|TCOM
2021-09-02,exit,payments,13.0,0.5550699300699301,AFRM|PYPL|AXP
2021-09-02,exit,china_internet,15.0,0.541958041958042,YMM|PDD|TCOM
2021-09-02,enter,oil_exploration,3.0,0.7150349650349651,OXY|APA|USO
2021-09-03,exit,oil_exploration,33.0,0.27666083916083917,OXY|APA|USO
2021-09-03,enter,dev_tools,2.0,0.7854020979020978,MDB|TEAM|SNOW
2021-09-07,exit,dev_tools,11.0,0.6324300699300699,MDB|TEAM|SNOW
2021-09-07,enter,consumer_internet,3.0,0.798513986013986,BILI|BIDU|NFLX
2021-09-08,exit,uranium,11.0,0.6490384615384616,NXE|UEC|DNN
2021-09-08,exit,consumer_internet,10.0,0.6879370629370629,BILI|BIDU|NFLX
2021-09-08,enter,dev_tools,1.0,0.7679195804195803,MDB|SNOW|DDOG
2021-09-08,enter,consumer_staples,2.0,0.7657342657342657,PG|COST|MCD
2021-09-08,enter,aerospace,3.0,0.7596153846153845,RKLB|GD|SPIR
2021-09-09,exit,consumer_staples,18.0,0.5201048951048951,PG|COST|MCD
2021-09-09,enter,uranium,2.0,0.6997377622377623,CCJ|UUUU|NXE
2021-09-09,enter,defense,3.0,0.6975524475524475,RKLB|GD|LDOS
2021-09-10,exit,defense,10.0,0.6494755244755245,RKLB|GD|LDOS
2021-09-10,enter,restaurants,3.0,0.7526223776223777,SBUX|CMG|MCD
2021-09-13,exit,dev_tools,33.0,0.23863636363636367,MDB|SNOW|DDOG
2021-09-13,exit,aerospace,14.0,0.5576923076923077,RKLB|GD|SPIR
2021-09-13,exit,restaurants,11.0,0.590472027972028,SBUX|CMG|MCD
2021-09-13,enter,regional_banks,1.0,0.7958916083916083,KEY|FITB|HBAN
2021-09-14,exit,regional_banks,16.0,0.5655594405594406,KEY|FITB|HBAN
2021-09-14,enter,gold,3.0,0.7137237762237761,GOLD|GLD|PAAS
2021-09-15,exit,gold,18.0,0.4554195804195804,GOLD|GLD|PAAS
2021-09-15,enter,oil_exploration,2.0,0.8133741258741259,EOG|OXY|DVN
2021-09-15,enter,regional_banks,3.0,0.7858391608391608,KEY|FITB|USB
2021-09-16,exit,nuclear,10.0,0.618444055944056,NXE|UEC|DNN
2021-09-16,exit,uranium,12.0,0.6070804195804197,CCJ|UUUU|NXE
2021-09-16,exit,oil_exploration,19.0,0.5196678321678323,EOG|OXY|DVN
2021-09-16,enter,payments,1.0,0.7408216783216783,AFRM|AXP|FIS
2021-09-16,enter,semis,2.0,0.7250874125874126,KLAC|ON|AMAT
2021-09-16,enter,autos,3.0,0.7246503496503497,ON|LCID|F
2021-09-17,exit,payments,29.0,0.3706293706293706,AFRM|AXP|FIS
2021-09-17,exit,semis,18.0,0.5292832167832168,KLAC|ON|AMAT
2021-09-17,enter,oil_exploration,1.0,0.7395104895104895,FANG|EOG|DVN
2021-09-20,exit,regional_banks,29.0,0.42001748251748255,KEY|FITB|USB
2021-09-20,exit,oil_exploration,21.0,0.5284090909090909,FANG|EOG|DVN
2021-09-20,enter,pharma,1.0,0.7661713286713288,TMO|GILD|XLV
2021-09-20,enter,cloud,3.0,0.7578671328671328,TEAM|EQIX|DDOG
2021-09-21,enter,ai_apps,1.0,0.8020104895104895,DUOL|SNAP|HUBS
2021-09-21,enter,workflow_software,3.0,0.7412587412587412,TEAM|HUBS|NOW
2021-09-22,exit,autos,11.0,0.6306818181818182,ON|LCID|F
2021-09-22,exit,pharma,24.0,0.49956293706293703,TMO|GILD|XLV
2021-09-22,exit,ai_apps,10.0,0.6341783216783216,DUOL|SNAP|HUBS
2021-09-22,exit,workflow_software,13.0,0.6210664335664335,TEAM|HUBS|NOW
2021-09-22,enter,travel,1.0,0.8352272727272727,UBER|EXPE|BKNG
2021-09-22,enter,fintech,2.0,0.7814685314685316,SOFI|HOOD|XYZ
2021-09-22,enter,oil_exploration,3.0,0.7281468531468531,COP|FANG|DVN
2021-09-23,exit,cloud,29.0,0.3522727272727273,TEAM|EQIX|DDOG
2021-09-23,exit,fintech,11.0,0.6573426573426573,SOFI|HOOD|XYZ
2021-09-23,enter,autos,3.0,0.7722902097902098,F|LCID|MCHP
2021-09-24,exit,autos,10.0,0.6586538461538461,F|LCID|MCHP
2021-09-24,enter,ai_apps,3.0,0.749562937062937,SNAP|CRM|APP
2021-09-27,exit,ai_apps,18.0,0.5043706293706294,SNAP|CRM|APP
2021-09-27,enter,regional_banks,2.0,0.8343531468531469,FITB|TFC|USB
2021-09-27,enter,mega_banks,3.0,0.7845279720279721,JPM|BAC|AXP
2021-09-28,exit,travel,18.0,0.5454545454545454,UBER|EXPE|BKNG
2021-09-28,enter,defense,3.0,0.6429195804195803,HWM|LDOS|HEI
2021-09-29,enter,consumer_staples,3.0,0.6735139860139859,DLTR|CL|MCD
2021-09-30,exit,mega_banks,16.0,0.5021853146853147,JPM|BAC|AXP
2021-09-30,exit,defense,10.0,0.5799825174825175,HWM|LDOS|HEI
2021-09-30,enter,gold,2.0,0.7006118881118881,GOLD|AEM|GLD
2021-09-30,enter,nuclear,3.0,0.694493006993007,LEU|CCJ|UUUU
2021-10-01,exit,consumer_staples,10.0,0.5502622377622377,DLTR|CL|MCD
2021-10-01,exit,gold,14.0,0.5148601398601398,GOLD|AEM|GLD
2021-10-01,exit,nuclear,12.0,0.5270979020979021,LEU|CCJ|UUUU
2021-10-01,enter,travel,3.0,0.7395104895104895,MAR|HLT|UBER
2021-10-04,exit,travel,9.0,0.6048951048951049,MAR|HLT|UBER
2021-10-04,enter,pharma,2.0,0.7652972027972028,MRK|ABBV|LLY
2021-10-04,enter,consumer_staples,3.0,0.7447552447552447,DLTR|KO|PEP
2021-10-05,enter,insurance,2.0,0.7880244755244756,AIG|MET|PGR
