date,timestamp,day_id,open,high,low,close,volume,sin_time_of_day,cos_time_of_day,atr_pct,dist_to_vwap,dist_to_pdh,trend_strength,p_pivot_long,p_pivot_long_lag1,p_pivot_long_lag2,p_pivot_long_max_last_4,p_pivot_long_delta_1,p_pivot_short,p_pivot_short_lag1,p_pivot_short_lag2,p_pivot_short_max_last_4,p_pivot_short_delta_1,p_tb_long,p_tb_long_lag1,p_tb_long_lag2,p_tb_long_max_last_4,p_tb_long_delta_1,p_tb_short,p_tb_short_lag1,p_tb_short_lag2,p_tb_short_max_last_4,p_tb_short_delta_1
2026-01-09 11:30:00-05:00,2026-01-09 11:30:00-05:00,239,692.82,693.23,692.56,693.175,35405.0,0.9350162426854148,-0.3546048870425357,0.0016417091317177646,0.0016206928981206794,2.5849999999999227,31.411884952890954,0.028354976,0.045120902,0.06884908,0.0863671526312828,-0.016765926,0.035493538,0.046754427,0.492769,0.4927690029144287,-0.0112608895,0.948849,0.9652695,0.7810078,0.9675676226615906,-0.016420484,0.22132951,0.14431013,0.9246154,0.9246153831481934,0.07701938
2026-01-09 11:45:00-05:00,2026-01-09 11:45:00-05:00,239,693.15,694.03,693.15,693.88,75706.0,0.8229838658936565,-0.5680647467311557,0.0016134832346391711,0.0023395081249645315,3.2899999999999636,31.774364341701176,0.01695184,0.028354976,0.045120902,0.06884907931089401,-0.011403136,0.5581967,0.035493538,0.046754427,0.5581967234611511,0.5227032,0.76245403,0.948849,0.9652695,0.9652695059776306,-0.18639499,0.70721084,0.22132951,0.14431013,0.9246153831481934,0.48588133
2026-01-09 12:00:00-05:00,2026-01-09 12:00:00-05:00,239,693.9,694.27,693.725,694.185,43937.0,0.6631226582407952,-0.7485107481711012,0.001553654255305402,0.002601573821901595,3.5949999999999136,32.26810092442486,0.0053289263,0.01695184,0.028354976,0.045120902359485626,-0.011622914,0.22662632,0.5581967,0.035493538,0.5581967234611511,-0.3315704,0.6926149,0.76245403,0.948849,0.9652695059776306,-0.06983912,0.6798703,0.70721084,0.22132951,0.7072108387947083,-0.027340531
2026-01-09 12:15:00-05:00,2026-01-09 12:15:00-05:00,239,694.15,694.37,693.77,694.23,41742.0,0.4647231720437687,-0.8854560256532098,0.0015043187858541497,0.002514062205384067,3.6399999999999864,32.79360148121673,0.009156989,0.0053289263,0.01695184,0.028354976326227188,0.0038280627,0.35708398,0.22662632,0.5581967,0.5581967234611511,0.13045765,0.74828035,0.6926149,0.76245403,0.9488490223884583,0.055665433,0.56799275,0.6798703,0.70721084,0.7072108387947083,-0.11187756
2026-01-09 12:30:00-05:00,2026-01-09 12:30:00-05:00,239,694.2,694.5,694.01,694.095,37546.0,0.23931566428755768,-0.970941817426052,0.0014475645058000346,0.0021922632804532802,3.5049999999999955,33.37203465524218,0.061871696,0.009156989,0.0053289263,0.06187169626355171,0.052714705,0.797852,0.35708398,0.22662632,0.7978519797325134,0.440768,0.9239209,0.74828035,0.6926149,0.9239209294319153,0.17564058,0.290909,0.56799275,0.6798703,0.7072108387947083,-0.27708375
2026-01-09 12:45:00-05:00,2026-01-09 12:45:00-05:00,239,694.105,694.39,693.96,693.96,55484.0,1.2246467991473532e-16,-1.0,0.0013886879764058576,0.0018417858003850498,3.3700000000000045,33.822459042902345,0.11110949,0.061871696,0.009156989,0.11110948771238327,0.04923779,0.06609337,0.797852,0.35708398,0.7978519797325134,-0.7317586,0.9546688,0.9239209,0.74828035,0.9546688199043274,0.03074789,0.17657228,0.290909,0.56799275,0.6798703074455261,-0.114336714
2026-01-09 13:00:00-05:00,2026-01-09 13:00:00-05:00,239,693.95,693.975,693.48,693.72,36413.0,-0.23931566428755743,-0.9709418174260521,0.0013409095482518599,0.0014295842814064533,3.1299999999999955,33.424829344938765,0.54968655,0.11110949,0.061871696,0.5496865510940552,0.43857706,0.030545332,0.06609337,0.797852,0.7978519797325134,-0.03554804,0.9707875,0.9546688,0.9239209,0.970787525177002,0.016118705,0.26801744,0.17657228,0.290909,0.5679927468299866,0.09144516
2026-01-09 13:15:00-05:00,2026-01-09 13:15:00-05:00,239,693.66,693.885,693.36,693.87,27831.0,-0.46472317204376806,-0.8854560256532101,0.0012989058297841528,0.0015991753911744656,3.2799999999999727,32.8582495383656,0.55288017,0.54968655,0.11110949,0.5528801679611206,0.0031936169,0.020630457,0.030545332,0.06609337,0.7978519797325134,-0.009914875,0.9544543,0.9707875,0.9546688,0.970787525177002,-0.016333222,0.18775816,0.26801744,0.17657228,0.2909089922904968,-0.08025928
2026-01-09 13:30:00-05:00,2026-01-09 13:30:00-05:00,239,693.88,694.88,693.88,694.515,43668.0,-0.6631226582407953,-0.748510748171101,0.0013088818657069304,0.0024088228493063272,3.9249999999999545,33.190723277694,0.07762454,0.55288017,0.54968655,0.5528801679611206,-0.47525564,0.7360808,0.020630457,0.030545332,0.7360808253288269,0.71545035,0.76269144,0.9544543,0.9707875,0.970787525177002,-0.19176286,0.768233,0.18775816,0.26801744,0.7682330012321472,0.58047485
2026-01-09 13:45:00-05:00,2026-01-09 13:45:00-05:00,239,694.535,694.67,694.435,694.57,45761.0,-0.8229838658936564,-0.5680647467311559,0.0012394611215262525,0.0023670050390656497,3.980000000000018,33.499448892784656,0.0048662303,0.07762454,0.55288017,0.5528801679611206,-0.07275831,0.06908442,0.7360808,0.020630457,0.7360808253288269,-0.6669964,0.68115276,0.76269144,0.9544543,0.970787525177002,-0.08153868,0.71486354,0.768233,0.18775816,0.7682330012321472,-0.053369462
2026-01-09 14:00:00-05:00,2026-01-09 14:00:00-05:00,239,694.545,694.77,694.37,694.57,38160.0,-0.9350162426854147,-0.3546048870425359,0.0011920636041333214,0.002274280794215306,3.980000000000018,33.86850419948011,0.014068825,0.0048662303,0.07762454,0.5528801679611206,0.009202595,0.073091365,0.06908442,0.7360808,0.7360808253288269,0.0040069446,0.5900257,0.68115276,0.76269144,0.9544543027877808,-0.09112704,0.7662304,0.71486354,0.768233,0.7682330012321472,0.051366866
2026-01-09 14:15:00-05:00,2026-01-09 14:15:00-05:00,239,694.615,694.84,694.61,694.8,39054.0,-0.992708874098054,-0.12053668025532357,0.0011343069976763548,0.002506936929984109,4.209999999999923,34.27131864518907,0.005728421,0.014068825,0.0048662303,0.07762453705072403,-0.008340404,0.09195506,0.073091365,0.06908442,0.7360808253288269,0.018863693,0.41816136,0.5900257,0.68115276,0.7626914381980896,-0.17186436,0.8615753,0.7662304,0.71486354,0.8615753054618835,0.0953449
2026-01-09 14:30:00-05:00,2026-01-09 14:30:00-05:00,239,694.805,694.89,694.71,694.81,51012.0,-0.992708874098054,0.1205366802553232,0.001071774454867606,0.002400894890210605,4.219999999999914,34.69049587032827,0.00617831,0.005728421,0.014068825,0.014068825170397758,0.00044988934,0.59925425,0.09195506,0.073091365,0.5992542505264282,0.5072992,0.5184572,0.41816136,0.5900257,0.6811527609825134,0.10029581,0.9251921,0.8615753,0.7662304,0.92519211769104,0.06361681
2026-01-09 14:45:00-05:00,2026-01-09 14:45:00-05:00,239,694.795,695.22,694.76,694.89,42727.0,-0.9350162426854148,0.35460488704253557,0.0010423885092630625,0.0024149336442416533,4.2999999999999545,35.37524727153708,0.0576846,0.00617831,0.005728421,0.05768460035324097,0.05150629,0.91306806,0.59925425,0.09195506,0.9130680561065674,0.3138138,0.38834614,0.5184572,0.41816136,0.5900257229804993,-0.13011104,0.9251921,0.9251921,0.8615753,0.92519211769104,0.0
2026-01-09 15:00:00-05:00,2026-01-09 15:00:00-05:00,239,694.84,695.15,694.76,694.81,34945.0,-0.8229838658936566,0.5680647467311556,0.0010081368149590238,0.002225424222682723,4.219999999999914,36.01108785837383,0.056274347,0.0576846,0.00617831,0.05768460035324097,-0.0014102533,0.14683713,0.91306806,0.59925425,0.9130680561065674,-0.76623094,0.5019852,0.38834614,0.5184572,0.5184571743011475,0.11363906,0.94398737,0.9251921,0.9251921,0.9439873695373535,0.018795252
2026-01-09 15:15:00-05:00,2026-01-09 15:15:00-05:00,239,694.81,695.295,694.775,695.02,75530.0,-0.6631226582407955,0.7485107481711007,0.0009892856141058442,0.0023692335285673723,4.42999999999995,36.73692632094367,0.056274347,0.056274347,0.0576846,0.05768460035324097,0.0,0.9190331,0.14683713,0.91306806,0.9190331101417542,0.772196,0.39108813,0.5019852,0.38834614,0.5184571743011475,-0.110897064,0.97223973,0.94398737,0.9251921,0.9722397327423096,0.028252363
2026-01-09 15:30:00-05:00,2026-01-09 15:30:00-05:00,239,695.02,695.115,694.68,694.82,91710.0,-0.4647231720437684,0.88545602565321,0.0009636054494798271,0.0019310009792869738,4.230000000000018,37.16616085480043,0.06866277,0.056274347,0.056274347,0.06866277009248734,0.012388423,0.17302947,0.9190331,0.14683713,0.9190331101417542,-0.7460036,0.509137,0.39108813,0.5019852,0.509136974811554,0.11804885,0.9682549,0.97223973,0.94398737,0.9722397327423096,-0.003984809
2026-01-09 15:45:00-05:00,2026-01-09 15:45:00-05:00,239,694.8,694.91,693.91,694.005,237577.0,-0.2393156642875578,0.970941817426052,0.0009987495354910427,0.0005825917854923209,3.4149999999999636,35.83278036747156,0.8064432,0.06866277,0.056274347,0.8064432144165039,0.73778045,0.014211299,0.17302947,0.9190331,0.9190331101417542,-0.15881817,0.84235626,0.509137,0.39108813,0.842356264591217,0.3332193,0.8070458,0.9682549,0.97223973,0.9722397327423096,-0.1612091
2026-01-09 16:00:00-05:00,2026-01-09 16:00:00-05:00,239,694.1,694.1,693.87,693.88,25954.0,-2.4492935982947064e-16,1.0,0.0009512537396256261,0.0003942419027410104,3.2899999999999636,34.51496441270739,0.07453132,0.8064432,0.06866277,0.8064432144165039,-0.7319119,0.0039576003,0.014211299,0.17302947,0.9190331101417542,-0.010253699,0.8574363,0.84235626,0.509137,0.8574362993240356,0.015080035,0.90939593,0.8070458,0.9682549,0.9722397327423096,0.102350116
2026-01-12 09:30:00-05:00,2026-01-12 09:30:00-05:00,240,690.68,693.2,690.68,692.73,89482.0,0.0,1.0,0.0012147308767040373,0.0007602769717879151,-2.564999999999941,34.556203937021216,0.9528203,0.07453132,0.8064432,0.9528203010559082,0.878289,0.0054871067,0.0039576003,0.014211299,0.17302946746349335,0.0015295064,0.9516647,0.8574363,0.84235626,0.9516646862030029,0.09422839,0.69022346,0.90939593,0.8070458,0.9682549238204956,-0.21917248
2026-01-12 09:45:00-05:00,2026-01-12 09:45:00-05:00,240,692.775,693.89,692.56,693.665,64495.0,0.23931566428755777,0.970941817426052,0.0012633977046196119,0.001401681065528184,-1.6299999999999955,33.684426860016146,0.19949962,0.9528203,0.07453132,0.9528203010559082,-0.7533207,0.078499645,0.0054871067,0.0039576003,0.07849964499473572,0.07301254,0.8967776,0.9516647,0.8574363,0.9516646862030029,-0.054887116,0.5526227,0.69022346,0.90939593,0.9093959331512451,-0.13760078
2026-01-12 10:00:00-05:00,2026-01-12 10:00:00-05:00,240,693.68,693.78,693.07,693.3,52825.0,0.46472317204376856,0.8854560256532099,0.0012469217607379245,0.0006214973875287023,-1.9950000000000045,32.874919574225714,0.001972166,0.19949962,0.9528203,0.9528203010559082,-0.19752745,0.43182775,0.078499645,0.0054871067,0.43182775378227234,0.3533281,0.9629456,0.8967776,0.9516647,0.9629455804824829,0.06616801,0.36262503,0.5526227,0.69022346,0.9093959331512451,-0.18999764
2026-01-12 10:15:00-05:00,2026-01-12 10:15:00-05:00,240,693.3,693.79,693.095,693.56,43092.0,0.6631226582407952,0.7485107481711011,0.0012289987412104398,0.0008438421980350732,-1.7350000000000136,32.10940221689059,0.008576897,0.001972166,0.19949962,0.9528203010559082,0.006604731,0.15551355,0.43182775,0.078499645,0.43182775378227234,-0.2763142,0.9244557,0.9629456,0.8967776,0.9629455804824829,-0.03848988,0.47511604,0.36262503,0.5526227,0.6902234554290771,0.11249101
2026-01-12 10:30:00-05:00,2026-01-12 10:30:00-05:00,240,693.56,693.59,692.97,693.395,79981.0,0.8229838658936565,0.5680647467311558,0.0012053526252713996,0.00048594125036308783,-1.8999999999999773,31.514557622053246,0.31737047,0.008576897,0.001972166,0.3173704743385315,0.30879357,0.23605587,0.15551355,0.43182775,0.43182775378227234,0.08054231,0.9591687,0.9244557,0.9629456,0.9629455804824829,0.03471297,0.343326,0.47511604,0.36262503,0.5526226758956909,-0.13179004
2026-01-12 10:45:00-05:00,2026-01-12 10:45:00-05:00,240,693.34,694.06,693.08,693.915,48571.0,0.9350162426854148,0.35460488704253557,0.0012192941793818626,0.0011189908185624802,-1.3799999999999955,30.27350883353514,0.29068142,0.31737047,0.008576897,0.3173704743385315,-0.026689053,0.16992125,0.23605587,0.15551355,0.43182775378227234,-0.06613462,0.8376461,0.9591687,0.9244557,0.9629455804824829,-0.121522546,0.349851,0.343326,0.47511604,0.4751160442829132,0.00652501
2026-01-12 11:00:00-05:00,2026-01-12 11:00:00-05:00,240,693.91,694.48,693.69,694.48,51223.0,0.992708874098054,0.120536680255323,0.001212533608528777,0.0017465624573340935,-0.8149999999999409,28.55258001252967,0.013780062,0.29068142,0.31737047,0.3173704743385315,-0.27690136,0.41658315,0.16992125,0.23605587,0.4165831506252289,0.2466619,0.6014232,0.8376461,0.9591687,0.9591686725616455,-0.23622292,0.54035854,0.349851,0.343326,0.5403585433959961,0.19050753
2026-01-12 11:15:00-05:00,2026-01-12 11:15:00-05:00,240,694.42,694.67,694.15,694.21,48247.0,0.992708874098054,-0.12053668025532288,0.0011798657493372554,0.0012017955854956089,-1.0849999999999227,26.70538047914228,0.020553125,0.013780062,0.29068142,0.3173704743385315,0.006773063,0.60517704,0.41658315,0.16992125,0.6051770448684692,0.1885939,0.90639275,0.6014232,0.8376461,0.9591686725616455,0.30496955,0.23661849,0.54035854,0.349851,0.5403585433959961,-0.30374005
2026-01-12 11:30:00-05:00,2026-01-12 11:30:00-05:00,240,694.25,694.565,694.095,694.335,19779.0,0.9350162426854148,-0.3546048870425357,0.001143742864345683,0.0013268916349243483,-0.9599999999999227,25.06059481047193,0.05959302,0.020553125,0.013780062,0.2906814217567444,0.039039895,0.41061747,0.60517704,0.41658315,0.6051770448684692,-0.19455957,0.8738976,0.90639275,0.6014232,0.9063927531242371,-0.03249514,0.27028453,0.23661849,0.54035854,0.5403585433959961,0.033666044
2026-01-12 11:45:00-05:00,2026-01-12 11:45:00-05:00,240,694.34,694.85,694.28,694.56,33588.0,0.8229838658936565,-0.5680647467311557,0.0011203217167601513,0.0015457647971115571,-0.7350000000000136,23.404375677535775,0.06789487,0.05959302,0.020553125,0.06789486855268478,0.00830185,0.46492755,0.41061747,0.60517704,0.6051770448684692,0.054310083,0.84855694,0.8738976,0.90639275,0.9063927531242371,-0.025340676,0.30977285,0.27028453,0.23661849,0.5403585433959961,0.039488316
2026-01-12 12:00:00-05:00,2026-01-12 12:00:00-05:00,240,694.545,694.835,694.38,694.59,33551.0,0.6631226582407952,-0.7485107481711012,0.0010870439982793693,0.0014935116617266566,-0.7049999999999272,21.866457911237916,0.062676616,0.06789487,0.05959302,0.06789486855268478,-0.0052182525,0.38827014,0.46492755,0.41061747,0.6051770448684692,-0.076657414,0.8856944,0.84855694,0.8738976,0.9063927531242371,0.03713745,0.22324774,0.30977285,0.27028453,0.3097728490829468,-0.08652511
2026-01-12 12:15:00-05:00,2026-01-12 12:15:00-05:00,240,694.58,694.62,694.26,694.55,40338.0,0.4647231720437687,-0.8854560256532098,0.0010464790748319353,0.0013473265462153503,-0.7450000000000045,20.356175805490587,0.3158097,0.062676616,0.06789487,0.3158096969127655,0.2531331,0.45179188,0.38827014,0.46492755,0.4649275541305542,0.06352174,0.92998624,0.8856944,0.84855694,0.9299862384796143,0.044291854,0.27020144,0.22324774,0.30977285,0.3097728490829468,0.046953708
2026-01-12 12:30:00-05:00,2026-01-12 12:30:00-05:00,240,694.535,694.535,694.13,694.47,24118.0,0.23931566428755768,-0.970941817426052,0.0010150409190275342,0.0011901165393278451,-0.8249999999999318,19.158507559418496,0.568485,0.3158097,0.062676616,0.5684850215911865,0.25267532,0.39756617,0.45179188,0.38827014,0.4649275541305542,-0.054225713,0.93318564,0.92998624,0.8856944,0.9331856369972229,0.0031993985,0.366346,0.27020144,0.22324774,0.36634600162506104,0.09614456
2026-01-12 12:45:00-05:00,2026-01-12 12:45:00-05:00,240,694.445,694.75,694.41,694.65,26072.0,1.2246467991473532e-16,-1.0,0.0009772548427760851,0.0013939618002269387,-0.6449999999999818,17.895574661541346,0.034099836,0.568485,0.3158097,0.5684850215911865,-0.5343852,0.12553209,0.39756617,0.45179188,0.4517918825149536,-0.27203408,0.94191366,0.93318564,0.92998624,0.9419136643409729,0.008728027,0.18252452,0.366346,0.27020144,0.36634600162506104,-0.18382148
2026-01-12 13:00:00-05:00,2026-01-12 13:00:00-05:00,240,694.67,695.05,694.61,694.945,30634.0,-0.23931566428755743,-0.9709418174260521,0.0009522902629444714,0.0017416116239913823,-0.34999999999990905,17.204634092608167,0.006423661,0.034099836,0.568485,0.5684850215911865,-0.027676174,0.25464103,0.12553209,0.39756617,0.4517918825149536,0.12910894,0.8925371,0.94191366,0.93318564,0.9419136643409729,-0.049376547,0.44105145,0.18252452,0.366346,0.4410514533519745,0.25852692
