theme,start,end,days,peak_return,avg_return
construction_infrastructure,2021-10-25,2021-10-28,4,0.032714662131552774,0.006596999999542353
managed_care,2021-10-26,2021-10-26,1,0.007661601621905854,0.007661601621905854
additive_manufacturing,2021-10-27,2021-10-27,1,0.0598984771573603,0.0598984771573603
homebuilders_housing,2021-10-27,2021-10-27,1,-0.002666072587801764,-0.002666072587801764
mega_cap_platforms,2021-10-27,2021-10-29,3,0.013315455058896798,0.008230319477855193
semicap_equipment,2021-10-28,2021-10-28,1,0.06580306549437862,0.06580306549437862
pharma_largecap,2021-10-29,2021-11-02,3,0.010669868981860271,0.007911170056034486
renewables_storage,2021-10-29,2021-11-01,2,0.045601432231116,0.03639266615359135
airlines_travel,2021-11-01,2021-11-05,5,0.07249932683308578,0.022727496132882812
travel,2021-11-01,2021-11-01,1,0.017502616767346022,0.017502616767346022
additive_manufacturing,2021-11-02,2021-11-04,3,0.09899999999999998,0.07863390961480128
medtech_devices,2021-11-02,2021-11-02,1,0.009134738560456893,0.009134738560456893
apparel_beauty_lifestyle,2021-11-03,2021-11-03,1,0.04699206552142678,0.04699206552142678
lithium_battery_materials,2021-11-03,2021-11-03,1,0.02960961632105874,0.02960961632105874
semicap_equipment,2021-11-03,2021-11-03,1,0.027539354472260927,0.027539354472260927
rare_earth_critical_minerals,2021-11-04,2021-11-08,3,0.07354207619756617,0.041829906353713336
semis,2021-11-04,2021-11-04,1,0.035133739168028776,0.035133739168028776
electronics_components,2021-11-05,2021-11-05,1,0.023093314047946876,0.023093314047946876
semis_compute,2021-11-05,2021-11-05,1,0.005993351653810682,0.005993351653810682
crypto_infrastructure,2021-11-08,2021-11-08,1,0.07692054937265783,0.07692054937265783
uranium,2021-11-08,2021-11-09,2,0.0935641871585811,0.048868045887719674
creative_software,2021-11-09,2021-11-15,5,0.07730704318271152,0.019023611344230383
homebuilders_housing,2021-11-09,2021-11-12,4,0.024505441050718155,0.006780937282563338
gold,2021-11-10,2021-11-10,1,0.013722326998094154,0.013722326998094154
gold_silver_miners,2021-11-10,2021-11-11,2,0.029815969038012816,0.027654251802681863
silver,2021-11-10,2021-11-10,1,0.005621027779753961,0.005621027779753961
china_internet,2021-11-11,2021-11-11,1,0.05510813377556245,0.05510813377556245
copper_metals,2021-11-11,2021-11-11,1,0.056325169000879104,0.056325169000879104
consumer_internet_marketplaces,2021-11-12,2021-11-12,1,0.026564947066015067,0.026564947066015067
agriculture_food_inputs,2021-11-15,2021-11-15,1,0.00997791511902195,0.00997791511902195
gaming_sports_betting,2021-11-15,2021-11-15,1,-0.005491998435655166,-0.005491998435655166
china_internet,2021-11-16,2021-11-16,1,0.017292263304491635,0.017292263304491635
datacenter_infra,2021-11-16,2021-11-16,1,0.009047844422545382,0.009047844422545382
retail,2021-11-16,2021-11-16,1,0.006453405810483085,0.006453405810483085
homebuilders_housing,2021-11-17,2021-11-19,3,0.005181709089815897,0.0018542045014252745
real_estate_reits,2021-11-17,2021-11-17,1,0.00706529836794762,0.00706529836794762
space_satellites,2021-11-17,2021-11-17,1,0.004585932760570288,0.004585932760570288
networking_optical,2021-11-18,2021-11-18,1,0.003837210759995495,0.003837210759995495
retail_consumer,2021-11-18,2021-11-22,3,0.02199353459735518,0.006329676512968643
semis_compute,2021-11-18,2021-11-18,1,0.004635683559900472,0.004635683559900472
memory,2021-11-19,2021-11-23,3,0.03591907586322205,0.01686143605504081
apparel_beauty_lifestyle,2021-11-22,2021-11-22,1,-0.0069537264297787615,-0.0069537264297787615
mega_cap_platforms,2021-11-22,2021-11-22,1,-0.012110028507749847,-0.012110028507749847
datacenter_reits_towers,2021-11-23,2021-11-23,1,0.012807470683545966,0.012807470683545966
insurance,2021-11-23,2021-11-23,1,0.01997217497844624,0.01997217497844624
data_centers,2021-11-24,2021-11-24,1,0.032905391350806425,0.032905391350806425
energy,2021-11-24,2021-11-24,1,0.011459252634801123,0.011459252634801123
oil_gas,2021-11-24,2021-11-24,1,0.012112712283992674,0.012112712283992674
consumer_staples,2021-11-26,2021-12-06,7,0.015031837610527371,-0.0002749609508457649
diagnostics_tools,2021-11-26,2021-11-30,3,0.004112047189778201,-0.0007513323376756179
pharma,2021-11-26,2021-11-26,1,-0.002022083345511294,-0.002022083345511294
oil_exploration,2021-11-29,2021-11-29,1,0.016760363886561436,0.016760363886561436
storage,2021-11-29,2021-12-01,3,0.03756161995710342,0.006026720958909565
biotech_innovation,2021-11-30,2021-11-30,1,-0.004957556174842566,-0.004957556174842566
oil_gas,2021-11-30,2021-11-30,1,-0.023011966277930104,-0.023011966277930104
pharma,2021-12-01,2021-12-01,1,0.005681075226663534,0.005681075226663534
semicap_equipment,2021-12-01,2021-12-01,1,0.0012303446739011792,0.0012303446739011792
homebuilders_housing,2021-12-02,2021-12-02,1,0.03789088897251944,0.03789088897251944
networking,2021-12-02,2021-12-03,2,0.02681406218343339,0.024109205113943277
oil_integrated,2021-12-02,2021-12-02,1,0.0373825751625028,0.0373825751625028
utilities_yield,2021-12-03,2021-12-03,1,-0.0032735202075671334,-0.0032735202075671334
airlines_travel,2021-12-06,2021-12-08,3,0.06639794677271868,0.030325786618674747
transport_logistics,2021-12-06,2021-12-06,1,0.03876596277870918,0.03876596277870918
medtech,2021-12-07,2021-12-07,1,0.02761507313449213,0.02761507313449213
medtech_devices,2021-12-07,2021-12-07,1,0.03600510305061029,0.03600510305061029
networking_optical,2021-12-07,2021-12-15,7,0.0349913513877308,0.013415404218669979
construction_infrastructure,2021-12-08,2021-12-08,1,0.005956329199970837,0.005956329199970837
real_estate_reits,2021-12-08,2021-12-08,1,0.008330247230077987,0.008330247230077987
healthcare,2021-12-09,2021-12-14,4,0.014407459893020962,-0.0045166910221259
managed_care,2021-12-09,2021-12-10,2,0.02874546736130976,0.016230218729007293
oil_gas,2021-12-10,2021-12-10,1,0.007661233500149076,0.007661233500149076
oil_services,2021-12-10,2021-12-10,1,0.01854480786088705,0.01854480786088705
cybersecurity,2021-12-13,2021-12-17,5,0.04757032200615739,0.0039950329077414895
pharma,2021-12-14,2021-12-15,2,0.02522494911694657,0.013341154727266097
pharma_largecap,2021-12-14,2021-12-20,5,0.02507681862687743,0.0034776053708054345
consumer_staples,2021-12-15,2021-12-15,1,0.010825750435041434,0.010825750435041434
banks_brokers_exchanges,2021-12-16,2021-12-16,1,0.010012557589820476,0.010012557589820476
silver,2021-12-16,2021-12-16,1,0.05008222469632928,0.05008222469632928
biotech_innovation,2021-12-17,2021-12-17,1,0.06719870811639227,0.06719870811639227
real_estate_reits,2021-12-17,2021-12-17,1,0.0022995204154068584,0.0022995204154068584
pharma,2021-12-20,2021-12-20,1,-0.0007488655341742589,-0.0007488655341742589
utilities_yield,2021-12-20,2021-12-20,1,-0.006683624948937711,-0.006683624948937711
airlines_travel,2021-12-21,2021-12-23,3,0.06355592538373839,0.032792426405718694
oil_services,2021-12-21,2021-12-21,1,0.06445001269089619,0.06445001269089619
semicap_equipment,2021-12-21,2021-12-31,8,0.048913294584772504,0.015594162960243279
gold_silver_miners,2021-12-22,2021-12-22,1,0.012638129017119778,0.012638129017119778
medtech_devices,2021-12-22,2021-12-22,1,0.02385841212627436,0.02385841212627436
transport_logistics,2021-12-23,2021-12-23,1,0.01615245020062053,0.01615245020062053
memory_storage,2021-12-27,2021-12-27,1,0.022801173463180082,0.022801173463180082
oil_exploration,2021-12-27,2021-12-27,1,0.043722778007958034,0.043722778007958034
airlines_travel,2021-12-28,2021-12-28,1,-2.5258242619522652e-05,-2.5258242619522652e-05
industrial_automation,2021-12-28,2021-12-31,4,0.005737200707388737,0.001146429913623111
transport_logistics,2021-12-28,2021-12-28,1,0.0035852351262992397,0.0035852351262992397
homebuilders_housing,2021-12-29,2021-12-29,1,0.009965631577845628,0.009965631577845628
memory,2021-12-29,2021-12-29,1,0.017728558992117338,0.017728558992117338
apparel_beauty_lifestyle,2021-12-30,2021-12-30,1,0.006650473881369307,0.006650473881369307
china_internet,2021-12-30,2021-12-30,1,0.10030831566991726,0.10030831566991726
real_estate_reits,2021-12-30,2021-12-30,1,0.005564745584142078,0.005564745584142078
power_grid_electrification,2021-12-31,2021-12-31,1,0.004657225238001889,0.004657225238001889
energy,2022-01-03,2022-01-07,5,0.029571232176543165,0.013988573614152806
mega_banks,2022-01-03,2022-01-04,2,0.034799751835694136,0.03369615025631984
regional_banks,2022-01-03,2022-01-07,5,0.035690981127556656,0.020807037882598363
banks_brokers_exchanges,2022-01-04,2022-01-04,1,0.022161640185670104,0.022161640185670104
oil_exploration,2022-01-04,2022-01-06,3,0.04849448422293207,0.02041767202158966
copper_metals,2022-01-05,2022-01-05,1,-0.002659299341006579,-0.002659299341006579
uranium,2022-01-05,2022-01-05,1,0.017933767428567244,0.017933767428567244
oil_gas,2022-01-06,2022-01-06,1,0.026930560401682273,0.026930560401682273
airlines_travel,2022-01-07,2022-01-07,1,0.023020946581299044,0.023020946581299044
banks_brokers_exchanges,2022-01-10,2022-01-10,1,-0.0010373481842745013,-0.0010373481842745013
insurance,2022-01-10,2022-01-10,1,-0.003653094788345542,-0.003653094788345542
storage,2022-01-10,2022-01-10,1,0.010412779103877754,0.010412779103877754
oil_gas,2022-01-11,2022-01-18,5,0.03551513114292379,0.01217268055815189
oil_integrated,2022-01-11,2022-01-11,1,0.0319925672390321,0.0319925672390321
oil_services,2022-01-11,2022-01-11,1,0.041909902582761574,0.041909902582761574
energy,2022-01-12,2022-01-18,4,0.02126952677211471,0.003664452694631683
natural_gas,2022-01-12,2022-01-12,1,0.04424635508764618,0.04424635508764618
airlines_travel,2022-01-13,2022-01-13,1,0.012610851985570765,0.012610851985570765
regional_banks,2022-01-13,2022-01-13,1,0.0104512507232262,0.0104512507232262
utilities_yield,2022-01-13,2022-01-13,1,-0.001927137611954253,-0.001927137611954253
oil_exploration,2022-01-14,2022-01-14,1,0.03367802414539921,0.03367802414539921
copper,2022-01-18,2022-01-18,1,0.00591700529111248,0.00591700529111248
gold,2022-01-19,2022-01-19,1,0.05720575640386981,0.05720575640386981
gold_silver_miners,2022-01-19,2022-01-19,1,0.09215738103810382,0.09215738103810382
silver,2022-01-19,2022-01-19,1,0.08740517802962144,0.08740517802962144
china_internet,2022-01-20,2022-01-20,1,0.02845136070175503,0.02845136070175503
power_grid_electrification,2022-01-20,2022-01-21,2,-0.008999897396657996,-0.009044901630725985
utilities_yield,2022-01-20,2022-01-20,1,-0.002096677320822654,-0.002096677320822654
agriculture_food_inputs,2022-01-21,2022-01-21,1,-0.00806345936411958,-0.00806345936411958
consumer_staples,2022-01-21,2022-01-21,1,-0.002906108250189998,-0.002906108250189998
restaurants_food,2022-01-24,2022-01-25,2,0.04816167516405634,0.02411338725766759
retail_consumer,2022-01-24,2022-01-24,1,0.057615735250690706,0.057615735250690706
workflow_software,2022-01-24,2022-01-28,5,0.06514989831118541,0.009108754162905111
gold_silver_miners,2022-01-25,2022-01-25,1,0.016156863360122304,0.016156863360122304
oil_integrated,2022-01-25,2022-01-27,3,0.03531143565668297,0.01676861082114919
energy,2022-01-26,2022-01-26,1,0.0009170531814028404,0.0009170531814028404
mega_banks,2022-01-26,2022-01-26,1,0.00965164778301413,0.00965164778301413
oil_gas,2022-01-26,2022-01-26,1,0.0023735749804138797,0.0023735749804138797
pharma_largecap,2022-01-27,2022-01-27,1,0.015241624657435223,0.015241624657435223
utilities_yield,2022-01-27,2022-01-27,1,-0.002853551819047495,-0.002853551819047495
apparel_beauty_lifestyle,2022-01-28,2022-01-28,1,0.016489867639141866,0.016489867639141866
payments,2022-01-28,2022-02-01,3,0.06698741611841423,0.04276525905881994
airlines_travel,2022-01-31,2022-01-31,1,0.04720242112807066,0.04720242112807066
asset_managers_alts,2022-01-31,2022-01-31,1,0.037652799180516595,0.037652799180516595
fintech_payments,2022-01-31,2022-02-01,2,0.0729794614827439,0.05410542595524122
fintech,2022-02-01,2022-02-01,1,0.030819893952917732,0.030819893952917732
ai_infrastructure,2022-02-02,2022-02-02,1,0.031068622003642465,0.031068622003642465
mega_cap_platforms,2022-02-02,2022-02-02,1,0.0038399033117450096,0.0038399033117450096
natural_gas,2022-02-02,2022-02-02,1,0.028673027299188254,0.028673027299188254
healthcare,2022-02-03,2022-02-03,1,-0.013971792148500885,-0.013971792148500885
managed_care,2022-02-03,2022-02-03,1,0.0021583995674979337,0.0021583995674979337
managed_care_insurance,2022-02-03,2022-02-03,1,-0.0057387194673121185,-0.0057387194673121185
crypto_infrastructure,2022-02-04,2022-02-07,2,0.06950352256940702,0.060859853136996
cybersecurity,2022-02-04,2022-02-04,1,0.03700008508692616,0.03700008508692616
dev_tools,2022-02-04,2022-02-04,1,0.06683527990257691,0.06683527990257691
airlines_travel,2022-02-07,2022-02-09,3,0.036244241114374666,0.03300985673079839
gold_silver_miners,2022-02-07,2022-02-17,9,0.05715738826330276,0.016932689466112552
managed_care,2022-02-08,2022-02-08,1,0.030773424751074672,0.030773424751074672
managed_care_insurance,2022-02-08,2022-02-08,1,0.03526855274824861,0.03526855274824861
china_internet,2022-02-09,2022-02-09,1,0.05140411927569308,0.05140411927569308
uranium,2022-02-09,2022-02-09,1,0.1055948459285474,0.1055948459285474
cloud,2022-02-10,2022-02-10,1,0.0006777626397767947,0.0006777626397767947
copper_metals,2022-02-10,2022-02-14,3,0.006376111290669017,0.0007085806269125783
dev_tools,2022-02-10,2022-02-10,1,0.014886167028420808,0.014886167028420808
silver,2022-02-11,2022-02-11,1,0.05253847531091419,0.05253847531091419
travel,2022-02-14,2022-02-15,2,0.046631591689339266,0.030233020606838683
china_internet,2022-02-15,2022-02-15,1,0.050593911316117554,0.050593911316117554
consumer_internet_marketplaces,2022-02-15,2022-02-15,1,0.05132582699945193,0.05132582699945193
energy,2022-02-16,2022-02-16,1,0.012340692576929707,0.012340692576929707
oil_services,2022-02-16,2022-02-16,1,0.0197813455580109,0.0197813455580109
gold,2022-02-17,2022-02-17,1,0.025479694259851065,0.025479694259851065
silver,2022-02-17,2022-02-17,1,0.010725514220952914,0.010725514220952914
consumer_staples,2022-02-18,2022-02-18,1,0.00678794468076017,0.00678794468076017
networking,2022-02-18,2022-02-18,1,0.0004289867995652859,0.0004289867995652859
semis_compute,2022-02-18,2022-02-18,1,-0.002817092787926335,-0.002817092787926335
ai_infrastructure,2022-02-22,2022-02-22,1,-0.006021091387369659,-0.006021091387369659
copper_metals,2022-02-22,2022-02-22,1,-0.009653387651064544,-0.009653387651064544
real_estate_reits,2022-02-22,2022-02-24,3,0.021910471108517342,-0.0002480253865930135
gold,2022-02-23,2022-02-23,1,0.01217646743014086,0.01217646743014086
gold_silver_miners,2022-02-23,2022-02-23,1,0.03690393436102663,0.03690393436102663
silver,2022-02-23,2022-02-23,1,0.03422601660859824,0.03422601660859824
defense,2022-02-24,2022-02-28,3,0.06067876002154357,0.043708552913926495
uranium,2022-02-24,2022-02-24,1,0.10072373800381167,0.10072373800381167
managed_care_insurance,2022-02-25,2022-02-25,1,0.032955709843883324,0.032955709843883324
medtech,2022-02-25,2022-02-25,1,0.02556936407885199,0.02556936407885199
medtech_devices,2022-02-25,2022-02-25,1,0.02788088595390156,0.02788088595390156
cybersecurity,2022-02-28,2022-02-28,1,0.04615891069447789,0.04615891069447789
defense_aerospace,2022-02-28,2022-02-28,1,0.03698339170531924,0.03698339170531924
copper_metals,2022-03-01,2022-03-03,3,0.038886387162741474,0.023192134220328512
natural_gas,2022-03-01,2022-03-04,4,0.04587745319829798,0.025911030591699608
oil_gas,2022-03-01,2022-03-01,1,0.012637972766391376,0.012637972766391376
agriculture_food_inputs,2022-03-02,2022-03-03,2,0.02841465151150344,0.02144605516710348
nuclear_uranium,2022-03-02,2022-03-02,1,0.025766370309706854,0.025766370309706854
uranium,2022-03-02,2022-03-02,1,0.04061048261124367,0.04061048261124367
copper,2022-03-03,2022-03-03,1,0.02002407998537877,0.02002407998537877
oil_exploration,2022-03-04,2022-03-04,1,0.05194272915654542,0.05194272915654542
oil_services,2022-03-04,2022-03-10,5,0.0798079305139198,0.031553351685067385
energy,2022-03-07,2022-03-10,4,0.019886534761817613,0.009639631360053812
oil_gas,2022-03-07,2022-03-07,1,0.00471399597655152,0.00471399597655152
gold_silver_miners,2022-03-08,2022-03-10,3,0.025606475965080464,0.01445173362113857
oil_integrated,2022-03-08,2022-03-08,1,0.0289953418225873,0.0289953418225873
managed_care,2022-03-09,2022-03-09,1,0.03124558219584967,0.03124558219584967
managed_care_insurance,2022-03-09,2022-03-09,1,0.03547372262586027,0.03547372262586027
uranium,2022-03-09,2022-03-09,1,0.07572724452070212,0.07572724452070212
construction_infrastructure,2022-03-11,2022-03-15,3,0.018123899128926636,0.0037772859028978915
datacenter_infra,2022-03-11,2022-03-11,1,-0.005582668119833643,-0.005582668119833643
industrial_automation,2022-03-11,2022-03-14,2,0.003334464121028714,0.0007572905960422447
rare_earth_critical_minerals,2022-03-14,2022-03-14,1,-0.01763956696721869,-0.01763956696721869
airlines_travel,2022-03-15,2022-03-16,2,0.0556482932569467,0.04990137733350197
transport_logistics,2022-03-15,2022-03-16,2,0.05988257639029574,0.04888716000412989
asset_managers,2022-03-16,2022-03-17,2,0.052079123653838585,0.03596141709671695
medtech_devices,2022-03-17,2022-03-17,1,0.03372518234686372,0.03372518234686372
semicap_equipment,2022-03-17,2022-03-17,1,0.0221006021154999,0.0221006021154999
china_internet,2022-03-18,2022-03-23,4,0.10428665889829851,0.03855270127600807
consumer_internet_marketplaces,2022-03-18,2022-03-23,4,0.0643651556600877,0.02042939585448217
fintech_payments,2022-03-18,2022-03-18,1,0.07354100636413621,0.07354100636413621
ai_infrastructure,2022-03-21,2022-03-21,1,0.004982209790270508,0.004982209790270508
drones_autonomy,2022-03-21,2022-03-21,1,-0.01237265976737767,-0.01237265976737767
uranium,2022-03-21,2022-03-21,1,0.05226998849524844,0.05226998849524844
gaming_sports_betting,2022-03-22,2022-03-22,1,0.0542295075584546,0.0542295075584546
renewables_storage,2022-03-23,2022-03-23,1,-0.011618080787726127,-0.011618080787726127
agriculture_food_inputs,2022-03-24,2022-03-24,1,0.01265428475344784,0.01265428475344784
cybersecurity,2022-03-24,2022-03-28,3,0.017891265887457538,0.007107834912199958
lithium_battery_materials,2022-03-24,2022-03-24,1,0.035764352177102866,0.035764352177102866
natural_gas,2022-03-25,2022-03-25,1,0.06731184862296666,0.06731184862296666
oil_gas,2022-03-25,2022-03-25,1,0.032292289861837103,0.032292289861837103
oil_services,2022-03-25,2022-03-25,1,0.0453867870364854,0.0453867870364854
cloud,2022-03-28,2022-03-28,1,0.040326399315814686,0.040326399315814686
crypto_infrastructure,2022-03-28,2022-03-28,1,0.044915332411242403,0.044915332411242403
airlines_travel,2022-03-29,2022-03-29,1,0.03806908573477514,0.03806908573477514
autos,2022-03-29,2022-03-29,1,0.05522022415958568,0.05522022415958568
real_estate_reits,2022-03-29,2022-04-01,4,0.027195227837996317,0.006931684536078567
drones_autonomy,2022-03-30,2022-03-30,1,-0.013553403048595635,-0.013553403048595635
medtech,2022-03-30,2022-03-30,1,0.001291177919539227,0.001291177919539227
medtech_devices,2022-03-30,2022-04-05,5,0.02646893399819997,0.0028368590053246745
utilities_yield,2022-03-31,2022-03-31,1,-0.0030771192438341865,-0.0030771192438341865
lithium_battery_materials,2022-04-01,2022-04-01,1,0.042372100194396446,0.042372100194396446
biotech_innovation,2022-04-04,2022-04-04,1,0.027588129210566702,0.027588129210566702
china_internet,2022-04-04,2022-04-04,1,0.09170144540599573,0.09170144540599573
datacenter_reits_towers,2022-04-04,2022-04-04,1,0.0019213262044986041,0.0019213262044986041
pharma_largecap,2022-04-05,2022-04-11,5,0.023142558306675005,0.008718570684538286
utilities_yield,2022-04-05,2022-04-05,1,-0.0019595559597606225,-0.0019595559597606225
consumer_staples,2022-04-06,2022-04-06,1,0.015158727536494184,0.015158727536494184
pharma,2022-04-06,2022-04-07,2,0.022467857701751758,0.021192577075319567
managed_care,2022-04-07,2022-04-07,1,0.014536349239786528,0.014536349239786528
energy,2022-04-08,2022-04-08,1,0.0230668766802535,0.0230668766802535
oil_gas,2022-04-08,2022-04-12,3,0.02805986640186938,0.006011966932757663
consumer_staples,2022-04-11,2022-04-12,2,0.0005555501655283753,-0.0035810623823205184
nuclear_uranium,2022-04-11,2022-04-11,1,-0.004627169154192412,-0.004627169154192412
gold_silver_miners,2022-04-12,2022-04-12,1,0.01666217608045803,0.01666217608045803
airlines_travel,2022-04-13,2022-04-14,2,0.0598268700273137,0.035748392258823085
silver,2022-04-13,2022-04-13,1,0.02518580297813,0.02518580297813
uranium,2022-04-13,2022-04-13,1,0.0519690238171013,0.0519690238171013
energy,2022-04-14,2022-04-18,2,0.01016008417624665,0.006462308313725398
industrial_automation,2022-04-14,2022-04-14,1,0.0031100168489408705,0.0031100168489408705
oil_gas,2022-04-18,2022-04-18,1,0.010284921393380246,0.010284921393380246
oil_services,2022-04-18,2022-04-18,1,0.022259122619873204,0.022259122619873204
airlines_travel,2022-04-19,2022-04-21,3,0.03570214554375611,0.009273938144597083
apparel_beauty_lifestyle,2022-04-19,2022-04-19,1,0.04024542313046675,0.04024542313046675
transport_logistics,2022-04-19,2022-04-22,4,0.03277110515607517,0.005822079135466721
industrial_automation,2022-04-20,2022-04-21,2,0.013007808185165358,0.0018208265754286928
medtech,2022-04-20,2022-04-20,1,0.021684529715978645,0.021684529715978645
networking_optical,2022-04-22,2022-04-26,3,0.02081755640996322,-0.011211641015041032
semicap_equipment,2022-04-22,2022-04-22,1,-0.02218474102717366,-0.02218474102717366
data_centers,2022-04-25,2022-04-25,1,0.01935235390887539,0.01935235390887539
restaurants_food,2022-04-25,2022-04-25,1,0.023962295746291364,0.023962295746291364
electronics_components,2022-04-26,2022-04-27,2,0.00476841699986389,-0.009469055193094404
utilities_yield,2022-04-26,2022-04-26,1,-0.01146441874085521,-0.01146441874085521
china_internet,2022-04-27,2022-04-29,3,0.058744287809681356,0.03901161287419956
power_grid_electrification,2022-04-27,2022-04-27,1,0.0049903719342064,0.0049903719342064
dev_tools,2022-04-28,2022-04-28,1,0.0687528435475659,0.0687528435475659
homebuilders_housing,2022-04-28,2022-04-28,1,0.04329144787112631,0.04329144787112631
semis,2022-04-28,2022-04-28,1,0.056310746731953736,0.056310746731953736
pharma_largecap,2022-04-29,2022-04-29,1,-0.01679131402417123,-0.01679131402417123
retail,2022-04-29,2022-04-29,1,0.008074667393313544,0.008074667393313544
consumer_internet_marketplaces,2022-05-02,2022-05-02,1,0.02849546774415795,0.02849546774415795
electronics_components,2022-05-02,2022-05-02,1,0.012474218052698216,0.012474218052698216
oil_integrated,2022-05-02,2022-05-02,1,0.014539000471726812,0.014539000471726812
energy,2022-05-03,2022-05-06,4,0.04101951098457162,0.017587876285772644
natural_gas,2022-05-03,2022-05-03,1,0.04937551763965505,0.04937551763965505
oil_gas,2022-05-03,2022-05-06,4,0.041507726876677864,0.01892884435708164
fintech,2022-05-04,2022-05-04,1,0.04767816628803958,0.04767816628803958
renewables_storage,2022-05-04,2022-05-04,1,0.07720598173947159,0.07720598173947159
oil_exploration,2022-05-05,2022-05-06,2,0.045497617888355234,0.013614761448124051
solar,2022-05-05,2022-05-05,1,-0.026587363595167047,-0.026587363595167047
consumer_staples,2022-05-09,2022-05-09,1,-8.839574032270166e-05,-8.839574032270166e-05
power_grid_electrification,2022-05-09,2022-05-11,3,-0.008377262664580347,-0.016686462661471526
utilities_yield,2022-05-09,2022-05-11,3,-0.0024783158265806573,-0.013222207974100224
oil_integrated,2022-05-10,2022-05-11,2,0.017595854863821758,0.013424666253331313
semis_compute,2022-05-10,2022-05-10,1,0.023318967761092022,0.023318967761092022
storage,2022-05-10,2022-05-10,1,0.015471112897263708,0.015471112897263708
homebuilders_housing,2022-05-12,2022-05-13,2,0.039164371539763654,0.03231046406828771
pharma,2022-05-12,2022-05-12,1,0.014758388626068552,0.014758388626068552
retail_consumer,2022-05-12,2022-05-12,1,0.03169687498619898,0.03169687498619898
business_apps,2022-05-13,2022-05-13,1,0.07551241314845036,0.07551241314845036
china_internet,2022-05-13,2022-05-13,1,0.07057923578362009,0.07057923578362009
energy,2022-05-16,2022-05-23,6,0.029561722625340018,0.008038544598548568
oil_gas,2022-05-16,2022-05-16,1,0.020937223529629415,0.020937223529629415
oil_services,2022-05-16,2022-05-16,1,0.04162237516063206,0.04162237516063206
consumer_internet_marketplaces,2022-05-17,2022-05-17,1,0.06042837766740381,0.06042837766740381
renewables_storage,2022-05-17,2022-05-19,3,0.10302822247630652,0.041877349916024154
uranium,2022-05-17,2022-05-17,1,0.08136276231778028,0.08136276231778028
creative_software,2022-05-18,2022-05-18,1,-0.026521458822538535,-0.026521458822538535
fintech_payments,2022-05-18,2022-05-19,2,0.046758003533387674,0.00900595197258665
gold_silver_miners,2022-05-19,2022-05-19,1,0.06825119561499918,0.06825119561499918
china_internet,2022-05-20,2022-05-20,1,-0.009749700858815408,-0.009749700858815408
pharma_largecap,2022-05-20,2022-05-24,3,0.01951894708995993,0.012153776128083155
banks_brokers_exchanges,2022-05-23,2022-05-26,4,0.03370452138876121,0.01653952207792243
mega_banks,2022-05-23,2022-05-23,1,0.04862836254194965,0.04862836254194965
quantum_computing,2022-05-24,2022-05-24,1,0.021542739044795693,0.021542739044795693
utilities_yield,2022-05-24,2022-05-24,1,0.0030149594878643715,0.0030149594878643715
natural_gas,2022-05-25,2022-05-27,3,0.045902882494021205,0.030392073448986517
oil_gas,2022-05-25,2022-05-25,1,0.029502009873843306,0.029502009873843306
workflow_software,2022-05-25,2022-05-25,1,0.06420546181616409,0.06420546181616409
asset_managers,2022-05-26,2022-05-26,1,0.04689422106832367,0.04689422106832367
retail_consumer,2022-05-26,2022-05-26,1,0.07373558478996581,0.07373558478996581
lithium_battery_materials,2022-05-27,2022-05-27,1,0.07498857478107153,0.07498857478107153
semicap_equipment,2022-05-27,2022-05-27,1,0.0448053059452304,0.0448053059452304
apparel_beauty_lifestyle,2022-05-31,2022-05-31,1,-0.013068301247191084,-0.013068301247191084
china_internet,2022-05-31,2022-06-21,15,0.07575649143567718,0.015336024519258366
retail,2022-05-31,2022-05-31,1,-0.0008177817463480246,-0.0008177817463480246
natural_gas,2022-06-01,2022-06-01,1,0.027770729141522694,0.027770729141522694
oil_services,2022-06-01,2022-06-01,1,0.03442529012914481,0.03442529012914481
consumer_internet_marketplaces,2022-06-02,2022-06-06,3,0.07280885437007825,0.015846906776849492
drones_autonomy,2022-06-02,2022-06-02,1,0.05408558398020808,0.05408558398020808
biotech_innovation,2022-06-03,2022-06-03,1,0.005679831744002951,0.005679831744002951
datacenter_infra,2022-06-03,2022-06-09,5,0.01884457883019432,-0.0026315859330017085
fintech_payments,2022-06-03,2022-06-03,1,-0.020794098246538408,-0.020794098246538408
renewables_storage,2022-06-06,2022-06-06,1,0.0616198785012263,0.0616198785012263
oil_gas,2022-06-07,2022-06-07,1,0.031190141617142588,0.031190141617142588
biotech,2022-06-08,2022-06-08,1,0.023173532359545463,0.023173532359545463
gaming_sports_betting,2022-06-08,2022-06-08,1,0.03645869979905676,0.03645869979905676
energy,2022-06-09,2022-06-13,3,-0.018249901136363416,-0.032506490532657424
power_grid_electrification,2022-06-09,2022-06-09,1,-0.022718651849847667,-0.022718651849847667
gold_silver_miners,2022-06-10,2022-06-10,1,0.06215136151786876,0.06215136151786876
silver,2022-06-10,2022-06-10,1,0.0530134046304797,0.0530134046304797
oil_exploration,2022-06-13,2022-06-13,1,-0.05189724175071775,-0.05189724175071775
restaurants,2022-06-13,2022-06-13,1,-0.033583225664195075,-0.033583225664195075
agriculture_food_inputs,2022-06-14,2022-06-14,1,0.01773960174107087,0.01773960174107087
robotics,2022-06-14,2022-06-14,1,0.05417960029769821,0.05417960029769821
