,pivot_up,pivot_down,super_pivot_up,super_pivot_down,atr_swing_label,long_swing_label,short_swing_label,atr_entry_price,atr_exit_price,atr_holding_bars,atr_realized_return,cont_strength_long,cont_strength_short,leg_state,leg_up_label,leg_down_label,mfe_up_atr,mfe_down_atr,mae_up_atr,mae_down_atr,bars_to_exhaustion,bars_to_exhaustion_censored,bars_to_exhaustion_long,bars_to_exhaustion_short,bars_to_exhaustion_long_censored,bars_to_exhaustion_short_censored,exhaustion_progress_long,exhaustion_progress_short
6426,0,0,0,0,0.0,0,0,695.17,694.3259689838504,2.0,-0.0012141361338227075,0.55,0.19999999999999996,1,0,1,0.048791524507420525,8.745880767963033,0.048791524507420525,1.146600825925353,4.0,0,1.0,4.0,0,0,0.95,0.8
6427,0,0,0,0,0.0,0,0,695.17,694.3259689838504,2.0,-0.0012141361338227075,0.5,0.15000000000000002,1,0,1,0.2646596370378396,8.180388781168658,0.2646596370378396,1.0345785811478068,3.0,0,1.0,3.0,0,0,0.95,0.85
6428,0,0,0,0,0.0,0,0,695.17,694.3259689838504,2.0,-0.0012141361338227075,0.44999999999999996,0.09999999999999998,1,0,1,0.40634906158419376,8.462660891255615,0.40634906158419376,2.703104627060834,2.0,0,1.0,2.0,0,0,0.95,0.9
6429,0,0,0,0,0.0,0,0,695.17,694.3259689838504,2.0,-0.0012141361338227075,0.4,0.050000000000000044,1,0,1,1.191626617698355,7.233677073634113,1.191626617698355,1.7622647163146175,1.0,0,1.0,1.0,0,0,0.95,0.95
6430,0,1,0,0,1.0,1,0,692.45,693.3434694492607,1.0,0.0012903017535716987,0.4,0.050000000000000044,1,0,1,0.7834627144544742,7.644357628178018,0.7834627144544742,2.1713109514883873,1.0,0,1.0,1.0,0,0,0.95,0.95
6431,0,0,0,0,0.0,0,0,692.45,693.3434694492607,1.0,0.0012903017535716987,0.30000000000000004,0.15000000000000002,1,0,1,1.2537209412546035,7.2512508494183825,1.2537209412546035,1.7281018379454827,3.0,0,1.0,3.0,0,0,0.95,0.85
6432,0,0,0,0,0.0,0,0,692.45,693.3434694492607,1.0,0.0012903017535716987,0.25,0.09999999999999998,1,0,1,1.0299328601527062,7.877288688640795,1.0299328601527062,1.9580042286420472,2.0,0,1.0,2.0,0,0,0.95,0.9
6433,0,0,0,0,0.0,0,0,692.45,693.3434694492607,1.0,0.0012903017535716987,0.19999999999999996,0.050000000000000044,1,0,1,1.4027158389198446,7.572384691404562,1.4027158389198446,1.6079913275422006,1.0,0,1.0,1.0,0,0,0.95,0.95
6434,0,1,0,0,1.0,1,0,692.245,693.1156653722495,2.0,0.0012577416554102605,0.19999999999999996,0.050000000000000044,1,0,1,1.923816030115479,7.115247944218396,1.923816030115479,1.1083477427233128,1.0,0,1.0,1.0,0,0,0.95,0.95
6435,0,0,0,0,0.0,0,0,692.245,693.1156653722495,2.0,0.0012577416554102605,0.09999999999999998,0.65,1,0,1,1.1745503182514085,7.977638795252229,1.1745503182514085,1.8955614047027802,13.0,0,1.0,13.0,0,0,0.95,0.35
6436,0,0,0,0,0.0,0,0,692.245,693.1156653722495,2.0,0.0012577416554102605,0.050000000000000044,0.6,1,0,1,1.461762954484735,8.045736592453784,1.461762954484735,1.7275380371185105,12.0,0,1.0,12.0,0,0,0.95,0.4
